,validDate,stoxxId,currency,adjustedOpenPrice,adjustedOpenNet,adjustedOpenGross,adjustmentFactor,closePrice,freeFloat,shares,Capfactor
19583,20240229,CN2PRH,CNY,7.71,7.71,7.71,,8.07,0.6528,1049308097.0,0.0919118
19584,20240229,CN2SJC,CNY,18.99,18.99,18.99,,19.29,0.3909,882392700.0,0.1534919
19585,20240229,KR07UC,KRW,3910.0,3910.0,3910.0,,3855.0,0.7155,26807627.0,1.0
19586,20240229,US93JH,USD,37.12,37.12,37.12,,37.14,1.0,181570902.0,1.0
19587,20240229,JP1L1V,JPY,468.0,468.0,468.0,,471.0,0.8039,45477000.0,
19588,20240229,NO30O2,SEK,1.04,1.039999995,1.039999994,,1.0,0.7,135695680.0,
19589,20240229,CN8ZV1,CNY,30.21,30.21,30.21,,31.05,0.7336,484268287.0,
19590,20240229,GB3Z1U,GBP,3.66,3.66,3.66,,3.69,0.8198,339637346.0,1.0
19591,20240229,MY30L8,MYR,0.625,0.625,0.625,,0.63,0.1865,4985000000.0,1.0
19592,20240229,CN95MZ,CNY,15.53,15.53,15.53,,15.86,0.188,426101116.0,
19593,20240229,CNE5HZ,CNY,48.75,48.75,48.75,,49.7,0.526,108000060.0,
19594,20240229,TW30OG,TWD,103.5,103.5,103.5,,108.0,0.5667,417091463.0,
19595,20240229,CN8520,CNY,22.79,22.79,22.79,,23.33,0.2318,616785793.0,
19596,20240229,CNE8AV,CNY,27.83,27.83,27.83,,29.5,0.4743,110064640.0,
19597,20240229,CNEB3R,CNY,2.57,2.57,2.57,,2.68,0.9115,1727590595.0,
19598,20240229,CNEDVL,CNY,52.0,52.0,52.0,,54.28,0.5377,198810489.0,
19599,20240229,CN2VB7,CNY,5.53,5.53,5.53,,5.62,0.3744,1560987803.0,0.1602564
19600,20240229,CN2Y32,CNY,11.88,11.88,11.88,,12.15,0.2479,6861188840.0,0.2
19601,20240229,CN31QT,CNY,27.82,27.82,27.82,,28.8,0.5205,772000000.0,0.1152738
19602,20240229,CN33MR,CNY,12.36,12.36,12.36,,12.43,0.3586,1777679909.0,0.1673173
19603,20240229,CN36EM,CNY,25.72,25.72,25.72,,26.35,0.805,663614113.0,0.0745342
19604,20240229,CNEFRJ,CNY,11.95,11.95,11.95,,12.47,0.6829,694287240.0,
19605,20240229,CNEJJF,CNY,7.91,7.91,7.91,,8.32,0.7816,267599995.0,
19606,20240229,CNEOGH,CNY,9.95,9.95,9.95,,10.26,0.5973,481776271.0,
19607,20240229,CNEV19,CNY,43.83,43.83,43.83,,45.16,0.6849,114772460.0,
19608,20240229,AU40PX,AUD,1.335,1.335,1.335,,1.335,0.5252,320743948.0,
19609,20240229,AU42LV,AUD,1.35,1.35,1.35,,1.33,1.0,140050855.0,
19610,20240229,JP42T7,JPY,1097.0,1097.0,1097.0,,1098.0,0.7566,36916775.0,
19611,20240229,JP45L2,JPY,3605.0,3605.0,3605.0,,3605.0,0.7033,5700000.0,
19612,20240229,CNF1VA,CNY,27.98,27.98,27.98,,29.8,0.6184,132075636.0,
19613,20240229,SA4028,SAR,271.2,271.2,271.2,,277.2,0.3,80000000.0,
19614,20240229,CNF3EV,CNY,13.62,13.62,13.62,,14.45,0.4364,272503880.0,
19615,20240229,CNF66Q,CNY,12.78,12.78,12.78,,13.57,0.5291,444149505.0,
19616,20240229,JP1F9X,JPY,3250.0,3250.0,3250.0,,3165.0,0.6826,24050000.0,1.0
19617,20240229,QA21LO,QAR,0.792,0.792,0.792,,0.789,0.2959,6300000000.0,
19618,20240229,CA21LA,CAD,3.7,3.7,3.7,,3.52,0.5955,92881650.0,
19619,20240229,AU31Z7,AUD,10.0,10.0,10.0,,10.36,0.9476,51573734.0,
19620,20240229,HK31CH,HKD,7.2,7.2,7.2,,7.22,0.2092,636440000.0,1.0
19621,20240229,HK31V0,HKD,0.27,0.27,0.27,,0.238,0.7479,1588770134.0,1.0
19622,20240229,CN6XAC,CNY,8.75,8.75,8.75,,9.5,0.5657,1009883039.0,0.1060633
19623,20240229,CN73EN,CNY,3.85,3.85,3.85,,3.89,0.4604,1610115901.0,0.1303215
19624,20240229,CN766I,CNY,3.09,3.09,3.09,,3.14,0.5358,1322017394.0,0.1119821
19625,20240229,CN782G,CNY,45.82,45.82,45.82,,44.7,0.3716,610479037.0,0.1614639
19626,20240229,CN7AUA,CNY,7.37,7.37,7.37,,7.63,0.6017,534474505.0,0.0997175
19627,20240229,CN7DM5,CNY,8.02,8.02,8.02,,8.37,0.6481,959400000.0,0.0925783
19628,20240229,CN7GE0,CNY,13.59,13.59,13.59,,14.07,0.6146,760981578.0,0.0976245
19629,20240229,CN7P4Z,CNY,10.85,10.85,10.85,,11.55,0.8594,308620124.0,
19630,20240229,NO30T7,NOK,114.0,114.0,114.0,,114.0,1.0,2761346.9,
19631,20240229,CN8M0T,CNY,28.51,28.51,28.51,,29.21,0.2859,2144937715.0,
19632,20240229,TR216T,TRY,20.18,20.18,20.18,,20.62,0.5473,224000000.0,1.0
19633,20240229,AU24Z9,AUD,0.805,0.805,0.805,,0.755,0.6782,60315117.0,
19634,20240229,AU25W7,AUD,0.007,0.007,0.007,,0.007,1.0,706026785.0,
19635,20240229,AU30U1,AUD,2.88,2.88,2.88,,2.89,0.5871,160734697.0,0.6651359
19636,20240229,BR30CH,USD,14.07,14.07,14.07,,13.72,0.6412,468517733.0,
19637,20240229,JP30S3,USD,105.09,105.09,105.09,,105.21,0.938,246969868.0,
19638,20240229,CN4BO2,CNY,6.4,6.4,6.4,,6.52,0.3557,1112075445.0,0.1686815
19639,20240229,BE303V,EUR,650.0,650.0,650.0,,650.0,0.2439,996857.0,
19640,20240229,KR316L,KRW,3120.0,3120.0,3120.0,,3075.0,0.4291,117437072.0,1.0
19641,20240229,PL30CP,PLN,455.0,455.0,455.0,,464.0,0.1812,1091460.0,1.0
19642,20240229,CN6Y14,CNY,3.63,3.63,3.63,,3.7,0.6683,1297365126.0,0.08978
19643,20240229,CN745F,CNY,4.48,4.48,4.48,,4.58,0.3568,1138656366.0,0.1681614
19644,20240229,CN761D,CNY,3.19,3.19,3.19,,3.29,0.5396,1180699560.0,0.1111935
19645,20240229,CN76X9,CNY,7.18,7.18,7.18,,7.51,0.6295,612618620.0,0.0953137
19646,20240229,CN78T7,CNY,18.36,18.36,18.36,,18.39,0.4209,1982456140.0,0.1425517
19647,20240229,CN79P4,CNY,7.4,7.4,7.4,,7.69,0.313,1495788692.0,0.1916933
19648,20240229,CN7BL2,CNY,4.73,4.73,4.73,,4.82,0.3619,3972222224.0,0.1657917
19649,20240229,CN7CHZ,CNY,8.06,8.06,8.06,,8.43,0.3812,439001185.0,0.1573977
19650,20240229,CN7EDX,CNY,5.29,5.29,5.29,,5.39,0.4954,2146650771.0,0.1211143
19651,20240229,KR31Q5,KRW,12970.0,12970.0,12970.0,,12900.0,0.6972,49608017.0,1.0
19652,20240229,CN8LME,CNY,72.4,72.4,72.4,,76.16,0.5614,93177757.0,
19653,20240229,CN7ROL,CNY,8.92,8.92,8.92,,9.28,0.8034,136322000.0,
19654,20240229,CN8KKB,CNY,26.88,26.88,26.88,,26.55,0.7429,130704000.0,
19655,20240229,CN7MME,CNY,5.62,5.62,5.62,,5.89,0.7107,531943475.0,
19656,20240229,SE37DT,SEK,15.95,15.95,15.95,,15.5,0.38,10483551.0,
19657,20240229,CN2ZJJ,CNY,8.1,8.1,8.1,,8.25,0.3933,556947081.0,0.1525553
19658,20240229,CN32AE,CNY,7.38,7.38,7.38,,7.52,0.625,768992731.0,0.096
19659,20240229,CN336B,CNY,24.28,24.28,24.28,,25.66,0.3858,519029360.0,0.155521
19660,20240229,JP90J0,JPY,465.0,465.0,465.0,,468.0,0.4116,211079654.0,1.0
19661,20240229,CNE6YH,CNY,28.75,28.75,28.75,,30.72,0.5767,406000000.0,
19662,20240229,CNE9RD,CNY,38.3,38.3,38.3,,37.99,0.2702,127082805.0,
19663,20240229,CNEBNB,CNY,28.43,28.43,28.43,,30.18,0.2102,406660000.0,
19664,20240229,CNECJ8,CNY,32.68,32.68,32.68,,33.7,0.6623,148677301.0,
19665,20240229,CNEEF6,CNY,11.61,11.61,11.61,,11.9,0.8157,532773991.0,
19666,20240229,CNEFB3,CNY,182.9,182.9,182.9,,202.0,0.5993,158933383.0,
19667,20240229,CNEHPJ,CNY,18.7,18.7,18.7,,19.1,0.384,194451046.0,
19668,20240229,CNEJ2Y,CNY,31.8,31.8,31.8,,32.34,0.1001,5421591536.0,
19669,20240229,CNEM0Z,CNY,28.01,28.01,28.01,,29.2,0.1812,972100000.0,
19670,20240229,CNEQAD,CNY,10.3,10.3,10.3,,10.74,0.8148,701387335.0,
19671,20240229,CNEXJT,CNY,26.09,26.09,26.09,,27.07,0.5576,444515501.0,
19672,20240229,CNEZHT,CNY,7.04,7.04,7.04,,7.23,0.8019,884763969.0,
19673,20240229,AU419I,AUD,1.02,1.02,1.02,,1.02,0.7152,174918914.0,
19674,20240229,AU425F,AUD,1.055,1.055,1.055,,1.075,0.9368,311590386.0,
19675,20240229,JP41HU,JPY,1151.0,1151.0,1151.0,,1144.0,1.0,19064897.0,
19676,20240229,JP42DR,JPY,3525.0,3525.0,3525.0,,3685.0,0.5947,17765816.0,
19677,20240229,JP449P,JPY,119700.0,119700.0,119700.0,,119700.0,0.9289,237225.0,
19678,20240229,JP471K,JPY,1820.0,1820.0,1820.0,,1844.0,0.7194,12401720.0,
19679,20240229,CNF2FV,HKD,13.1,13.1,13.1,,13.02,0.5904,627168272.0,
19680,20240229,IN40HQ,INR,425.9,425.9,425.9,,414.3,0.3314,321746757.0,
19681,20240229,TW40HA,TWD,54.7,54.7,54.7,,54.6,1.0,333330000.0,
19682,20240229,CNF2YE,CNY,9.41,9.41,9.41,,10.08,0.6315,481702798.0,
19683,20240229,CNF4UC,CNY,16.22,16.22,16.22,,16.63,0.235,600000000.0,
19684,20240229,CNF5Q9,CNY,29.62,29.62,29.62,,31.72,0.4627,400010000.0,
19685,20240229,CN0M6R,CNY,7.21,7.21,7.21,,7.65,0.8455,476348393.0,
19686,20240229,US94IH,USD,87.68,87.68,87.68,,84.22,1.0,79432446.0,1.0
19687,20240229,US95EE,USD,33.48,33.48,33.48,,33.54,0.7358,15421481.0,1.0
19688,20240229,CN3529,CNY,4.19,4.19,4.19,,4.25,0.6899,1087588486.0,0.0869691
19689,20240229,CN35Y5,CNY,14.0,14.0,14.0,,14.38,0.4969,737529338.0,0.1207486
19690,20240229,CN37U3,CNY,5.01,5.01,5.01,,5.08,0.452,1728184696.0,0.1327434
19691,20240229,IS208K,ISK,4.14,4.14,4.14,,4.16,1.0,3817276464.0,
19692,20240229,TW20I9,TWD,301.0,301.0,301.0,,307.0,0.3246,316308119.0,1.0
19693,20240229,US13LB,USD,57.07,57.07,57.07,,58.5,0.6424,45378364.0,1.0
19694,20240229,AU1139,AUD,0.12,0.12,0.12,,0.12,1.0,7164974859.0,1.0
19695,20240229,US9EJS,USD,50.55,50.55,50.55,,50.84,1.0,26183583.0,1.0
19696,20240229,CN1IGY,CNY,3.47,3.47,3.47,,3.54,0.6702,1475573852.0,
19697,20240229,BR808I,BRL,3.79,3.79,3.79,,3.67,0.6611,7539463263.0,1.0
19698,20240229,CN856I,CNY,36.93,36.93,36.93,,36.5,0.6241,263183500.0,
19699,20240229,DE7097,EUR,28.92,28.92,28.92,,29.36,0.4997,53734576.0,1.0
19700,20240229,BE701X,EUR,7.355,7.355,7.355,,7.21,0.3922,130781669.0,1.0
19701,20240229,PK709P,PKR,6.9,6.9,6.9,,6.95,0.359,924800809.0,
19702,20240229,GB10SK,GBP,1.703,1.703,1.703,,1.678,0.8249,343277365.0,1.0
19703,20240229,PL10NY,PLN,8.19,8.19,8.19,,8.08,0.2252,171420663.0,1.0
19704,20240229,US17LF,USD,16.74,16.74,16.74,,16.81,1.0,68701223.0,1.0
19705,20240229,JP1KYR,JPY,2149.0,2149.0,2149.0,,2143.0,0.8182,15394379.0,
19706,20240229,US9HBN,USD,7.0,7.0,7.0,,7.105,1.0,115241638.0,1.0
19707,20240229,IN826L,INR,209.3,209.3,209.3,,209.0,0.6935,213365899.0,1.0
19708,20240229,HK10XZ,HKD,2.82,2.82,2.82,,2.87,0.313,2507568733.0,1.0
19709,20240229,CN0PRF,CNY,35.7,35.7,35.7,,37.0,0.5258,1308927101.0,
19710,20240229,IT354N,EUR,3.4300004,3.430000073,3.429999958,,3.4200001,0.28,19000000.0,
19711,20240229,CN8UST,CNY,9.08,9.08,9.08,,9.39,0.4834,202678068.0,
19712,20240229,GB33TQ,GBP,0.40449997000000004,0.404499959,0.404499959,,0.41649994,0.84,540395038.079008,
19713,20240229,CN1W51,CNY,13.08,13.08,13.08,,13.69,0.7407,710677844.0,
19714,20240229,MX109T,USD,36.06,36.06,36.06,,36.8,0.9429,95164395.0,1.0
19715,20240229,KY10WF,HKD,6.77,6.77,6.77,,6.65,0.5255,1467200367.0,1.0
19716,20240229,CN2AOZ,CNY,21.5,21.5,21.5,,22.15,0.7768,142030934.0,
19717,20240229,SE15EQ,SEK,52.0,52.0,52.0,,54.4,0.7621,36241431.0,
19718,20240229,US3QS7,USD,40.82,40.82,40.82,,39.21,1.0,11062729.0,1.0
19719,20240229,US3S4L,USD,6.72,6.72,6.72,,6.65,0.6447,124245535.0,1.0
19720,20240229,KR216K,KRW,6970.0,6970.0,6970.0,,6900.0,0.7224,57930864.0,1.0
19721,20240229,AU32U3,AUD,0.245,0.245,0.245,,0.235,1.0,582209265.0,
19722,20240229,DK30KK,DKK,4.3999997,4.399999567,4.3999995179999996,,3.6000004,1.0,9632964.4,
19723,20240229,IT30ZD,EUR,5.1999999,5.200000038,5.200000086,,5.1800004,0.43,15393340.0,
19724,20240229,CN7M7Z,CNY,5.9,5.9,5.9,,6.33,0.5363,821920000.0,
19725,20240229,JP1IC3,JPY,1354.0,1354.0,1354.0,,1343.0,0.7582,21452125.0,
19726,20240229,CN0ZMK,CNY,15.64,15.64,15.64,,16.37,0.5441,649537963.0,
19727,20240229,US9K3I,USD,17.49,17.322,17.25,,18.05,1.0,90476855.0,1.0
19728,20240229,CN91LU,HKD,4.32,4.32,4.32,,4.32,0.5554,5035801852.0,1.0
19729,20240229,FI9028,EUR,23.2,23.2,23.2,,23.4,0.3804,28000000.0,
19730,20240229,CN8NB5,CNY,10.52,10.52,10.52,,10.6,0.5319,512274245.0,
19731,20240229,CN7KE4,CNY,8.39,8.39,8.39,,8.84,0.7802,419013707.0,
19732,20240229,CN7N5Y,CNY,11.04,11.04,11.04,,11.88,0.6714,242625800.0,
19733,20240229,CN28V4,CNY,13.55,13.55,13.55,,14.02,0.3498,382624497.0,
19734,20240229,FI11NM,EUR,9.43,9.43,9.43,,9.49,0.8384,84776953.0,1.0
19735,20240229,JP1TPR,JPY,1090.0,1090.0,1090.0,,1103.0,0.6868,47525649.0,1.0
19736,20240229,JP1WHM,JPY,3810.0,3810.0,3810.0,,3835.0,0.767,21000000.0,1.0
19737,20240229,SE902H,SEK,279.5,279.5,279.5,,277.5,0.7347,23756024.0,1.0
19738,20240229,MY90IB,MYR,0.995,0.995,0.995,,0.98,0.5719,539999964.0,1.0
19739,20240229,LU901P,EUR,0.3848,0.3848,0.3848,,0.36,0.4106,223792912.0,1.0
19740,20240229,US9MAR,USD,81.17,81.17,81.17,,80.61,0.3706,104885334.0,1.0
19741,20240229,JP1BJ3,JPY,1221.0,1221.0,1221.0,,1217.0,0.4646,27331013.0,
19742,20240229,CN7P61,CNY,8.2,8.2,8.2,,8.71,0.8196,208615900.0,
19743,20240229,CN8LJB,CNY,23.09,23.09,23.09,,24.52,0.4096,266052564.0,
19744,20240229,CN7ZY3,CNY,22.46,22.46,22.46,,23.34,0.5063,95666682.0,
19745,20240229,CN2CR4,HKD,5.43,5.43,5.43,,5.57,0.4082,2630975618.0,1.0
19746,20240229,MY24MC,MYR,0.495,0.495,0.495,,0.49,0.364,2349446423.0,
19747,20240229,AE23IB,AED,7.95,7.95,7.95,,7.91,0.2084,4000000000.0,1.0
19748,20240229,KW20R9,KWD,0.127,0.127,0.127,,0.126,0.3062,5048476269.0,1.0
19749,20240229,KW26C0,KWD,0.597,0.597,0.597,,0.605,0.3336,998733704.0,1.0
19750,20240229,QA20UW,QAR,3.119,3.119,3.119,,3.06,0.55,3891246370.0,1.0
19751,20240229,KR91RC,KRW,55800.0,55800.0,55800.0,,54800.0,0.6912,10733334.0,1.0
19752,20240229,GB008Z,GBP,0.4088,0.4088,0.4088,,0.4008,0.8467,582999879.0,1.0
19753,20240229,JP1Z9H,JPY,2343.0,2343.0,2343.0,,2310.0,0.6018,45758500.0,1.0
19754,20240229,PL11O0,PLN,37.0,37.0,37.0,,36.9,0.1676,22834000.0,
19755,20240229,TW1P8N,TWD,296.0,296.0,296.0,,289.5,0.5226,264958312.0,1.0
19756,20240229,US920X,USD,111.06,111.06,111.06,,112.51,1.0,61369490.0,1.0
19757,20240229,SA2239,SAR,383.0,383.0,383.0,,380.4,0.482,32500000.0,0.836722
19758,20240229,CN2E0F,CNY,24.17,24.17,24.17,,24.58,0.582,2120587711.0,0.1030928
19759,20240229,CN2FWC,CNY,26.68,26.68,26.68,,27.43,0.8648,806318354.0,0.0693802
19760,20240229,CN2IO7,CNY,2.82,2.82,2.82,,2.86,0.6663,2276604962.0,0.0900495
19761,20240229,CN2LG2,CNY,41.69,41.69,41.69,,42.61,0.7008,600000000.0,0.0856164
19762,20240229,CN2O8X,CNY,59.42,59.42,59.42,,61.15,0.69,324928980.0,0.0869565
19763,20240229,CN7KXN,CNY,5.81,5.81,5.81,,5.98,0.6559,963309471.0,
19764,20240229,US04RH,USD,34.65,34.65,34.65,,36.52,0.8498,95836228.0,1.0
19765,20240229,CN1L8T,CNY,9.45,9.45,9.45,,9.83,0.3524,230143790.0,
19766,20240229,US93WU,USD,25.56,25.56,25.56,,26.01,1.0,118975652.0,1.0
19767,20240229,CN2R0S,CNY,5.4,5.4,5.4,,5.55,0.341,2694090160.0,0.1759531
19768,20240229,CN2SWP,CNY,8.59,8.59,8.59,,8.84,0.6837,1403446032.0,0.0877578
19769,20240229,CN2VOK,CNY,6.58,6.58,6.58,,6.8,0.5228,508435363.0,
19770,20240229,CN2YGF,CNY,14.7,14.7,14.7,,15.45,0.3974,933214933.0,0.1509814
19771,20240229,CN3237,CNY,6.87,6.87,6.87,,7.02,0.6055,1627608566.0,0.0990917
19772,20240229,CN34V1,CNY,28.66,28.66,28.66,,29.4,0.1721,401000000.0,0.2
19773,20240229,CN36RZ,CNY,15.91,15.91,15.91,,16.13,0.5945,342329040.0,0.1009251
19774,20240229,AU33W6,AUD,0.071,0.071,0.071,,0.071,0.8384,111351974.0,
19775,20240229,IN316F,INR,948.4,948.4,948.4,,935.85,0.5662,127171089.0,1.0
19776,20240229,US3UUD,USD,2.06,2.06,2.06,,1.98,0.5321,72046776.0,1.0
19777,20240229,CN95ZC,CNY,6.06,6.06,6.06,,6.19,0.8775,770000023.0,0.0683761
19778,20240229,US3V5P,USD,5.36,5.36,5.36,,5.29,1.0,16655873.0,
19779,20240229,IN31X6,INR,832.3,832.3,832.3,,864.8,0.4382,84044260.0,
19780,20240229,US3WF0,USD,10.6,10.6,10.6,,10.5,0.8293,184418210.0,
19781,20240229,CNE5VD,CNY,25.36,25.36,25.36,,26.77,0.2047,441984511.0,
19782,20240229,CNE8N8,CNY,13.39,13.39,13.39,,13.92,0.6285,252095998.0,
19783,20240229,CNEBG4,CNY,18.66,18.66,18.66,,19.42,0.5834,158205000.0,
19784,20240229,CNEE8Z,CNY,24.45,24.45,24.45,,25.06,0.25,210666700.0,
19785,20240229,CNEH1V,CNY,45.55,45.55,45.55,,48.65,0.4903,78738639.0,
19786,20240229,CNEKEB,CNY,13.35,13.35,13.35,,13.82,0.5905,391064700.0,
19787,20240229,CNEOUV,CNY,47.8,47.8,47.8,,50.77,0.7161,174240000.0,
19788,20240229,CNEWX6,CNY,19.0,19.0,19.0,,19.69,0.5879,159267000.0,
19789,20240229,AU412B,AUD,2.93,2.93,2.93,,2.9,0.8781,262239789.0,
19790,20240229,JP41AN,JPY,1621.0,1621.0,1621.0,,1575.0,0.8089,22300596.0,
19791,20240229,JP436L,JPY,9910.0,9910.0,9910.0,,9910.0,0.3541,4490000.0,
19792,20240229,JP45YF,JPY,4310.0,4310.0,4310.0,,4315.0,0.3771,11678400.0,
19793,20240229,CNF28O,CNY,29.48,29.48,29.48,,30.08,0.6146,121680000.0,
19794,20240229,KW202K,KWD,0.976,0.976,0.976,,0.98,0.944,7929945620.0,1.0
19795,20240229,QA2046,QAR,15.21,15.21,15.21,,14.96,0.5938,994255760.0,1.0
19796,20240229,QA21KN,QAR,1.885,1.885,1.885,,1.89,0.346,12563175000.0,1.0
19797,20240229,HK917I,HKD,3.25,3.25,3.25,,3.3,0.2501,1256197771.0,1.0
19798,20240229,TW9097,TWD,221.0,221.0,221.0,,225.5,1.0,90283188.0,1.0
19799,20240229,CN1JZI,CNY,12.92,12.92,12.92,,13.46,0.7168,292934833.0,
19800,20240229,KR07N5,KRW,15600.0,15600.0,15600.0,,15520.0,0.7572,17858759.0,1.0
19801,20240229,JP1YKR,JPY,1459.0,1459.0,1459.0,,1427.0,0.3611,41972160.0,
19802,20240229,NO14L1,NOK,3.902,3.902,3.902,,3.958,0.3275,690348751.0,1.0
19803,20240229,SE14HS,SEK,397.5,397.5,397.5,,403.0,0.7997,14807353.0,1.0
19804,20240229,US3KT2,USD,6.88,6.88,6.88,,7.11,0.5617,208921454.0,1.0
19805,20240229,US3LBL,USD,1.53,1.53,1.53,,1.37,0.8609,18790771.0,1.0
19806,20240229,US3MP0,USD,2.19,2.19,2.19,,2.22,0.4665,125809285.0,1.0
19807,20240229,US9375,USD,31.0,31.0,31.0,,31.61,1.0,56140713.0,1.0
19808,20240229,SA22SY,SAR,26.95,26.95,26.95,,27.15,0.8289,1154534162.0,
19809,20240229,CN2EP4,CNY,6.06,6.06,6.06,,6.11,0.5523,2146624894.0,0.1086366
19810,20240229,CN2F7N,CNY,4.0,4.0,4.0,,4.06,0.3436,3768882286.0,0.1746217
19811,20240229,CN2GL2,CNY,35.21,35.21,35.21,,35.81,0.5742,1002476929.0,0.1044932
19812,20240229,CN2HZH,CNY,22.78,22.78,22.78,,23.18,0.431,8033032979.0,0.1392111
19813,20240229,CN2JDX,CNY,6.2,6.2,6.2,,6.38,0.4012,24327798048.0,0.1495513
19814,20240229,CN2KRC,CNY,11.96,11.96,11.96,,12.08,0.5192,1863027720.0,0.1155624
19815,20240229,CN2M5S,CNY,2.83,2.83,2.83,,2.9,0.5348,5652237000.0,0.1121915
19816,20240229,CN2NJ7,CNY,8.71,8.71,8.71,,8.96,0.5604,855942012.0,0.1070664
19817,20240229,CN2OXM,CNY,37.58,37.58,37.58,,39.24,0.6211,701239045.0,0.0966028
19818,20240229,CN2QB2,CNY,4.75,4.75,4.75,,4.89,0.3437,1791626376.0,0.1745708
19819,20240229,IT32UA,EUR,1.6149998,1.6149997090000001,1.6149996770000001,,1.6000004,0.41,10957960.0,
19820,20240229,GB35UT,GBP,0.077149983,0.077149982,0.077149982,,0.079599972,0.73,128688430.040951,
19821,20240229,CN8I3S,CNY,8.78,8.78,8.78,,9.46,0.7426,500000000.0,
19822,20240229,CN7TKJ,CNY,18.88,18.88,18.88,,19.4,0.3912,827644501.0,
19823,20240229,CN1LF0,CNY,12.24,12.24,12.24,,13.46,0.5585,178516800.0,
19824,20240229,CN1LXI,CNY,7.08,7.08,7.08,,7.39,0.6761,426810818.0,
19825,20240229,ID0173,IDR,7100.0,7100.0,7100.0,,7100.0,0.1068,2107000000.0,
19826,20240229,JP1RFF,JPY,473.0,473.0,473.0,,475.0,0.8563,79563593.0,
19827,20240229,CN0R2S,CNY,21.81,21.81,21.81,,22.99,1.0,796410841.0,
19828,20240229,IT90BV,EUR,6.884,6.884,6.884,,6.774,0.4363,1312350527.0,1.0
19829,20240229,CN2RPH,CNY,9.37,9.37,9.37,,9.57,0.4963,1148014400.0,0.1208946
19830,20240229,CN2S70,CNY,13.46,13.46,13.46,,14.28,0.5988,1560587588.0,0.1002004
19831,20240229,CN2TLF,CNY,7.8,7.8,7.8,,8.18,0.7807,3204484648.0,0.0768541
19832,20240229,CN2UZU,CNY,188.0,188.0,188.0,,191.2,0.4992,1813142855.0,0.1201923
19833,20240229,CN2WDA,CNY,27.7,27.7,27.7,,28.97,0.5428,140560000.0,0.110538
19834,20240229,CN2XRP,CNY,12.81,12.81,12.81,,13.17,0.4982,572859637.0,0.1204336
19835,20240229,CN2Z55,CNY,4.65,4.65,4.65,,4.8,0.6561,1192199394.0,0.0914495
19836,20240229,CN30RT,CNY,100.62,100.62,100.62,,102.6,0.4548,555198000.0,0.1319261
19837,20240229,CN32SW,CNY,8.33,8.33,8.33,,8.73,0.833,1269535372.0,0.0720288
19838,20240229,CN346C,CNY,47.81,47.81,47.81,,48.8,0.6138,164371608.0,0.0977517
19839,20240229,CN35KR,CNY,14.04,14.04,14.04,,14.4,0.3556,506332586.0,0.1687289
19840,20240229,CN36Y6,CNY,19.71,19.71,19.71,,20.6,0.5267,261600000.0,0.0918038
19841,20240229,CN37GP,CNY,14.79,14.79,14.79,,15.15,0.5889,436547813.0,0.1018849
19842,20240229,SE382J,SEK,25.0,25.000003735,25.000005335,,25.699997,0.29,53908020.0,
19843,20240229,CN8ZJP,CNY,27.52,27.52,27.52,,28.37,0.424,107622666.0,
19844,20240229,CN93IT,CNY,14.25,14.25,14.25,,14.95,0.6519,442934810.0,
19845,20240229,HK3BP4,HKD,0.78,0.78,0.78,,0.78,0.4732,1012597500.0,
19846,20240229,KR31WB,KRW,3880.0,3880.0,3880.0,,3765.0,0.9282,72389356.0,1.0
19847,20240229,TH30KX,THB,66.0,66.0,66.0,,73.25,0.4983,160000000.0,0.5017058
19848,20240229,CN94S4,CNY,7.82,7.82,7.82,,8.15,0.5873,664210505.0,0.1021624
19849,20240229,CN95AN,CNY,14.3,14.3,14.3,,15.17,0.2099,512599264.0,0.2
19850,20240229,CNE4M3,CNY,18.98,18.98,18.98,,20.39,0.5092,251611516.0,
19851,20240229,ID30MK,IDR,5950.0,5950.0,5950.0,,6050.0,0.118,133786220000.0,
19852,20240229,PL30GT,PLN,18.6,18.6,18.6,,18.82,0.6344,9983009.0,
19853,20240229,US3VP9,USD,44.57,44.57,44.57,,44.7,1.0,64459472.0,
19854,20240229,CN28C3,CNY,25.9,25.9,25.9,,27.06,0.534,210600000.0,
19855,20240229,CN59R7,CNY,6.01,6.01,6.01,,6.37,0.709,912559597.0,
19856,20240229,CNE6K3,CNY,25.4,25.4,25.4,,26.15,0.3606,330000000.0,
19857,20240229,CNE7YI,CNY,63.0,63.0,63.0,,65.56,0.328,423600000.0,
19858,20240229,CNE9DZ,CNY,14.65,14.65,14.65,,15.38,0.3216,318606772.0,
19859,20240229,CNEARE,CNY,85.15,85.15,85.15,,91.0,0.3961,542941768.0,
19860,20240229,CNEC5U,CNY,41.01,41.01,41.01,,42.38,0.3243,160000000.0,
19861,20240229,CNEDJ9,CNY,34.08,34.08,34.08,,35.31,0.6632,95839680.0,
19862,20240229,CNEEXO,CNY,27.89,27.89,27.89,,30.2,0.6077,81626048.0,
19863,20240229,CNEGB4,CNY,30.1,30.1,30.1,,32.17,0.6136,151013668.0,
19864,20240229,CNEI72,CNY,6.78,6.78,6.78,,7.03,0.6423,485908830.0,
19865,20240229,CNEL42,CNY,18.79,18.79,18.79,,19.54,0.6704,471885905.0,
19866,20240229,CNELMK,CNY,20.19,20.19,20.19,,21.8,0.4385,338390000.0,
19867,20240229,CNENZZ,CNY,18.95,18.95,18.95,,19.66,0.4875,198855243.0,
