,validDate,stoxxId,currency,closePrice,freeFloat,shares,Capfactor
10460,20240531,IN70R3,INR,1108.75,0.4426,170260075.0,1.0
10461,20240531,CN5059,CNY,12.45,0.7152,291707120.0,
10462,20240531,457481,EUR,14.52,0.5944,849937900.0,1.0
10463,20240531,490757,TRY,176.7,0.4725,1926795598.0,1.0
10464,20240531,473249,NOK,122.4,0.4603,1399458033.0,1.0
10465,20240531,648500,JPY,5450.0,0.9331,25234331.0,1.0
10466,20240531,533518,EUR,0.532,0.5022,16350000.0,
10467,20240531,KR51M3,KRW,76900.0,0.5776,203372114.0,1.0
10468,20240531,CN525B,CNY,4.29,0.5548,905118302.0,
10469,20240531,CN54CK,CNY,4.93,0.8549,2523777297.0,
10470,20240531,EG104Z,EGP,17.45,0.3449,145500000.0,1.0
10471,20240531,TR10CX,TRY,3.65,0.3887,720000000.0,1.0
10472,20240531,US11UI,USD,8.88,0.7473,95997252.0,1.0
10473,20240531,CN1F9O,CNY,5.0,0.6703,886468413.0,
10474,20240531,PT102L,EUR,4.014,0.3003,711183069.0,1.0
10475,20240531,658151,HKD,6.16,0.4137,1516683755.0,1.0
10476,20240531,CN718F,CNY,63.55,0.429,506347879.0,
10477,20240531,IN077J,INR,2224.9,0.3511,148530616.0,1.0
10478,20240531,PH169,HKD,2.85,0.371,7101805366.0,1.0
10479,20240531,TH10JU,THB,11.0,0.265,847361206.0,0.2803774
10480,20240531,SE3A9S,SEK,6.85,0.3856,21212438.0,
10481,20240531,US9HV7,USD,47.43,1.0,25170468.0,1.0
10482,20240531,CN827G,CNY,4.89,0.948,143313207.0,
10483,20240531,MY802U,MYR,0.29,0.3279,1204370999.0,1.0
10484,20240531,TH80BT,THB,0.69,0.4227,3471029658.0,1.0
10485,20240531,CN83FP,CNY,8.01,0.6577,6565755139.0,
10486,20240531,US1850,USD,1.81,0.9229,82904798.0,1.0
10487,20240531,VN21G1,VND,62100.0,0.3338,135500000.0,
10488,20240531,CN867K,CNY,8.54,0.39,384909628.0,
10489,20240531,CN1T70,CNY,56.49,0.734,459910802.0,
10490,20240531,CN1ZA9,CNY,57.9,0.7006,134650449.0,
10491,20240531,US9KN2,USD,23.76,1.0,60875198.0,1.0
10492,20240531,GB11C5,USD,101.55,1.0,172256766.0,
10493,20240531,CN8U12,CNY,20.67,0.5969,159500000.0,
10494,20240531,TR00XH,TRY,8.17,0.5661,300000000.0,1.0
10495,20240531,US07G9,USD,19.81,0.7548,156793755.0,1.0
10496,20240531,US07YR,USD,5.72,1.0,184513174.0,1.0
10497,20240531,US08UO,USD,18.54,0.83,81141417.0,1.0
10498,20240531,CN0XZV,CNY,2.73,0.7768,960295304.0,
10499,20240531,IN098M,INR,537.65,0.4737,2633224000.0,1.0
10500,20240531,CN10LL,CNY,4.66,0.7548,4136082853.0,
10501,20240531,IN70S4,INR,333.05,0.6293,492594573.0,1.0
10502,20240531,KR801K,KRW,53100.0,0.5618,17253783.0,1.0
10503,20240531,CH8012,CHF,185.8,0.5999,12600000.0,1.0
10504,20240531,US3K8H,USD,14.21,1.0,97579315.0,
10505,20240531,CN1XOL,CNY,10.98,0.8247,410000000.0,
10506,20240531,CN319C,CNY,6.47,0.694,695995979.0,
10507,20240531,CN40MP,CNY,35.8,0.3217,5560600544.0,
10508,20240531,CN50SW,CNY,5.25,0.427,508940464.0,
10509,20240531,HK009A,HKD,1.13,0.9392,3470472000.0,1.0
10510,20240531,WERN,USD,37.57,0.9222,63444681.0,1.0
10511,20240531,CN0UKD,CNY,10.08,0.8276,712285832.0,
10512,20240531,CN63Z7,CNY,7.23,0.8641,620332085.0,
10513,20240531,SE703G,SEK,39.96,0.8979,264107025.0,1.0
10514,20240531,TW03ME,TWD,353.0,0.6347,857779488.0,1.0
10515,20240531,SBC,USD,18.22,1.0,7150020118.0,1.0
10516,20240531,EG20YU,EGP,77.24,0.2746,72766714.0,1.0
10517,20240531,US14TK,USD,19.71,1.0,35732769.0,1.0
10518,20240531,ET007,TRY,12.02,0.4149,900000000.0,1.0
10519,20240531,US9FR1,USD,143.74,1.0,16987842.0,1.0
10520,20240531,CN0D7J,CNY,17.13,0.7283,384471593.0,
10521,20240531,PL002C,PLN,92.0,0.8107,16187644.0,1.0
10522,20240531,CN72Z7,CNY,9.02,0.8363,200987600.0,
10523,20240531,CN80Z6,CNY,8.23,0.4237,7145363197.0,
10524,20240531,US9GNY,USD,76.01,1.0,56857583.0,1.0
10525,20240531,BR1159,BRL,11.51,0.5967,864170369.0,1.0
10526,20240531,KR1AWI,KRW,9930.0,0.6447,12578946.0,1.0
10527,20240531,MY10RC,MYR,0.45,0.7988,747764912.0,
10528,20240531,US161U,USD,3.23,0.5199,52377803.0,1.0
10529,20240531,VN10CV,VND,14750.0,1.0,2054824294.0,
10530,20240531,689582,JPY,497.0,1.0,29874179.0,
10531,20240531,IN81FT,INR,1462.55,0.7692,15050871.0,1.0
10532,20240531,KR816Q,KRW,54900.0,0.6075,4532000.0,1.0
10533,20240531,TR807Z,TRY,60.45,0.2,1181068967.0,1.0
10534,20240531,CN83MW,CNY,3.13,0.5525,950515518.0,
10535,20240531,CBG,USD,88.07,1.0,304792801.0,1.0
10536,20240531,SE39P7,SEK,1.782,0.6221,70290597.0,
10537,20240531,CN7I4S,CNY,6.74,0.7156,587690215.0,
10538,20240531,NO31ZE,NOK,13.6,0.795,22250000.0,
10539,20240531,US9IJW,USD,46.85,1.0,29329000.0,1.0
10540,20240531,CN0HIY,CNY,39.68,0.7681,506500774.0,0.0781148
10541,20240531,JP16AP,JPY,1306.0,1.0,11743587.0,1.0
10542,20240531,CN86ER,CNY,16.17,0.7527,130065904.0,
10543,20240531,TR8091,TRY,37.36,0.0513,2900000000.0,1.0
10544,20240531,CN0LDX,CNY,5.9,0.7547,780242234.0,
10545,20240531,US0VK1,USD,8.69,1.0,28750439.0,1.0
10546,20240531,BR902D,BRL,7.56,0.1724,499200000.0,1.0
10547,20240531,US823Z,USD,23.13,1.0,151773774.0,1.0
10548,20240531,CN0JWE,CNY,12.18,0.7574,883241336.0,
10549,20240531,CN0TWO,CNY,36.27,0.5214,543014987.0,
10550,20240531,IT34J1,EUR,0.804,0.25,13332500.0,
10551,20240531,CN7ZOT,CNY,15.48,0.6663,194704350.0,
10552,20240531,NO32GW,NOK,25.35,0.8169,86696667.0,
10553,20240531,IL12OU,ILS,76.33,0.4139,48442922.0,1.0
10554,20240531,US3Q4J,USD,8.92,0.9047,83668476.0,1.0
10555,20240531,HK90U4,HKD,11.2,0.5149,1118812900.0,1.0
10556,20240531,US9L7N,USD,24.01,1.0,102527860.0,1.0
10557,20240531,CN0LXH,CNY,32.46,0.6718,313381402.0,
10558,20240531,IN829O,INR,1737.35,0.2813,102782050.0,1.0
10559,20240531,CN8H0O,HKD,2.62,0.7144,521548374.0,1.0
10560,20240531,CN2BV7,CNY,34.63,0.3122,861925007.0,
10561,20240531,IN20GN,INR,1461.9,0.6723,274143808.0,1.0
10562,20240531,SE202A,SEK,5.63,0.8515,358038009.0,1.0
10563,20240531,IN20Y5,INR,519.7,0.4532,585107072.0,1.0
10564,20240531,SE3CG1,SEK,77.0,0.5063,24771656.0,
10565,20240531,FR36O3,EUR,5.15,0.2357,5111119.0,
10566,20240531,SE31V5,SEK,0.233,0.6923,249986171.0,
10567,20240531,CN1V3Y,CNY,18.4,0.7298,398602309.0,
10568,20240531,JP19L3,JPY,234.0,0.6667,55000000.0,
10569,20240531,CN82EN,CNY,14.65,0.7232,824595705.0,
10570,20240531,KR82G1,KRW,401500.0,0.5661,4327682.0,1.0
10571,20240531,CN843E,CNY,15.7,0.7516,1709867327.0,
10572,20240531,ID80FI,IDR,1190.0,0.7543,4705249440.0,1.0
10573,20240531,US9J0E,USD,57.83,1.0,107448537.0,1.0
10574,20240531,SE36U9,SEK,3.49,0.6941,14750080.0,
10575,20240531,CN7UPP,CNY,28.3,0.6079,100058386.0,
10576,20240531,VN80C2,VND,17650.0,0.9323,2201645473.0,
10577,20240531,FR32LW,EUR,83.6,0.3583,7358708.0,
10578,20240531,CN7MLD,CNY,1.74,0.6397,1565376225.0,
10579,20240531,CN8YEJ,CNY,13.38,0.3415,389101809.0,
10580,20240531,FR37AQ,EUR,15.45,0.3699,9772473.0,
10581,20240531,US9JWA,USD,10.97,1.0,155933020.0,1.0
10582,20240531,CA1CBA,CAD,9.26,0.8969,47325971.0,1.0
10583,20240531,BM1053,HKD,2.58,0.29,3229926876.0,1.0
10584,20240531,ES705I,EUR,1.347,0.4037,2654833479.0,1.0
10585,20240531,CN0C6H,CNY,7.78,0.7489,464145765.0,
10586,20240531,CN57HS,CNY,1.23,0.776,1679471250.0,
10587,20240531,US9E1A,USD,4.09,0.9196,62029447.0,1.0
10588,20240531,US9EQZ,USD,100.92,1.0,52207750.0,1.0
10589,20240531,US14ZQ,USD,2.48,0.9239,90758031.0,1.0
10590,20240531,HP,USD,38.06,1.0,98826568.0,1.0
10591,20240531,ID4098,IDR,2420.0,0.2425,13006125000.0,1.0
10592,20240531,676341,JPY,3095.0,0.6998,59800000.0,1.0
10593,20240531,CN12SU,CNY,5.18,0.6566,771770000.0,
10594,20240531,ODP,USD,39.16,1.0,37378079.0,1.0
10595,20240531,777713,GBP,11.4,1.0,144390841.0,1.0
10596,20240531,US15OG,USD,19.18,1.0,36136347.0,1.0
10597,20240531,DE10H9,EUR,45.66,0.6887,21171932.0,1.0
10598,20240531,HK12RV,HKD,4.92,0.5035,1815659608.0,1.0
10599,20240531,MY10XI,MYR,0.405,0.9235,1493551559.0,1.0
10600,20240531,US9GT4,USD,84.15,0.8408,30515772.0,1.0
10601,20240531,DE8021,EUR,9.28,0.5621,46988336.0,1.0
10602,20240531,CN815D,CNY,12.57,0.2048,2086900000.0,
10603,20240531,CN81U2,CNY,21.95,0.398,154257010.0,
10604,20240531,IN0B9P,INR,149.55,0.9488,960519420.0,1.0
10605,20240531,CN1QPF,USD,2.56,0.5825,8715213.0,
10606,20240531,CN7NA3,CNY,3.31,0.7577,497756637.0,
10607,20240531,CA143U,CAD,70.85,0.2571,7654532.0,
10608,20240531,AU141A,AUD,0.895,0.471,336793929.0,
10609,20240531,CN1Y20,CNY,22.02,0.3057,266800000.0,
10610,20240531,CN1UTN,CNY,14.3,0.606,225540757.0,
10611,20240531,HK40MR,HKD,5.88,0.3154,6019431109.0,1.0
10612,20240531,EG8035,EGP,4.7,0.0793,1000000000.0,1.0
10613,20240531,KR82L6,KRW,19330.0,0.6087,18000000.0,1.0
10614,20240531,CN7WWY,CNY,15.25,0.4044,401802671.0,
10615,20240531,SE38HY,SEK,220.0,0.526,17138486.0,
10616,20240531,US8295,USD,81.68,1.0,85801144.0,1.0
10617,20240531,USFTDR,USD,35.37,1.0,79617524.0,1.0
10618,20240531,FR37VB,EUR,1.15,1.0,3573320.0,
10619,20240531,KY113N,HKD,2.47,0.4922,1942315754.0,1.0
10620,20240531,IN15NY,INR,161.0,0.5544,618184591.0,1.0
10621,20240531,CN8G4R,CNY,0.55,0.5905,822237930.0,
10622,20240531,US3QAP,USD,25.97,1.0,219351480.0,1.0
10623,20240531,US3QZE,USD,66.4,1.0,50498621.0,1.0
10624,20240531,IN214C,INR,1513.15,0.5086,35065585.0,1.0
10625,20240531,KR21N1,KRW,48550.0,0.6788,26213697.0,1.0
10626,20240531,ES11BJ,EUR,21.4,0.1737,329250589.0,1.0
10627,20240531,FR14EP,EUR,129.8,0.261,12850000.0,
10628,20240531,IT14AQ,EUR,21.2,0.386,29242861.0,
10629,20240531,JP1TWY,JPY,469.0,0.7969,11845563.0,
10630,20240531,JP19M4,JPY,693.0,0.6505,47164800.0,1.0
10631,20240531,AU902F,AUD,15.9,0.9317,50127270.0,1.0
10632,20240531,CN0I2J,CNY,14.54,0.5844,814095508.0,
10633,20240531,KR10BN,KRW,39400.0,0.7327,60752222.0,1.0
10634,20240531,CN1CS4,CNY,4.08,0.5923,769205771.0,
10635,20240531,CN1OPD,CNY,24.81,0.5761,1034288154.0,
10636,20240531,IN136F,INR,752.2,0.6773,971826035.0,1.0
10637,20240531,PL10KV,PLN,7.5,0.317,61238521.0,1.0
10638,20240531,US11WK,USD,121.82,0.7859,22692165.0,1.0
10639,20240531,CN63U2,CNY,4.67,0.791,579572284.0,
10640,20240531,KR01EQ,KRW,31350.0,0.6991,38760000.0,1.0
10641,20240531,US13SI,USD,163.67,1.0,27055862.0,1.0
10642,20240531,CN65MW,CNY,59.15,0.5782,475927678.0,
10643,20240531,GB7031,GBP,2.53,0.8332,207544975.0,
10644,20240531,CN71BI,CNY,1.46,0.651,713629463.0,
10645,20240531,AU0037,AUD,186.71,0.3858,132117217.0,1.0
10646,20240531,CN0065,HKD,7.97,1.0,21098900000.0,1.0
10647,20240531,KR1ARD,KRW,8130.0,0.8696,15680000.0,1.0
10648,20240531,RO103J,RON,0.564,0.5317,2179000358.0,
10649,20240531,TR110M,TRY,9.99,0.356,212918465.0,1.0
10650,20240531,KR16VD,KRW,15320.0,0.476,23620751.0,1.0
10651,20240531,TW0762,TWD,100.5,0.7462,78941800.0,1.0
10652,20240531,CN0VRL,CNY,14.38,0.532,1116603126.0,
10653,20240531,US9FMW,USD,36.67,0.8296,25674313.0,1.0
10654,20240531,CN18Y6,CNY,11.3,0.3474,795695940.0,
10655,20240531,CN0U2V,CNY,5.62,0.8638,751165080.0,
10656,20240531,US03H6,USD,14.54,1.0,126104359.0,1.0
10657,20240531,LT502L,EUR,5.5,0.396,11943000.0,
10658,20240531,CN526C,CNY,4.03,0.7429,562368594.0,
10659,20240531,CN54DL,CNY,5.32,0.4216,1133039174.0,
10660,20240531,CN55R0,CNY,11.52,0.4831,395674963.0,
10661,20240531,CN575G,CNY,2.71,0.7217,1007690641.0,
10662,20240531,CN60MR,CNY,3.28,0.3948,869846246.0,
10663,20240531,CN614A,CNY,3.12,0.1725,7794611605.0,
10664,20240531,US9CBI,USD,135.35,1.0,52119187.0,1.0
10665,20240531,ES104B,USD,5.24,1.0,15825578572.0,
10666,20240531,CH104Y,CHF,1522.0,0.4803,1140000.0,1.0
10667,20240531,IL107B,ILS,9.722,0.5383,139335601.0,1.0
10668,20240531,NO10V7,NOK,9.0,0.6808,34406061.0,1.0
10669,20240531,513962,EUR,43.62,0.881,110580102.0,1.0
10670,20240531,CN1D0D,CNY,4.29,0.7856,2079177952.0,
10671,20240531,CN1DGT,CNY,24.21,0.7852,567143992.0,
10672,20240531,664054,JPY,4635.0,0.4943,433092837.0,1.0
10673,20240531,MY502R,MYR,0.32,0.4543,5205015600.0,1.0
10674,20240531,RO403M,RON,13.82,0.5121,346443597.0,
10675,20240531,CN6207,CNY,2.52,0.8516,2221933832.0,
10676,20240531,CN62IP,CNY,3.68,0.5743,834049096.0,
10677,20240531,CN63T1,CNY,4.38,0.7003,729600314.0,
10678,20240531,CN658I,CNY,8.75,0.6447,388516736.0,
10679,20240531,CN707D,CNY,14.61,0.5835,1097529753.0,
10680,20240531,CN02FG,CNY,15.78,0.7032,3906698839.0,
10681,20240531,US9DPX,USD,81.83,1.0,68489153.0,1.0
10682,20240531,US9E7G,USD,32.33,0.6236,38384569.0,1.0
10683,20240531,US9F3D,USD,106.53,1.0,120151688.0,1.0
10684,20240531,DISCA,USD,8.24,0.9187,2438565638.0,1.0
10685,20240531,IN07GS,INR,741.55,0.5645,236292380.0,1.0
10686,20240531,VN201L,VND,3420.0,0.7559,112654060.0,
10687,20240531,CN71AH,CNY,76.69,0.6635,342102121.0,
10688,20240531,CN71V2,CNY,20.02,0.2111,746426035.0,
10689,20240531,CN72S0,CNY,2.19,0.5994,1145622800.0,
10690,20240531,CN80FM,CNY,14.44,0.4582,1529470022.0,
10691,20240531,CH8034,CHF,75.3,0.675,15615723.0,1.0
10692,20240531,488082,EUR,4.285,1.0,5750458145.0,1.0
10693,20240531,COO,USD,94.31,1.0,198741120.0,1.0
10694,20240531,PK20S3,PKR,120.01,0.3249,2720967548.0,
10695,20240531,EG0071,EGP,15.4,0.7436,1167684806.0,1.0
10696,20240531,642940,JPY,4250.0,0.4917,215115038.0,1.0
10697,20240531,KR03WA,KRW,205000.0,0.6605,50630000.0,1.0
10698,20240531,BR026A,BRL,19.2,0.9376,255106712.0,1.0
10699,20240531,US9FLV,USD,8.48,1.0,85088163.0,1.0
10700,20240531,US9GHS,USD,35.93,0.1975,236789929.0,1.0
10701,20240531,US14NE,USD,1.14,0.9092,54819638.0,1.0
10702,20240531,CN1PC1,CNY,10.24,0.737,281066667.0,
10703,20240531,EG10A5,EGP,2.35,0.5814,1535399033.0,1.0
10704,20240531,IL10JN,ILS,3.724,0.6299,94603196.0,1.0
10705,20240531,KR1AQC,KRW,2340.0,0.8274,47971766.0,1.0
10706,20240531,MY113P,MYR,1.3,0.4236,516000000.0,
10707,20240531,TR10ZK,TRY,14.92,0.1513,505000000.0,1.0
10708,20240531,CN1145,CNY,13.93,0.5443,1499700130.0,
10709,20240531,647068,JPY,4731.0,1.0,74399910.0,1.0
10710,20240531,672626,CHF,550.4,0.9444,35189082.0,1.0
10711,20240531,SE337J,SEK,370.0,0.385,11320968.0,
10712,20240531,JP13LX,JPY,2002.0,0.5376,22000000.0,1.0
10713,20240531,JP1G5U,JPY,1059.0,0.3606,28800000.0,1.0
10714,20240531,SE11LT,SEK,106.0,0.5259,33542938.0,1.0
10715,20240531,IN14EO,INR,11520.05,0.62,10117120.0,1.0
10716,20240531,CN1VC7,CNY,28.22,0.8057,186076681.0,
10717,20240531,CN1WC8,CNY,12.68,0.4053,643829039.0,
10718,20240531,JP11NX,JPY,945.0,0.3447,40953500.0,1.0
10719,20240531,US9IDQ,USD,41.53,1.0,48817473.0,1.0
10720,20240531,CN80T0,CNY,21.49,0.4806,614643252.0,
10721,20240531,CN81BJ,CNY,52.8,0.223,1182206941.0,
10722,20240531,IN819N,INR,46.25,0.9246,511168708.0,1.0
10723,20240531,KR81I2,KRW,73500.0,0.744,16062409.0,1.0
10724,20240531,TH80CU,THB,3.82,0.7985,880420930.0,0.1102066
10725,20240531,CN84U5,CNY,27.47,0.7382,501101695.0,
10726,20240531,US1793,USD,30.27,0.7787,28616599.0,1.0
10727,20240531,CN15KP,CNY,5.4,0.3162,771497994.0,
10728,20240531,US17SM,USD,2.75,0.5513,132041164.0,1.0
10729,20240531,US1940,USD,14.39,0.6013,199628293.0,1.0
10730,20240531,AU11DJ,USD,7.44,0.9222,101534223.0,
10731,20240531,US9IER,USD,30.71,1.0,21729292.0,1.0
10732,20240531,CN72EM,CNY,24.94,0.4151,930513553.0,
10733,20240531,NO807Q,NOK,21.76,0.4709,639441378.0,1.0
10734,20240531,TH80DV,THB,5.35,0.5059,814800000.0,1.0
10735,20240531,CN7IC0,CNY,4.18,0.6879,1154374574.0,
10736,20240531,CN7YKO,CNY,42.65,0.7947,789915088.0,
10737,20240531,CN8S54,CNY,18.21,0.4521,400010000.0,
10738,20240531,TW503X,TWD,117.0,0.679,75780281.0,1.0
10739,20240531,B08CHG,EUR,30.15,0.8793,14327024.0,1.0
10740,20240531,FR11Y6,EUR,157.5,0.1832,17635433.0,
10741,20240531,CN82LU,CNY,6.45,0.246,1100785974.0,
10742,20240531,CN83HR,CNY,11.2,0.7338,1316970298.0,
10743,20240531,CN85DP,CNY,11.75,0.2588,6254145173.0,
10744,20240531,SE80HV,SEK,262.0,0.6196,23851547.0,1.0
10745,20240531,CN1U93,CNY,29.54,0.7344,217011741.0,
10746,20240531,CN8C5O,HKD,0.76,0.3607,5199524031.0,1.0
10747,20240531,CN8E1M,HKD,2.48,0.5628,1336631000.0,1.0
10748,20240531,CN8EXI,HKD,1.44,0.3667,7065741521.0,1.0
10749,20240531,CN8FF1,HKD,6.08,0.8793,1812985059.0,1.0
10750,20240531,US3Q3I,USD,315.41,0.9401,13283594.0,1.0
10751,20240531,KR1JWR,KRW,77600.0,0.6042,138981036.0,1.0
10752,20240531,CN2BCO,CNY,12.34,0.2641,941963592.0,
10753,20240531,IL218E,ILS,2.994,0.4568,145371522.0,1.0
10754,20240531,NO203G,NOK,217.0,0.9463,4622601.0,
10755,20240531,US3SBS,USD,45.06,0.5408,10587288.0,1.0
10756,20240531,US3SM3,USD,102.82,0.9401,60271072.0,1.0
10757,20240531,CN2CKX,CNY,2.59,0.2815,3507401812.0,
10758,20240531,DE20A3,EUR,14.92,0.5581,76603334.0,1.0
10759,20240531,IN20X4,INR,1141.0,0.2105,271888012.0,1.0
10760,20240531,KR225K,KRW,11820.0,0.6952,76469405.0,1.0
10761,20240531,BR16GP,BRL,50.01,0.7657,71851866.0,1.0
10762,20240531,CH12SO,CHF,19.6,0.4055,61985597.0,1.0
10763,20240531,GB1ELR,GBP,12.9,1.0,73099735.0,1.0
10764,20240531,IT143J,EUR,5.1,0.3399,90200000.0,1.0
10765,20240531,JP1UEH,JPY,4460.0,0.6456,11844000.0,1.0
10766,20240531,HK90BL,HKD,3.92,0.201,2439541169.0,1.0
10767,20240531,HK90T3,HKD,4.38,0.1887,1435411483.0,1.0
10768,20240531,MY90B4,MYR,1.28,0.6784,454810679.0,
10769,20240531,CN924E,CNY,25.01,0.5993,142011927.0,
10770,20240531,US9LL1,USD,1.71,0.6533,81161630.0,1.0
10771,20240531,NO32R7,NOK,7.88,0.793,14046400.0,
10772,20240531,CN8KB2,CNY,24.3,0.4794,137169230.0,
10773,20240531,CN8Q85,CNY,29.18,0.44,86666668.0,
10774,20240531,CN7Z16,CNY,39.95,0.3428,169000000.0,
10775,20240531,CN7WMO,CNY,59.47,0.4233,76676136.0,
10776,20240531,CN7R2Z,CNY,13.3,0.594,404845869.0,
10777,20240531,DK3123,DKK,8.5,0.3699,21708020.0,
10778,20240531,CN8YMR,CNY,30.73,0.5612,80000000.0,
10779,20240531,NO31S7,NOK,170.0,0.296,16334089.0,
10780,20240531,DE3150,EUR,5.1,0.09,14876456.0,
10781,20240531,CN8GM9,CNY,18.92,0.5749,232520957.0,
10782,20240531,KW202K,KWD,0.857,0.944,8326442901.0,1.0
10783,20240531,QA2046,QAR,13.45,0.5925,994255760.0,1.0
10784,20240531,QA21KN,QAR,1.72,0.4215,12563175000.0,0.9867141
10785,20240531,SA22SY,SAR,23.26,0.8289,1154534162.0,
10786,20240531,SA24RZ,SAR,33.85,0.6276,6000000000.0,0.5387189
10787,20240531,SA269J,SAR,161.0,0.49,35000000.0,0.7718367
10788,20240531,CN2DT7,CNY,7.07,0.4321,16411264184.0,0.1388567
10789,20240531,CN2F7N,CNY,3.92,0.343,3768882286.0,0.1749271
10790,20240531,CN2GL2,CNY,38.93,0.5742,1002476929.0,0.1044932
10791,20240531,CN2HZH,CNY,22.51,0.431,8033032979.0,0.1392111
10792,20240531,CN2JDX,CNY,6.97,0.4004,24327798048.0,0.1498501
10793,20240531,GB90MM,GBP,1.991,1.0,2382686793.0,1.0
10794,20240531,HK917I,HKD,2.34,0.2501,1256197771.0,1.0
10795,20240531,TW9097,TWD,189.5,1.0,90455344.0,1.0
10796,20240531,CN1JZI,CNY,16.5,0.7168,292934833.0,
10797,20240531,KR07N5,KRW,15670.0,0.7572,17858759.0,1.0
10798,20240531,SE395N,SEK,3.21,0.8729,29233855.0,
10799,20240531,FR33S4,EUR,3.67,0.3822,5960116.0,
10800,20240531,CN1XGD,CNY,27.85,0.9078,344562628.0,
10801,20240531,TW1J3C,TWD,87.1,0.6615,193137636.0,1.0
10802,20240531,CN868L,CNY,6.73,0.6791,160020000.0,
10803,20240531,MX804V,MXN,3.28,1.0,3037820324.0,1.0
10804,20240531,US9JR5,USD,21.8,1.0,29511721.0,1.0
10805,20240531,JP187O,JPY,3495.0,0.5865,12964993.0,1.0
10806,20240531,CN0LSC,CNY,14.52,0.6757,795291951.0,
10807,20240531,CN0GQ5,CNY,14.46,0.7989,412523242.0,
10808,20240531,CN1VFA,CNY,31.33,0.7931,199664634.0,
10809,20240531,JP92BU,JPY,854.0,0.591,34024720.0,1.0
10810,20240531,US81XS,USD,11.24,1.0,165557305.0,1.0
10811,20240531,US82GC,USD,281.67,1.0,74933831.0,1.0
10812,20240531,605490,JPY,3372.0,1.0,103768142.0,1.0
10813,20240531,442990,EUR,100.1,0.2429,77711300.0,1.0
10814,20240531,CN1CMY,CNY,31.79,0.6185,7160682198.0,
10815,20240531,SG10KT,SGD,1.01,0.3597,487757348.0,
10816,20240531,U0170,USD,124.5,0.9262,52841259.0,1.0
10817,20240531,CN06X2,CNY,36.49,0.357,485215260.0,
10818,20240531,GBCI,USD,37.38,1.0,110879365.0,1.0
10819,20240531,NA,CAD,116.49,1.0,339116277.0,1.0
10820,20240531,ZA20DO,ZAR,103.98,0.7445,192602355.0,1.0
10821,20240531,IN04W5,INR,1.5,0.6966,12807020947.0,1.0
10822,20240531,CA11G4,CAD,36.99,0.286,59967429.0,1.0
10823,20240531,KR13Q5,KRW,19050.0,0.2234,13300000.0,1.0
10824,20240531,SPWR,USD,3.34,0.4829,175191707.0,1.0
10825,20240531,KR06S9,KRW,7500.0,0.5547,107255330.0,1.0
10826,20240531,NZ106T,NZD,3.43,0.25,124758523.0,1.0
10827,20240531,CN1GT9,CNY,4.18,0.6073,687178106.0,
10828,20240531,679717,JPY,2028.0,0.9202,2659325949.0,1.0
10829,20240531,679382,JPY,2253.0,0.9421,448507285.0,1.0
10830,20240531,MY00EY,MYR,14.76,0.3986,1422599858.0,1.0
10831,20240531,450201,NOK,14.16,0.4485,274000000.0,1.0
10832,20240531,KR40CR,KRW,12070.0,0.8151,9400000.0,1.0
10833,20240531,MY00BV,MYR,3.81,0.2398,11731507988.0,1.0
10834,20240531,649926,JPY,1786.0,0.9326,1510474320.0,1.0
10835,20240531,649296,JPY,3339.0,1.0,190662061.0,1.0
10836,20240531,680600,JPY,1506.0,0.9162,35800000.0,1.0
10837,20240531,CN0WOJ,CNY,9.9,0.1418,2681901273.0,
10838,20240531,CN1GXD,CNY,5.19,0.6171,812367126.0,
10839,20240531,B03MVN,TRY,9032.5,0.1812,4873440.0,1.0
10840,20240531,TW405Y,TWD,167.5,0.6471,81892349.0,1.0
10841,20240531,TH00OY,THB,10.0,0.3977,2185857580.0,1.0
10842,20240531,CN10QQ,CNY,1.85,0.7469,13863866690.0,
10843,20240531,B1GF9P,JPY,130900.0,0.5846,1916330.0,1.0
10844,20240531,435209,EUR,29.28,0.736,563237277.0,1.0
10845,20240531,VN21L6,VND,19950.0,1.0,1740876992.0,
10846,20240531,739160,CHF,142.0,0.3746,52800000.0,1.0
10847,20240531,TH510G,THB,44.5,0.3255,2120000000.0,1.0
10848,20240531,608039,HKD,19.34,0.9103,1299600000.0,1.0
10849,20240531,KR620J,KRW,36900.0,0.9248,20626853.0,1.0
10850,20240531,CN14UY,CNY,4.43,0.4319,2894001038.0,
10851,20240531,MYGN,USD,22.76,1.0,88535001.0,1.0
10852,20240531,OGE,USD,36.3,1.0,200287364.0,1.0
10853,20240531,KR01BN,KRW,27050.0,0.6935,74958735.0,1.0
10854,20240531,IN09KY,INR,26.95,1.0,2615926272.0,0.49
10855,20240531,CN0HHX,CNY,9.05,0.5579,580431909.0,
10856,20240531,TH601H,THB,8.65,0.7244,3468649562.0,0.6764219
10857,20240531,TH602I,THB,8.45,0.3944,4335902125.0,1.0
10858,20240531,KR640L,KRW,13640.0,0.631,28062501.0,1.0
10859,20240531,TN205N,TND,9.0,0.6474,64000000.0,
10860,20240531,KR10MY,KRW,5740.0,0.7978,32109878.0,1.0
10861,20240531,KR18AU,KRW,29100.0,0.7232,38408228.0,1.0
10862,20240531,IN00PU,INR,358.9,0.489,9696666134.0,1.0
10863,20240531,IN00SX,INR,9100.9,0.4991,283179756.0,0.4808656
10864,20240531,414305,PLN,626.0,0.3088,42465167.0,1.0
