Date;sxw1;sxw1v;sxw1gv
2013-10-04 00:00:00;114.477641869;121.411615325;123.287274133
2013-10-07 00:00:00;113.647483457;120.533841228;122.388636583
2013-10-08 00:00:00;112.705033086;119.551175886;121.40303411
2013-10-09 00:00:00;112.472428314;119.311030142;121.161464876
2013-10-10 00:00:00;114.36534991;121.328806448;123.209971978
2013-10-11 00:00:00;115.227591739;122.242464392;124.137597836
2013-10-14 00:00:00;115.620613595;122.659269074;124.562759687
2013-10-15 00:00:00;115.307800281;122.328033565;124.22456276
2013-10-16 00:00:00;116.154000401;123.238931213;125.152188617
2013-10-17 00:00:00;117.385201524;124.547311472;126.485650788
2013-10-18 00:00:00;118.239422498;125.455448824;127.403613876
2013-10-21 00:00:00;118.363745739;125.587943027;127.538892647
2013-10-22 00:00:00;119.165831161;126.443634758;128.408541888
2013-10-23 00:00:00;118.504110688;125.750800486;127.712822495
2013-10-24 00:00:00;118.961299378;126.239372861;128.205623732
2013-10-25 00:00:00;118.91718468;126.195208126;128.157309885
2013-10-28 00:00:00;119.089633046;126.377387656;128.350565272
2013-10-29 00:00:00;119.374373371;126.681020205;128.659773891
2013-10-30 00:00:00;119.225987568;126.529203931;128.505169582
2013-10-31 00:00:00;118.576298376;125.844650547;127.809450188
2013-11-01 00:00:00;118.159213956;125.403003202;127.364962798
2013-11-04 00:00:00;118.592340084;125.861212322;127.828775727
2013-11-05 00:00:00;118.27952677;125.532737109;127.500241569
2013-11-06 00:00:00;118.921195107;126.258694932;128.244274809
2013-11-07 00:00:00;117.509524764;124.787457215;126.756208329
2013-11-08 00:00:00;118.018849007;125.342276692;127.316648952
2013-11-11 00:00:00;118.371766593;125.717676935;127.703159726
2013-11-12 00:00:00;118.227391217;125.571381252;127.558218185
2013-11-13 00:00:00;118.411870864;125.79496522;127.79012465
2013-11-14 00:00:00;119.262081412;126.708623164;128.717750507
2013-11-15 00:00:00;119.895728895;127.384895661;129.4134699
2013-11-18 00:00:00;120.024062563;127.528431048;129.558411441
2013-11-19 00:00:00;119.546821737;127.031577785;129.055947435
2013-11-20 00:00:00;119.15379988;126.628574583;128.650111122
2013-11-21 00:00:00;119.498696611;127.00121453;129.026959126
2013-11-22 00:00:00;120.0;127.536711936;129.577736979
2013-11-25 00:00:00;120.064166834;127.605719333;129.645376365
2013-11-26 00:00:00;119.935833166;127.478745722;129.519760363
2013-11-27 00:00:00;120.144375376;127.713370873;129.761329597
2013-11-28 00:00:00;120.469219972;128.058407861;130.118852063
2013-11-29 00:00:00;120.433126128;128.028044606;130.080200986
2013-12-02 00:00:00;119.895728895;127.45942365;129.510097594
2013-12-03 00:00:00;119.30619611;126.835596776;128.872354817
2013-12-04 00:00:00;118.64046521;126.1455228;128.176635424
2013-12-05 00:00:00;118.203328655;125.684553384;127.712822495
2013-12-06 00:00:00;119.201925005;126.750027603;128.795052662
2013-12-09 00:00:00;119.598957289;127.177873468;129.229877283
2013-12-10 00:00:00;119.354321235;126.918405653;128.96898251
2013-12-11 00:00:00;118.34770403;125.852931434;127.886752343
2013-12-12 00:00:00;117.469420493;124.936513194;126.968789255
2013-12-13 00:00:00;117.37718067;124.839902838;126.862498792
2013-12-16 00:00:00;118.123120112;125.637628354;127.683834187
2013-12-17 00:00:00;117.726087828;125.21530308;127.249009566
2013-12-18 00:00:00;119.266091839;126.857679143;128.920668664
2013-12-19 00:00:00;119.623019852;127.246880866;129.316842207
2013-12-20 00:00:00;120.220573491;127.881748923;129.964247753
2013-12-23 00:00:00;120.990575496;128.718118582;130.824234226
2013-12-24 00:00:00;121.146982154;128.886496632;130.998164074
2013-12-27 00:00:00;122.257870463;130.089985646;132.225335781
2013-12-30 00:00:00;122.434329256;130.280446064;132.418591168
2013-12-31 00:00:00;122.779225988;130.653086011;132.795439173
2014-01-02 00:00:00;121.640264688;129.449596997;131.577930235
2014-01-03 00:00:00;121.732504512;129.551727945;131.684220698
2014-01-06 00:00:00;121.371566072;129.165286519;131.288047154
2014-01-07 00:00:00;121.816723481;129.640057414;131.771185622
2014-01-08 00:00:00;122.037296972;129.891244341;132.032080394
2014-01-09 00:00:00;121.752556647;129.590372088;131.732534544
2014-01-10 00:00:00;122.430318829;130.310809319;132.466905015
2014-01-13 00:00:00;121.768598356;129.612454455;131.751860083
2014-01-14 00:00:00;122.177661921;130.048581208;132.196347473
2014-01-15 00:00:00;122.763184279;130.688969858;132.853415789
2014-01-16 00:00:00;122.703027872;130.625483052;132.785776404
2014-01-17 00:00:00;122.562662924;130.476427073;132.640834863
2014-01-20 00:00:00;122.530579507;130.446063818;132.602183786
2014-01-21 00:00:00;122.695007018;130.622722756;132.785776404
2014-01-22 00:00:00;122.871465811;130.815943469;132.98869456
2014-01-23 00:00:00;122.061359535;129.957491443;132.119045318
2014-01-24 00:00:00;119.703228394;127.448382467;129.56807421
2014-01-27 00:00:00;118.664527772;126.341503809;128.437530196
2014-01-28 00:00:00;119.137758171;126.84663796;128.949656972
2014-01-29 00:00:00;118.632444355;126.32770233;128.437530196
2014-01-30 00:00:00;118.836976138;126.548526002;128.659773891
2014-01-31 00:00:00;118.191297373;125.863972618;127.964054498
2014-02-03 00:00:00;116.262281933;123.810312465;125.876896318
2014-02-04 00:00:00;116.013635452;123.548084355;125.606338777
