Date;sd3e;sd3t;sd3gt
2008-08-26 00:00:00;94.9222418681;105.259541722;108.37836502
2008-08-27 00:00:00;95.0324745473;105.381497131;108.504398827
2008-08-28 00:00:00;97.6454299736;108.279226356;111.487198919
2008-08-29 00:00:00;98.1882156857;108.881102065;112.107482948
2008-09-01 00:00:00;97.8381166967;108.49324951;111.707964019
2008-09-02 00:00:00;99.6939940827;110.55068879;113.826649972
2008-09-03 00:00:00;98.8297698783;109.592222337;112.839797028
2008-09-04 00:00:00;95.7829386269;106.21388574;109.361099212
2008-09-05 00:00:00;92.9975792904;103.125150297;106.180599031
2008-09-08 00:00:00;97.5197647194;108.24109382;111.483080167
2008-09-09 00:00:00;96.8530774759;107.500772957;110.720287324
2008-09-10 00:00:00;95.141825365;105.60170394;108.764703944
2008-09-11 00:00:00;93.4729026028;103.749012333;106.856074335
2008-09-12 00:00:00;94.9284148982;105.36466385;108.520050084
2008-09-15 00:00:00;89.244377031;99.0556185372;102.02230716
2008-09-16 00:00:00;86.1084777749;95.5752516404;98.4381692972
2008-09-17 00:00:00;83.2239090272;92.3734927342;95.1398728129
2008-09-18 00:00:00;81.8997940854;90.9038441719;93.626643382
2008-09-19 00:00:00;92.5698764953;102.746573225;105.823915121
2008-09-22 00:00:00;90.7417777445;100.807310454;103.860917987
2008-09-23 00:00:00;88.4903855057;98.3060221924;101.283403078
2008-09-24 00:00:00;88.5172822794;98.3359098561;101.314705592
2008-09-25 00:00:00;91.2166601262;101.334982308;104.404593232
2008-09-26 00:00:00;89.1350262133;99.0226390463;102.02148341
2008-09-29 00:00:00;81.0704034075;90.0632106909;92.7913605061
2008-09-30 00:00:00;83.6851225567;92.9678106428;95.7832218524
2008-10-01 00:00:00;85.1794367551;94.7253426775;97.6193614287
2008-10-02 00:00:00;84.7940633088;94.2969528325;97.17783123
2008-10-03 00:00:00;88.5604934897;98.4853481741;101.494283172
2008-10-06 00:00:00;80.0333343622;89.0027139373;91.722132525
2008-10-07 00:00:00;77.6734731672;86.3780961215;89.0169363076
2008-10-08 00:00:00;71.7226722165;79.7605551548;82.1971069887
2008-10-09 00:00:00;70.8998954994;78.8457178192;81.2547365646
2008-10-10 00:00:00;65.1056249532;72.4020062524;74.6136610761
2008-10-13 00:00:00;71.5511501678;79.5698924731;82.0010544005
2008-10-14 00:00:00;73.5080006879;81.7458517984;84.2433029095
2008-10-15 00:00:00;68.5792771382;76.2650726579;78.5948466177
2008-10-16 00:00:00;64.6788040195;71.9275825346;74.1251771063
2008-10-17 00:00:00;66.093750689;73.5009790786;75.7463178358
2008-10-20 00:00:00;67.7525320446;75.3454258133;77.6475336914
2008-10-21 00:00:00;68.3222145304;75.9792504037;78.3007677353
2008-10-22 00:00:00;64.6836542574;71.9327355801;74.1309433589
2008-10-23 00:00:00;64.0623828778;71.2418839534;73.4183992883
2008-10-24 00:00:00;60.823305834;67.639905184;69.706580118
2008-10-27 00:00:00;56.263641294;62.5693084613;64.4807077663
2008-10-28 00:00:00;54.5858999175;60.7035624721;62.5580744011
2008-10-29 00:00:00;60.7567252958;67.5660448658;69.6299713335
2008-10-30 00:00:00;62.2602990392;69.2380363461;71.353257109
2008-10-31 00:00:00;65.0835784173;72.3776151706;74.588948565
2008-11-03 00:00:00;65.7718712659;73.1869868426;75.433292695
2008-11-04 00:00:00;69.0479864899;76.8322511938;79.1904181357
2008-11-05 00:00:00;67.935518292;75.5944896767;77.9144288115
2008-11-06 00:00:00;63.1179092829;70.2339482634;72.3895350753
2008-11-07 00:00:00;64.7074645161;72.0024734618;74.2124946456
2008-11-10 00:00:00;65.2608325654;72.6180906249;74.8467824311
2008-11-11 00:00:00;62.3158563095;69.3414407915;71.4694059112
2008-11-12 00:00:00;59.8845643384;66.6360919303;68.6810109065
2008-11-13 00:00:00;59.9758369967;66.7370916211;68.7856272035
2008-11-14 00:00:00;59.9436490544;66.7017073757;68.7485584369
2008-11-17 00:00:00;57.6177395246;64.1131608781;66.0812547366
2008-11-18 00:00:00;57.3439215496;63.8087876602;65.766582095
2008-11-19 00:00:00;54.3962997094;60.5287024632;62.3859105737
2008-11-20 00:00:00;53.0122181902;58.9889724827;60.7993673597
2008-11-21 00:00:00;52.2454396741;58.1356281562;59.9196019638
2008-11-24 00:00:00;57.0343881866;63.4645642241;65.4123694356
2008-11-25 00:00:00;57.8232132385;64.3419560961;66.3168473426
2008-11-26 00:00:00;58.0079632087;64.5477343777;66.5285511878
2008-11-27 00:00:00;59.7522851234;66.4887148305;68.5294408382
2008-11-28 00:00:00;60.3224085399;67.1232264935;69.1834986326
2008-12-01 00:00:00;56.9863267385;63.4106290151;65.3563544104
2008-12-02 00:00:00;58.914516762;65.5567006768;67.568947906
2008-12-03 00:00:00;59.3012130004;65.9868082036;68.0121256055
2008-12-04 00:00:00;59.3078269611;65.9940224673;68.0195393588
2008-12-05 00:00:00;57.3836053141;63.8527603147;65.8127121157
2008-12-08 00:00:00;61.0226065178;67.9020234292;69.9858314936
2008-12-09 00:00:00;61.7686612903;68.732007283;70.8417081288
2008-12-10 00:00:00;62.3581856583;69.3885052733;71.5180071831
2008-12-11 00:00:00;61.7470556851;68.7083032739;70.8169956176
2008-12-12 00:00:00;60.0415356735;66.8102648665;68.8605884873
2008-12-15 00:00:00;59.5732672525;66.2898072761;68.3243269959
2008-12-16 00:00:00;60.1129664496;66.9538630664;69.0302810636
2008-12-17 00:00:00;59.1393914274;65.8693187674;67.9124518106
2008-12-18 00:00:00;59.5260876658;66.3004569034;68.3572770108
2008-12-19 00:00:00;58.9436181893;65.651516713;67.6875679594
2008-12-22 00:00:00;58.6596588078;65.3351197224;67.3613628126
2008-12-23 00:00:00;58.3629124356;65.0046377409;67.0211539095
2008-12-24 00:00:00;58.5503079901;65.2131643134;67.2361527563
2008-12-29 00:00:00;58.8369129559;65.5326531313;67.5648291542
2008-12-30 00:00:00;59.972309551;66.7975540211;68.8696497413
2008-12-31 00:00:00;60.1491227683;66.9944003573;69.0722923325
2009-01-02 00:00:00;62.4745913675;69.5843210004;71.7428910343
2009-01-05 00:00:00;62.8771611117;70.0329794909;72.2050149923
2009-01-06 00:00:00;63.3017773917;70.5056855268;72.6926752117
2009-01-07 00:00:00;62.2682357921;69.3544951733;71.5056509275
2009-01-08 00:00:00;61.6950258606;68.7158610739;70.8474743814
2009-01-09 00:00:00;61.0521488758;67.9999312927;70.1093940492
2009-01-12 00:00:00;60.6967587183;67.6038338658;69.7008138654
2009-01-13 00:00:00;59.3417786263;66.0946786217;68.1447494151
2009-01-14 00:00:00;56.8835898815;63.356693806;65.3217568948
2009-01-15 00:00:00;55.6789671639;62.0151843073;63.9386800224
2009-01-16 00:00:00;56.2803966613;62.6854237521;64.6298065834
2009-01-19 00:00:00;54.8764732598;61.1216462263;63.017727108
2009-01-20 00:00:00;53.1656620795;59.2157064825;61.0522587235
2009-01-21 00:00:00;53.4112604886;59.4891614277;61.3348051007
2009-01-22 00:00:00;53.0739484905;59.114019719;60.9476424264
2009-01-23 00:00:00;52.4332761593;58.4004946924;60.2120333454
2009-01-26 00:00:00;54.3707257279;60.6365728812;62.5457181456
2009-01-27 00:00:00;54.3469154692;60.6097770449;62.5185343833
2009-01-28 00:00:00;57.1005277941;63.6806485967;65.6858545586
2009-01-29 00:00:00;56.0775685317;62.5401078704;64.5095390293
2009-01-30 00:00:00;55.0475543778;61.3909787351;63.3241622459
2009-02-02 00:00:00;53.6581816899;59.8835411728;61.7788065505
2009-02-03 00:00:00;54.8958742113;61.264213817;63.2030709414
2009-02-04 00:00:00;56.2821603841;62.8111580611;64.7994991598
2009-02-05 00:00:00;56.0087833399;62.5064413068;64.4848265182
2009-02-06 00:00:00;57.5939292659;64.2756535779;66.3102573396
2009-02-09 00:00:00;58.0855670149;64.8239376138;66.8753500939
2009-02-10 00:00:00;56.3169939107;62.8503212065;64.8398629279
2009-02-11 00:00:00;56.1119611275;62.6215259885;64.6034465716
2009-02-12 00:00:00;54.9298258765;61.302002817;63.2426109592
2009-02-13 00:00:00;55.0722464979;61.4610601532;63.4065372829
2009-02-16 00:00:00;54.2238957993;60.5142739359;62.4295693433
2009-02-17 00:00:00;52.2070787017;58.2634236834;60.1074170483
2009-02-18 00:00:00;52.0536348124;58.0923425745;59.931134469
2009-02-19 00:00:00;52.3054062515;58.3730117833;60.2202708491
2009-02-20 00:00:00;49.8657365968;55.6508296403;57.4121058354
2009-02-23 00:00:00;48.9785839951;54.6604143049;56.3906553758
2009-02-24 00:00:00;48.3312977032;53.9383008691;55.6451612903
2009-02-25 00:00:00;48.0636527582;53.6397677694;55.3370786517
2009-02-26 00:00:00;49.6201381877;55.376344086;57.1295594583
2009-02-27 00:00:00;48.6747827314;54.3213439143;56.0405614683
2009-03-02 00:00:00;46.250104721;51.6156515167;53.2496952124
2009-03-03 00:00:00;45.5278602073;50.809371672;52.417707338
2009-03-04 00:00:00;47.3109840251;52.7994778247;54.4704932617
2009-03-05 00:00:00;44.5247428272;49.6901302003;51.2628093183
2009-03-06 00:00:00;43.8880388725;48.9793534646;50.5296714884
2009-03-09 00:00:00;43.4603360774;48.5021814559;50.0370687667
2009-03-10 00:00:00;46.4626333264;51.8530351438;53.4943490725
2009-03-11 00:00:00;46.8519751491;52.287265107;53.9424692741
2009-03-12 00:00:00;47.5596689492;53.0770552063;54.7571583907
2009-03-13 00:00:00;47.8242273792;53.3724964788;55.0619460279
2009-03-16 00:00:00;49.1734753718;54.8782163592;56.615539227
2009-03-17 00:00:00;48.6743418007;54.3210003779;56.0405614683
2009-03-18 00:00:00;48.4335936294;54.0523549418;55.7629575933
2009-03-19 00:00:00;49.3855630465;55.1149129135;56.8593693367
2009-03-20 00:00:00;49.5112283007;55.2550757498;57.004349402
2009-03-23 00:00:00;51.0994607417;57.0273798482;58.8322514745
2009-03-24 00:00:00;50.9314661387;56.8401525301;58.6386701374
2009-03-25 00:00:00;51.4098759662;57.5038647841;59.3759267192
2009-03-26 00:00:00;51.6722297425;57.7975883747;59.679890606
2009-03-27 00:00:00;50.697772859;56.7563296575;58.6131338759
2009-03-30 00:00:00;47.7810161689;53.4910165241;55.2415236087
2009-03-31 00:00:00;49.160688381;55.0850252499;56.9071468582
2009-04-01 00:00:00;49.7065606081;55.796145522;57.682295957
2009-04-02 00:00:00;53.178890001;59.6942526366;61.7120827704
2009-04-03 00:00:00;53.4782819576;60.0302312;62.0588816765
2009-04-06 00:00:00;52.6824020142;59.3754508915;61.4369501466
2009-04-07 00:00:00;51.9367881725;58.5351609468;60.5678935056
2009-04-08 00:00:00;52.8354049728;59.5482496822;61.6157039771
2009-04-09 00:00:00;54.975682671;61.9605620255;64.1116676003
2009-04-14 00:00:00;56.5224676247;63.8579133601;66.1224422551
2009-04-15 00:00:00;55.5506563254;62.7596276066;64.9856667436
2009-04-16 00:00:00;56.7680660338;64.1354907417;66.4099311345
2009-04-17 00:00:00;57.8399686057;65.346112886;67.6636791987
2009-04-20 00:00:00;55.2671378746;62.4391081796;64.6536953442
2009-04-21 00:00:00;55.1899749992;62.3521934797;64.5630828034
2009-04-22 00:00:00;56.3963614397;63.8177196056;66.1191472536
2009-04-23 00:00:00;55.6247326858;63.1718712426;65.5342844904
2009-04-24 00:00:00;56.6547468396;64.3416125597;66.7484925368
2009-04-27 00:00:00;56.3509455759;63.9967020509;66.3901611256
2009-04-28 00:00:00;55.3672291473;62.8795217974;65.2319681044
2009-04-29 00:00:00;56.7080994563;64.4020749596;66.811097565
2009-04-30 00:00:00;58.1093772735;66.0582637672;68.553329599
2009-05-01 00:00:00;58.1093772735;66.0582637672;68.553329599
2009-05-04 00:00:00;60.107675281;68.6811639012;71.3870308742
2009-05-05 00:00:00;60.5393464525;69.1748256553;71.9002273551
2009-05-06 00:00:00;61.3215575437;70.0683637363;72.8285940229
2009-05-07 00:00:00;60.4621835771;69.2315091552;72.0122574055
2009-05-08 00:00:00;62.1840180252;71.2968497715;74.1951958878
2009-05-11 00:00:00;60.5111268866;69.5272939641;72.3920063264
2009-05-12 00:00:00;59.8545810497;68.7725445738;71.6061484728
2009-05-13 00:00:00;57.022923988;65.5192552132;68.2188869485
2009-05-14 00:00:00;57.306001508;65.8442406129;68.5574483509
2009-05-15 00:00:00;57.8342365064;66.5361228486;69.3070611882
2009-05-18 00:00:00;58.9162804848;67.849805902;70.7016705658
2009-05-19 00:00:00;60.1425088076;69.2620838916;72.1737124782
2009-05-20 00:00:00;60.9930641598;70.2415060634;73.1943391875
2009-05-21 00:00:00;59.6244152156;68.6653612285;71.5517809483
2009-05-22 00:00:00;59.6398477907;68.682881583;71.5699034565
2009-05-25 00:00:00;59.642493375;68.6859734103;71.5731984579
2009-05-26 00:00:00;60.0225756527;69.1236387372;72.0295561633
2009-05-27 00:00:00;60.5402283139;69.7801367275;72.7346864806
2009-05-28 00:00:00;59.7390572019;68.8570545192;71.7717222973
2009-05-29 00:00:00;59.5441658252;68.6320382012;71.537777192
2009-06-01 00:00:00;61.6681290869;71.0800783263;74.0897558404
2009-06-02 00:00:00;62.4163885129;72.0028169982;75.0716662822
2009-06-03 00:00:00;61.0495032915;70.4259850905;73.4282842927
2009-06-04 00:00:00;60.8775403121;70.2274210725;73.2206991993
2009-06-05 00:00:00;61.6280043917;71.0934762445;74.1235296056
2009-06-08 00:00:00;60.47629336;69.7646775911;72.7379814821
2009-06-09 00:00:00;60.7928816145;70.1298567453;73.1193779037
2009-06-10 00:00:00;61.6562239575;71.126112199;74.1581271212
2009-06-11 00:00:00;62.0927453669;71.8052835893;74.9275099674
2009-06-12 00:00:00;61.9049088817;71.588512144;74.7009786154
2009-06-15 00:00:00;60.0724008237;69.4692363187;72.4900326205
2009-06-16 00:00:00;59.7769772436;69.1274176372;72.13334871
2009-06-17 00:00:00;57.9942943565;67.0658559208;69.9817127418
2009-06-18 00:00:00;58.093062837;67.1802535298;70.1011565455
2009-06-19 00:00:00;58.9713968244;68.1957470198;71.1604995222
2009-06-22 00:00:00;56.7001627034;65.7425538493;68.6686546509
2009-06-23 00:00:00;56.4995392274;65.5103232677;68.4256482915
2009-06-24 00:00:00;58.2822221144;67.5773815658;70.5846980131
2009-06-25 00:00:00;58.007522278;67.2585798207;70.2519028634
2009-06-26 00:00:00;57.9956171487;67.2448383661;70.2370753567
2009-06-29 00:00:00;59.4330512847;68.9113332646;71.9776598899
2009-06-30 00:00:00;58.6451080942;67.9978700745;71.0237569607
2009-07-01 00:00:00;59.7439074398;69.331478237;72.4373125968
2009-07-02 00:00:00;58.2204918141;67.5636401113;70.5904642657
2009-07-03 00:00:00;57.948437562;67.2479301934;70.2609641174
2009-07-06 00:00:00;56.893731288;66.0235665945;68.9816797918
2009-07-07 00:00:00;56.5440732298;65.7057954584;68.648884642
2009-07-08 00:00:00;55.6194415172;64.631213714;67.5261128868
2009-07-09 00:00:00;56.1318030098;65.2262186952;68.1480444166
2009-07-10 00:00:00;55.2583192603;64.2110687416;67.0878776895
2009-07-13 00:00:00;56.7142724864;65.902985331;68.855645985
2009-07-14 00:00:00;57.427257455;66.7315950393;69.7214076246
2009-07-15 00:00:00;59.4105638181;69.0360369645;72.1284062078
2009-07-16 00:00:00;59.8629587333;69.5619911368;72.677847705
2009-07-17 00:00:00;59.8435577818;69.5396612731;72.6547826947
2009-07-20 00:00:00;60.7836220695;70.6317633722;73.7956769581
2009-07-21 00:00:00;61.5649512992;71.5397299804;74.7446373851
2009-07-22 00:00:00;61.7377961401;71.740698753;74.9546937296
2009-07-23 00:00:00;62.9221360448;73.1172489608;76.3929618768
2009-07-24 00:00:00;62.6659552984;72.8194029338;76.0815842367
2009-07-27 00:00:00;63.3577755927;73.6229344876;76.9209858644
2009-07-28 00:00:00;62.5495495893;72.6837060703;75.939899173
2009-07-29 00:00:00;63.0971855392;73.3202789515;76.6046657221
2009-07-30 00:00:00;64.6721900588;75.1506406953;78.5174140828
2009-07-31 00:00:00;65.0496267521;75.5889930949;78.9754192889
2009-08-03 00:00:00;66.4081342899;77.2386547116;80.7151800718
2009-08-04 00:00:00;66.3984338141;77.2273180116;80.7028238163
2009-08-05 00:00:00;66.4963204332;77.3671373115;80.8535701341
2009-08-06 00:00:00;67.0386652145;77.9975265382;81.513394181
2009-08-07 00:00:00;67.761350659;78.8385035556;82.3915120762
2009-08-10 00:00:00;67.4328572751;78.4564911196;81.9928168968
2009-08-11 00:00:00;66.2956969571;77.1335325844;80.6097400244
2009-08-12 00:00:00;67.0320512538;77.9903122746;81.5051566773
2009-08-13 00:00:00;68.6886279559;79.9175512728;83.5192263337
2009-08-14 00:00:00;68.0788207749;79.2078051462;82.777851
2009-08-17 00:00:00;66.4284171028;77.2877804116;80.771195097
2009-08-18 00:00:00;67.1550709237;78.1332234017;81.6542554944
2009-08-19 00:00:00;67.1259694964;78.0995568381;81.6196579788
2009-08-20 00:00:00;68.536065928;79.739942973;83.3338825002
2009-08-21 00:00:00;70.569197462;82.1055343708;85.8059573627
2009-08-24 00:00:00;72.26633979;84.0801813872;87.8694520413
2009-08-25 00:00:00;73.1614291446;85.1217836408;88.9576262809
2009-08-26 00:00:00;72.4643176818;84.310694287;88.1108108999
2009-08-27 00:00:00;72.2513481457;84.063004569;87.8513295331
2009-08-28 00:00:00;73.1870031262;85.196674568;89.0523575736
2009-08-31 00:00:00;72.1913815682;84.0375828781;87.8406207783
2009-09-01 00:00:00;70.2671599212;81.7973822529;85.4995222248
2009-09-02 00:00:00;69.1948164185;80.5603078086;84.2087053939
2009-09-03 00:00:00;69.5493247146;80.9725514446;84.6395268378
2009-09-04 00:00:00;70.7812851367;82.4068157614;86.1387525124
2009-09-07 00:00:00;72.0833535427;83.9231852692;87.7236482256
2009-09-08 00:00:00;72.481073049;84.3859287506;88.2080134436
2009-09-09 00:00:00;73.173334274;85.1918650589;89.0498863224
2009-09-10 00:00:00;73.2579929716;85.2904599952;89.1536788692
2009-09-11 00:00:00;73.8986653027;86.03627744;89.9329467198
2009-09-14 00:00:00;73.4524434176;85.5168504586;89.3900952255
2009-09-15 00:00:00;73.6623264386;85.7611048129;89.6454578405
2009-09-16 00:00:00;75.3665236581;87.7453708475;91.7196612738
2009-09-17 00:00:00;76.0526118531;88.5440928922;92.5541203994
2009-09-18 00:00:00;75.987354107;88.4685148923;92.4750403638
2009-09-21 00:00:00;75.0265660757;87.4011474115;91.3794523708
2009-09-22 00:00:00;75.4657330694;87.9126730564;91.9140663613
2009-09-23 00:00:00;75.6037443836;88.0734480745;92.082111437
2009-09-24 00:00:00;74.3532648715;86.616853894;90.5598207519
2009-09-25 00:00:00;73.7253795311;85.8851214401;89.7945566576
2009-09-28 00:00:00;75.2836286834;87.7007111203;91.6924775116
2009-09-29 00:00:00;74.9397027245;87.2998041843;91.2731885729
2009-09-30 00:00:00;74.8656263641;87.2135765571;91.1833997825
2009-10-01 00:00:00;73.0229768996;85.067161359;88.9395037728
2009-10-02 00:00:00;71.4012337241;83.1780548971;86.9641503839
2009-10-05 00:00:00;72.2575211757;84.1756844962;88.0070183532
2009-10-06 00:00:00;74.7205601584;87.0449002027;91.0071172032
2009-10-07 00:00:00;74.3404778807;86.6020818304;90.5441694949
2009-10-08 00:00:00;75.2051430159;87.6089869113;91.5969224686
2009-10-09 00:00:00;75.2210165217;87.6278814112;91.6158687271
2009-10-12 00:00:00;75.8793260815;88.3946545742;92.4182015882
2009-10-13 00:00:00;75.0265660757;87.4468377478;91.4379386471
2009-10-14 00:00:00;76.7805884661;89.4908791096;93.5747471086
2009-10-15 00:00:00;76.7576600689;89.4647703459;93.5475633464
2009-10-16 00:00:00;75.9917634142;88.6330688103;92.6916867113
2009-10-19 00:00:00;76.9393235241;89.7378817548;93.8474084813
2009-10-20 00:00:00;76.7364953945;89.5018722732;93.6002833701
2009-10-21 00:00:00;76.6946069764;89.4530901096;93.5492108471
2009-10-22 00:00:00;75.5755248178;88.1473083926;92.1842564829
2009-10-23 00:00:00;75.1024061589;87.5955889931;91.6068074731
2009-10-26 00:00:00;73.924680215;86.2221306125;90.171010577
2009-10-27 00:00:00;73.2606385559;85.4474561132;89.3604402122
2009-10-28 00:00:00;70.3910614525;82.1007248617;85.8603248871
2009-10-29 00:00:00;72.533984735;84.5999519049;88.4740848133
2009-10-30 00:00:00;70.6194635637;82.3669655433;86.1387525124
2009-11-02 00:00:00;71.350085761;83.2192792607;87.0300504135
2009-11-03 00:00:00;70.3077255471;82.0031605345;85.7590035916
2009-11-04 00:00:00;71.8580379465;83.8118794874;87.6503344427
2009-11-05 00:00:00;72.504442377;84.5655982686;88.437839797
2009-11-06 00:00:00;72.6371625227;84.7201896321;88.6001186201
2009-11-09 00:00:00;74.3373913657;86.7034250575;90.6743220534
2009-11-10 00:00:00;74.3731067537;86.7453364939;90.7179808231
2009-11-11 00:00:00;75.1403262005;87.6402487203;91.6537612442
2009-11-12 00:00:00;75.512912656;88.0744786836;92.1076476984
2009-11-13 00:00:00;75.3228715172;87.8528977292;91.8761738443
2009-11-16 00:00:00;76.2686679042;88.9559929919;93.0294243632
2009-11-17 00:00:00;75.6553332775;88.2404067471;92.2814590267
2009-11-18 00:00:00;76.0922956176;88.7505582466;92.8144255165
2009-11-19 00:00:00;74.7214420198;87.1513964753;91.142212264
2009-11-20 00:00:00;74.0106617047;86.3224432306;90.275626874
2009-11-23 00:00:00;75.4727879608;88.0913119654;92.1504827177
2009-11-24 00:00:00;74.8396114519;87.3523652479;91.3769811196
2009-11-25 00:00:00;75.1892695101;87.7608299839;91.804507562
2009-11-26 00:00:00;72.5798415295;84.7150365866;88.6182411282
2009-11-27 00:00:00;73.5194648865;85.8116046584;89.7657253946
2009-11-30 00:00:00;72.4365390466;84.5477343777;88.4436060496
2009-12-01 00:00:00;74.2672833818;86.7099522484;90.7138620712
2009-12-02 00:00:00;74.6747033639;87.1854065753;91.2114072951
2009-12-03 00:00:00;74.8303519068;87.3674808478;91.4016936308
2009-12-04 00:00:00;75.5490689748;88.2063966471;92.2798115259
2009-12-07 00:00:00;75.2906835749;87.9047717201;91.9643151339
2009-12-08 00:00:00;74.0992887788;86.5141365214;90.5087482289
2009-12-09 00:00:00;72.8677692874;85.0760933045;89.0045800521
2009-12-10 00:00:00;73.5234332629;85.841492322;89.8052654124
2009-12-11 00:00:00;73.6116194062;85.9448967673;89.9131767109
2009-12-14 00:00:00;74.2064349429;86.6391837576;90.6397245379
2009-12-15 00:00:00;74.0869427187;86.4997079941;90.4939207223
2009-12-16 00:00:00;75.2135206995;87.8147651929;91.8695838413
2009-12-17 00:00:00;74.4136723797;86.8810333574;90.893439652
2009-12-18 00:00:00;73.753599097;86.1101377581;90.0869880391
2009-12-21 00:00:00;74.956017161;87.514170875;91.5557349501
2009-12-22 00:00:00;75.5927211157;88.2575835652;92.3333553
2009-12-23 00:00:00;75.8444925549;88.5513071559;92.6406141883
2009-12-24 00:00:00;75.8775623586;88.5904703013;92.6809779564
2009-12-28 00:00:00;76.1284519363;88.9295406919;93.046723121
2009-12-29 00:00:00;76.5931929116;89.4723281459;93.6142871264
2009-12-30 00:00:00;76.1654901165;88.9724827373;93.0920293914
2009-12-31 00:00:00;76.1011142319;88.8975918101;93.0129493558
2010-01-04 00:00:00;77.8987887633;90.9972860627;95.2107153448
2010-01-05 00:00:00;78.5037457064;91.7039403621;95.9496194273
2010-01-06 00:00:00;78.7242110647;91.9615926346;96.2189857985
2010-01-07 00:00:00;78.6827635774;91.9131540074;96.1687370259
2010-01-08 00:00:00;79.1708738806;92.4834243705;96.7651322943
2010-01-11 00:00:00;79.3340182457;92.6737435158;96.964479884
2010-01-12 00:00:00;77.8767422275;90.9718643718;95.1835315826
2010-01-13 00:00:00;78.219786325;91.3724277715;95.6028205213
2010-01-14 00:00:00;78.9239526793;92.1951973616;96.4636396586
2010-01-15 00:00:00;77.9918251445;91.1058435535;95.324392896
2010-01-18 00:00:00;78.3516246092;91.5263320622;95.7642755939
2010-01-19 00:00:00;79.1060570653;92.4078463705;96.6860522587
2010-01-20 00:00:00;77.4190561437;90.4373217905;94.6242050809
2010-01-21 00:00:00;76.178718038;88.9879418736;93.1076806485
2010-01-22 00:00:00;75.4921889124;88.186471538;92.2691027711
2010-01-25 00:00:00;75.0605177408;87.6818166203;91.7419025339
2010-01-26 00:00:00;75.2483542261;87.9013363565;91.9709051369
2010-01-27 00:00:00;74.4974492158;87.0239444845;91.053247224
2010-01-28 00:00:00;73.4326015353;85.7803428493;89.7517216383
2010-01-29 00:00:00;74.4339551926;86.94974063;90.9758146891
2010-02-01 00:00:00;74.9088375744;87.5677625477;91.6372862368
2010-02-02 00:00:00;75.8021632061;88.6117695558;92.7304029787
2010-02-03 00:00:00;75.1522313299;87.8522106565;91.935483871
2010-02-04 00:00:00;72.3893594599;84.6222817685;88.5556361
2010-02-05 00:00:00;70.8152368018;82.7826445429;86.6297077334
2010-02-08 00:00:00;70.8487475363;82.821464152;86.6708952519
2010-02-09 00:00:00;71.4541454101;83.5294925968;87.4114468352
2010-02-10 00:00:00;72.4722544347;84.745611323;88.6890836601
2010-02-11 00:00:00;72.1993183211;84.4264660414;88.35546476
2010-02-12 00:00:00;71.6913661356;83.8324916692;87.7335332301
2010-02-15 00:00:00;71.9021310182;84.0791507781;87.9913670961
2010-02-16 00:00:00;73.0000485024;85.3629461679;89.3349039507
2010-02-17 00:00:00;73.9608365338;86.4863100759;90.5103957297
2010-02-18 00:00:00;74.5918083891;87.2242261843;91.2830735774
2010-02-19 00:00:00;75.0071651241;87.7099866021;91.7913275561
2010-02-22 00:00:00;74.6601526502;87.304270157;91.3670961152
2010-02-23 00:00:00;73.3113455883;85.7267511766;89.7163003723
2010-02-24 00:00:00;73.1071946665;85.4883369405;89.46670401
2010-02-25 00:00:00;71.9854669236;84.1763715689;88.0935121421
2010-02-26 00:00:00;73.2337417822;85.6360575767;89.6207453293
2010-03-01 00:00:00;74.0829743422;86.6292212031;90.6603182971
2010-03-02 00:00:00;74.7280559806;87.3836270569;91.4494711523
2010-03-03 00:00:00;75.5587694506;88.354804356;92.4668028601
2010-03-04 00:00:00;75.4957163581;88.2809440379;92.3893703252
2010-03-05 00:00:00;76.3771368605;89.4503418187;93.6694784013
2010-03-08 00:00:00;76.7849977733;89.9282009001;94.1694948763
2010-03-09 00:00:00;76.9596063371;90.1322614999;94.3836699727
2010-03-10 00:00:00;77.942881835;91.3102476897;95.6234142805
2010-03-11 00:00:00;77.5844051624;90.8904462537;95.184355333
2010-03-12 00:00:00;78.0465005534;91.4311724896;95.7502718376
2010-03-15 00:00:00;77.1099637114;90.3342608815;94.6019638209
2010-03-16 00:00:00;77.7303532296;91.0608402899;95.3631091634
2010-03-17 00:00:00;78.529319688;91.99697688;96.3433721045
2010-03-18 00:00:00;78.0337135626;91.416400426;95.7346205806
2010-03-19 00:00:00;77.5191474164;90.8138376447;95.104451547
2010-03-22 00:00:00;77.2898634438;90.5451922086;94.8227289202
2010-03-23 00:00:00;78.1099945766;91.5060634168;95.8293518732
2010-03-24 00:00:00;77.777973747;91.1168367172;95.4215954397
2010-03-25 00:00:00;78.6527802886;92.1419492253;96.4949421727
2010-03-26 00:00:00;78.5742946211;92.04988148;96.3985633794
2010-03-29 00:00:00;78.8348846746;92.3552853069;96.7181785232
2010-03-30 00:00:00;78.6135374549;92.1402315435;96.5114171801
2010-03-31 00:00:00;78.4340786532;91.9657150709;96.3425483541
2010-04-01 00:00:00;79.4773207286;93.1890480607;97.6243039309
2010-04-06 00:00:00;79.9817454683;93.7806176784;98.2445879601
2010-04-07 00:00:00;79.7965545674;93.5635026968;98.0164091074
2010-04-08 00:00:00;78.997588109;92.6263354976;97.0353224159
2010-04-09 00:00:00;80.3380174873;94.1980143598;98.6811756565
2010-04-12 00:00:00;80.6016940558;94.5398330413;99.0477445715
