Date;sxxe;sxxt;sxxgt
2007-10-15 00:00:00;140.649525498;147.00767627;148.85264342
2007-10-16 00:00:00;139.976357009;146.306387415;148.143982002
2007-10-17 00:00:00;140.843266673;147.213798332;149.05511811
2007-10-18 00:00:00;139.97307326;146.306387415;148.143982002
2007-10-19 00:00:00;139.523199685;145.834912813;147.660292463
2007-10-22 00:00:00;137.654746659;143.925322214;145.748031496
2007-10-23 00:00:00;138.823761206;145.150208491;146.985376828
2007-10-24 00:00:00;138.022526516;144.318612585;146.141732283
2007-10-25 00:00:00;139.756345844;146.131065201;147.986501687
2007-10-26 00:00:00;140.462351821;146.870261562;148.728908886
2007-10-29 00:00:00;141.375233967;147.822687642;149.696287964
2007-10-30 00:00:00;140.862969166;147.289613343;149.156355456
2007-10-31 00:00:00;141.890782517;148.362869598;150.236220472
2007-11-01 00:00:00;139.707089614;146.102634572;147.952755906
2007-11-02 00:00:00;139.345877253;145.742513268;147.5928009
2007-11-05 00:00:00;138.524940072;144.882486732;146.726659168
2007-11-06 00:00:00;139.037204873;145.41793025;147.266591676
2007-11-07 00:00:00;138.364036384;144.714272176;146.557930259
2007-11-08 00:00:00;137.185170591;143.482278241;145.309336333
2007-11-09 00:00:00;135.27731258;141.485026535;143.284589426
2007-11-12 00:00:00;135.421797524;141.639025777;143.442069741
2007-11-13 00:00:00;135.467770006;141.686410159;143.487064117
2007-11-14 00:00:00;136.301842183;142.608036391;144.431946007
2007-11-15 00:00:00;134.902965225;141.146228203;142.947131609
2007-11-16 00:00:00;134.062325551;140.331216831;142.14848144
2007-11-19 00:00:00;131.704593964;137.89802881;139.696287964
2007-11-20 00:00:00;133.073917184;139.331406368;141.14735658
2007-11-21 00:00:00;130.105408334;136.234836998;138.008998875
2007-11-22 00:00:00;130.548714412;136.696834723;138.48143982
2007-11-23 00:00:00;132.561652382;138.805439727;140.618672666
2007-11-26 00:00:00;131.839227662;138.052028052;139.853768279
2007-11-27 00:00:00;131.461596559;137.65873768;139.460067492
2007-11-28 00:00:00;134.610711588;140.961429113;142.812148481
2007-11-29 00:00:00;135.323285062;141.707733131;143.565804274
2007-11-30 00:00:00;137.017699406;143.489385898;145.365579303
2007-12-03 00:00:00;136.324828424;142.771512509;144.645669291
2007-12-04 00:00:00;134.840573999;141.214935557;143.070866142
2007-12-05 00:00:00;137.060388139;143.546247157;145.421822272
2007-12-06 00:00:00;137.214724329;143.707354056;145.590551181
2007-12-07 00:00:00;138.229402686;144.768764215;146.670416198
2007-12-10 00:00:00;138.948543657;145.522175891;147.435320585
2007-12-11 00:00:00;138.561061308;145.117039424;147.01912261
2007-12-12 00:00:00;138.840179949;145.410822593;147.322834646
2007-12-13 00:00:00;135.737037402;142.164992418;144.026996625
2007-12-14 00:00:00;136.203329721;142.653051554;144.521934758
2007-12-17 00:00:00;133.825895642;140.170109932;142.013498313
2007-12-18 00:00:00;133.816044396;140.160633055;142.002249719
2007-12-19 00:00:00;133.366170821;139.689158453;141.51856018
2007-12-20 00:00:00;133.697829442;140.035064443;141.867266592
2007-12-21 00:00:00;135.714051161;142.146038666;144.015748031
2007-12-24 00:00:00;135.950481069;142.394806672;144.263217098
2007-12-27 00:00:00;136.150789742;142.605667172;144.476940382
2007-12-28 00:00:00;136.298558434;142.759666414;144.634420697
2007-12-31 00:00:00;136.242734706;142.700435936;144.578177728
2008-01-02 00:00:00;134.610711588;141.011182714;142.868391451
2008-01-03 00:00:00;134.042623058;140.4141395;142.260967379
2008-01-04 00:00:00;131.881916396;138.151535254;139.966254218
2008-01-07 00:00:00;131.642202739;137.902767248;139.718785152
2008-01-08 00:00:00;132.157751289;138.445318423;140.269966254
2008-01-09 00:00:00;130.611105638;136.824772555;138.627671541
2008-01-10 00:00:00;129.557022297;135.742039424;137.53655793
2008-01-11 00:00:00;129.228647424;135.403241092;137.187851519
2008-01-14 00:00:00;129.83285719;136.033453374;137.829021372
2008-01-15 00:00:00;126.361934785;132.4156558;134.173228346
2008-01-16 00:00:00;125.051719042;131.043877938;132.7784027
2008-01-17 00:00:00;124.092864414;130.041698256;131.766029246
2008-01-18 00:00:00;122.454273799;128.324014405;130.022497188
2008-01-21 00:00:00;114.497750632;120.000947688;121.597300337
2008-01-22 00:00:00;116.303812432;121.896322972;123.509561305
2008-01-23 00:00:00;111.759104193;117.131823351;118.683914511
2008-01-24 00:00:00;118.480937839;124.17788097;125.826771654
2008-01-25 00:00:00;118.195251699;123.919636088;125.579302587
2008-01-28 00:00:00;117.564771944;123.263362396;124.915635546
2008-01-29 00:00:00;119.492332447;125.284306293;126.96287964
2008-01-30 00:00:00;118.691097757;124.450341168;126.119235096
2008-01-31 00:00:00;118.39884412;124.139973465;125.804274466
2008-02-01 00:00:00;120.861655666;126.7484837;128.447694038
2008-02-04 00:00:00;121.173611795;127.077805155;128.785151856
2008-02-05 00:00:00;116.527107346;122.204321456;123.847019123
2008-02-06 00:00:00;117.630446918;123.360500379;125.016872891
2008-02-07 00:00:00;115.584671461;121.216357089;122.845894263
2008-02-08 00:00:00;115.620792697;121.251895375;122.879640045
2008-02-11 00:00:00;114.822841756;120.415561031;122.035995501
2008-02-12 00:00:00;118.681246511;124.462187263;126.13048369
2008-02-13 00:00:00;119.035891374;124.834154663;126.512935883
2008-02-14 00:00:00;119.062161363;124.862585292;126.535433071
2008-02-15 00:00:00;116.885035957;122.578658074;124.229471316
2008-02-18 00:00:00;119.012905132;124.810462472;126.490438695
2008-02-19 00:00:00;119.531737431;125.355382866;127.041619798
2008-02-20 00:00:00;118.100022986;123.850928734;125.511811024
2008-02-21 00:00:00;118.763340229;124.547479151;126.220472441
2008-02-22 00:00:00;117.541785703;123.268100834;124.926884139
2008-02-25 00:00:00;119.403671231;125.220337377;126.90663667
2008-02-26 00:00:00;121.144058057;127.049374526;128.751406074
2008-02-27 00:00:00;121.045545595;126.961713419;128.672665917
2008-02-28 00:00:00;118.878271435;124.687263078;126.366704162
2008-02-29 00:00:00;117.151019604;122.874810462;124.533183352
2008-03-03 00:00:00;115.581387712;121.237680061;122.868391451
2008-03-04 00:00:00;113.660394707;119.223843821;120.832395951
2008-03-05 00:00:00;116.067382524;121.744692949;123.385826772
2008-03-06 00:00:00;114.189078252;119.775871873;121.394825647
2008-03-07 00:00:00;112.836173776;118.359078848;119.955005624
2008-03-10 00:00:00;111.542376777;117.0015163;118.582677165
2008-03-11 00:00:00;113.249926116;118.792645944;120.393700787
2008-03-12 00:00:00;114.543723114;120.154946929;121.77727784
2008-03-13 00:00:00;112.836173776;118.363817286;119.966254218
2008-03-14 00:00:00;111.985682856;117.48009856;119.066366704
2008-03-17 00:00:00;107.746363248;113.033074299;114.566929134
2008-03-18 00:00:00;111.246839392;116.705363912;118.278965129
2008-03-19 00:00:00;110.304403507;115.719768764;117.289088864
2008-03-20 00:00:00;109.775719962;115.172479151;116.737907762
2008-03-25 00:00:00;113.561882245;119.143290371;120.753655793
2008-03-26 00:00:00;113.207237382;118.771322972;120.382452193
2008-03-27 00:00:00;114.491183135;120.138362396;121.77727784
2008-03-28 00:00:00;114.189078252;119.856425322;121.496062992
2008-03-31 00:00:00;113.942797097;119.605288097;121.237345332
2008-04-01 00:00:00;117.594325682;123.441053829;125.12935883
2008-04-02 00:00:00;118.83886645;124.774924185;126.490438695
2008-04-03 00:00:00;118.004794273;123.91489765;125.624296963
2008-04-04 00:00:00;118.572882803;124.511940864;126.231721035
2008-04-07 00:00:00;119.636817391;125.649166035;127.390326209
2008-04-08 00:00:00;118.78632647;124.758339651;126.490438695
2008-04-09 00:00:00;117.88329557;123.810652009;125.523059618
2008-04-10 00:00:00;117.325058287;123.320223654;125.050618673
2008-04-11 00:00:00;115.811250123;121.735216073;123.442069741
2008-04-14 00:00:00;114.898367977;120.778051554;122.474690664
2008-04-15 00:00:00;115.404065281;121.332448825;123.048368954
2008-04-16 00:00:00;117.446556989;123.495545868;125.241844769
2008-04-17 00:00:00;116.819360982;122.860595148;124.600674916
2008-04-18 00:00:00;119.383968739;125.66338135;127.480314961
2008-04-21 00:00:00;118.293764161;124.568802123;126.38920135
2008-04-22 00:00:00;117.423570748;123.654283548;125.455568054
2008-04-23 00:00:00;118.375857879;124.668309325;126.490438695
2008-04-24 00:00:00;118.267494171;124.696739955;126.557930259
2008-04-25 00:00:00;119.377401241;125.997441243;127.90776153
2008-04-28 00:00:00;120.073555971;126.807714177;128.751406074
2008-04-29 00:00:00;119.301875021;125.992702805;127.930258718
2008-04-30 00:00:00;120.260729649;127.030420773;128.987626547
2008-05-01 00:00:00;120.260729649;127.030420773;128.987626547
2008-05-02 00:00:00;122.010967721;129.089272176;131.124859393
2008-05-05 00:00:00;121.892752767;128.980288097;131.023622047
2008-05-06 00:00:00;121.153909303;128.215030326;130.247469066
2008-05-07 00:00:00;122.155452665;129.314347991;131.372328459
2008-05-08 00:00:00;121.75483532;128.897365428;130.956130484
2008-05-09 00:00:00;120.224608413;127.482941622;129.583802025
2008-05-12 00:00:00;120.635077004;127.944939348;130.067491564
2008-05-13 00:00:00;120.809115686;128.186599697;130.326209224
2008-05-14 00:00:00;121.948576495;129.416224412;131.586051744
2008-05-15 00:00:00;121.928874003;129.420962851;131.597300337
2008-05-16 00:00:00;122.332775096;130.046436694;132.283464567
2008-05-19 00:00:00;123.209536006;131.358984079;133.757030371
2008-05-20 00:00:00;121.012708108;129.108225929;131.496062992
2008-05-21 00:00:00;120.073555971;128.127369219;130.506186727
2008-05-22 00:00:00;120.109677208;128.307429871;130.731158605
2008-05-23 00:00:00;118.040915509;126.115902199;128.503937008
2008-05-26 00:00:00;117.90956556;126.070887036;128.492688414
2008-05-27 00:00:00;117.499096969;125.66101213;128.087739033
2008-05-28 00:00:00;118.645125275;126.914329037;129.37007874
2008-05-29 00:00:00;118.819163958;127.179681577;129.662542182
2008-05-30 00:00:00;119.751748596;128.267153146;130.798650169
2008-06-02 00:00:00;118.060618002;126.461808188;128.953880765
2008-06-03 00:00:00;118.664827767;127.129927976;129.651293588
2008-06-04 00:00:00;117.512231964;125.919257013;128.413948256
2008-06-05 00:00:00;117.31520704;125.713134951;128.211473566
2008-06-06 00:00:00;114.678356812;122.889025777;125.331833521
2008-06-09 00:00:00;114.192362;122.370166793;124.803149606
2008-06-10 00:00:00;113.335303583;121.45090978;123.86951631
2008-06-11 00:00:00;111.32893311;119.313874147;121.687289089
2008-06-12 00:00:00;112.268085246;120.320792267;122.72215973
2008-06-13 00:00:00;112.740945063;120.837282032;123.250843645
2008-06-16 00:00:00;112.140019046;120.214177407;122.620922385
2008-06-17 00:00:00;112.813187535;120.943896892;123.363329584
2008-06-18 00:00:00;111.046530719;119.053260045;121.439820022
2008-06-19 00:00:00;110.284701015;118.238248673;120.607424072
2008-06-20 00:00:00;108.429382984;116.248104625;118.571428571
2008-06-23 00:00:00;108.094440613;115.940106141;118.278965129
2008-06-24 00:00:00;107.14872098;114.926080364;117.244094488
2008-06-25 00:00:00;108.895675303;116.802501895;119.156355456
2008-06-26 00:00:00;105.996125177;113.698824867;115.995500562
2008-06-27 00:00:00;105.339375431;112.997536012;115.275590551
2008-06-30 00:00:00;105.608642827;113.296057619;115.590551181
2008-07-01 00:00:00;103.372409943;110.93631539;113.183352081
2008-07-02 00:00:00;102.892982629;110.429302502;112.66591676
2008-07-03 00:00:00;103.812432273;111.419636088;113.678290214
2008-07-04 00:00:00;102.183692904;109.668783169;111.901012373
2008-07-07 00:00:00;103.828851016;111.445697498;113.712035996
2008-07-08 00:00:00;102.111450432;109.602445034;111.83352081
2008-07-09 00:00:00;103.920795981;111.557050796;113.824521935
2008-07-10 00:00:00;101.920993006;109.438968916;111.676040495
2008-07-11 00:00:00;99.0936853512;106.40873768;108.582677165
2008-07-14 00:00:00;99.8095425738;107.178733889;109.37007874
2008-07-15 00:00:00;97.3959872591;104.589177407;106.726659168
2008-07-16 00:00:00;98.5354480675;105.811694466;107.975253093
2008-07-17 00:00:00;101.336485732;108.81823351;111.046119235
2008-07-18 00:00:00;103.142547532;110.758623958;113.025871766
2008-07-21 00:00:00;103.796013529;111.459912813;113.734533183
2008-07-22 00:00:00;103.30345122;110.933946171;113.205849269
2008-07-23 00:00:00;105.306537944;113.085197119;115.399325084
2008-07-24 00:00:00;103.740189801;111.403051554;113.678290214
2008-07-25 00:00:00;103.635109841;111.289329037;113.565804274
2008-07-28 00:00:00;102.311759104;109.867797574;112.114735658
2008-07-29 00:00:00;102.538337766;110.11656558;112.373453318
2008-07-30 00:00:00;103.789446032;111.464651251;113.745781777
2008-07-31 00:00:00;103.713919811;111.381728582;113.655793026
2008-08-01 00:00:00;102.078612945;109.671152388;111.923509561
2008-08-04 00:00:00;101.339769481;108.877463988;111.113610799
2008-08-05 00:00:00;104.147374643;111.893479909;114.195725534
2008-08-06 00:00:00;105.267132959;113.10888931;115.433070866
2008-08-07 00:00:00;104.915771845;112.732183472;115.050618673
2008-08-08 00:00:00;105.539684103;113.414518575;115.748031496
2008-08-11 00:00:00;106.869602338;114.845526914;117.210348706
2008-08-12 00:00:00;106.514957475;114.464082638;116.827896513
2008-08-13 00:00:00;103.953633468;111.708680819;114.015748031
2008-08-14 00:00:00;104.140807145;111.964556482;114.274465692
2008-08-15 00:00:00;104.699044429;112.563968916;114.893138358
2008-08-18 00:00:00;104.607099465;112.469200152;114.791901012
2008-08-19 00:00:00;101.924276754;109.583491281;111.856017998
2008-08-20 00:00:00;102.364299084;110.057335102;112.328458943
2008-08-21 00:00:00;101.070502085;108.666603487;110.911136108
2008-08-22 00:00:00;103.132696286;110.88419257;113.172103487
2008-08-25 00:00:00;102.203395396;109.884382108;112.159730034
2008-08-26 00:00:00;102.669687715;110.386656558;112.66591676
2008-08-27 00:00:00;102.725511444;110.445887036;112.733408324
2008-08-28 00:00:00;104.469182018;112.324677786;114.645669291
2008-08-29 00:00:00;104.899353102;112.789044731;115.118110236
2008-09-01 00:00:00;104.771286901;112.651630023;114.983127109
2008-09-02 00:00:00;106.350770039;114.35509856;116.726659168
2008-09-03 00:00:00;104.958460579;112.862490523;115.196850394
2008-09-04 00:00:00;101.917709257;109.590598939;111.856017998
2008-09-05 00:00:00;99.2250353003;106.695413192;108.908886389
2008-09-08 00:00:00;102.318326602;110.059704321;112.35095613
2008-09-09 00:00:00;101.402160707;109.074109174;111.349831271
2008-09-10 00:00:00;100.676452238;108.294636088;110.551181102
2008-09-11 00:00:00;99.9146225331;107.474886277;109.718785152
2008-09-12 00:00:00;101.543361902;109.225739196;111.496062992
2008-09-15 00:00:00;97.950940794;105.361542835;107.559055118
2008-09-16 00:00:00;96.15473024;103.430629265;105.579302587
2008-09-17 00:00:00;93.7772961613;100.871872631;102.969628796
2008-09-18 00:00:00;93.05815519;100.099507202;102.182227222
2008-09-19 00:00:00;100.751978459;108.375189538;110.62992126
2008-09-22 00:00:00;98.6996355039;106.216830933;108.447694038
2008-09-23 00:00:00;97.0117886579;104.402009098;106.59167604
2008-09-24 00:00:00;96.4108626408;103.755212282;105.939257593
2008-09-25 00:00:00;98.5715693035;106.079416224;108.312710911
2008-09-26 00:00:00;96.8049124881;104.176933283;106.366704162
2008-09-29 00:00:00;91.6822644731;98.6661296437;100.742407199
2008-09-30 00:00:00;92.8020227892;99.8696929492;101.968503937
2008-10-01 00:00:00;93.3274225856;100.440674754;102.553430821
2008-10-02 00:00:00;91.695399468;98.6827141774;100.753655793
2008-10-03 00:00:00;94.1779135061;101.355193328;103.487064117
2008-10-06 00:00:00;86.7205201458;93.3306482183;95.2868391451
2008-10-07 00:00:00;86.2016878468;92.7715125095;94.7244094488
2008-10-08 00:00:00;81.1118773191;87.2915087187;89.1226096738
2008-10-09 00:00:00;79.5356779299;85.5975170584;87.4015748031
2008-10-10 00:00:00;73.6840376974;79.3214556482;80.9898762655
2008-10-13 00:00:00;81.4008472072;87.6326762699;89.4825646794
2008-10-14 00:00:00;83.5418513775;89.9355572403;91.8335208099
2008-10-15 00:00:00;78.2977046596;84.2920773313;86.0742407199
2008-10-16 00:00:00;74.0091288215;79.676838514;81.361079865
2008-10-17 00:00:00;76.3701441566;82.2190106141;83.9482564679
2008-10-20 00:00:00;78.570255804;84.5905989386;86.3779527559
2008-10-21 00:00:00;78.3995008702;84.4057998484;86.1867266592
2008-10-22 00:00:00;74.2849637146;79.9777293404;81.664791901
2008-10-23 00:00:00;73.8252388927;79.4825625474;81.1586051744
2008-10-24 00:00:00;70.4758151906;75.876611069;77.4803149606
2008-10-27 00:00:00;68.7025908777;73.9646512509;75.5230596175
2008-10-28 00:00:00;70.676123863;76.0945792267;77.7052868391
2008-10-29 00:00:00;75.1453058812;80.9040940106;82.6096737908
2008-10-30 00:00:00;76.087741766;81.9228582259;83.6557930259
2008-10-31 00:00:00;78.0448560076;84.0314632297;85.8042744657
2008-11-03 00:00:00;78.9872918924;85.0739196361;86.8728908886
2008-11-04 00:00:00;83.1051127968;89.5090978014;91.4060742407
2008-11-05 00:00:00;81.6569796079;87.9667361638;89.8312710911
2008-11-06 00:00:00;76.629560306;82.5507012889;84.3082114736
2008-11-07 00:00:00;78.2681509211;84.3134003033;86.1079865017
2008-11-10 00:00:00;79.0102781335;85.1141963609;86.9178852643
2008-11-11 00:00:00;75.243818343;81.0557240334;82.7784026997
2008-11-12 00:00:00;72.9911667159;78.6959818044;80.3824521935
2008-11-13 00:00:00;73.4049190556;79.1461334344;80.8436445444
2008-11-14 00:00:00;74.0156963189;79.8805913571;81.6197975253
2008-11-17 00:00:00;71.6119922504;77.2862964367;78.9651293588
2008-11-18 00:00:00;71.9863396053;77.6914329037;79.3813273341
2008-11-19 00:00:00;69.0999244738;74.5759097801;76.1979752531
2008-11-20 00:00:00;66.9359340623;72.2398597422;73.8132733408
2008-11-21 00:00:00;65.3236134371;70.4984836998;72.0359955006
2008-11-24 00:00:00;71.0603224641;76.7721758908;78.4701912261
2008-11-25 00:00:00;71.5134797885;77.2578658074;78.9651293588
2008-11-26 00:00:00;71.1719699209;76.8906368461;78.5939257593
2008-11-27 00:00:00;72.8663842643;78.7267816528;80.4724409449
2008-11-28 00:00:00;73.0108692083;78.8807808946;80.6299212598
2008-12-01 00:00:00;69.0408169967;74.594863533;76.2429696288
2008-12-02 00:00:00;70.7155288477;76.4144238059;78.1102362205
2008-12-03 00:00:00;71.073457459;76.8006065201;78.5039370079
2008-12-04 00:00:00;71.0143499819;76.7366376042;78.4364454443
2008-12-05 00:00:00;67.8094112239;73.2704700531;74.8931383577
2008-12-08 00:00:00;72.7678718024;78.6296436694;80.3712035996
2008-12-09 00:00:00;73.7595639182;79.7028999242;81.4735658043
2008-12-10 00:00:00;74.3342199455;80.3236353298;82.1034870641
2008-12-11 00:00:00;73.9106163596;79.8663760425;81.6422947132
2008-12-12 00:00:00;72.1308245493;77.9496777862;79.6850393701
2008-12-15 00:00:00;71.8976783896;77.7080174375;79.4375703037
2008-12-16 00:00:00;72.9254917414;78.8239196361;80.5849268841
2008-12-17 00:00:00;72.8039930385;78.6959818044;80.449943757
2008-12-18 00:00:00;73.086395429;78.9992418499;80.753655793
2008-12-19 00:00:00;72.725183069;78.6083206975;80.3599550056
2008-12-22 00:00:00;71.4904935474;77.2744503412;78.9988751406
2008-12-23 00:00:00;71.3164548649;77.0872820318;78.8076490439
2008-12-24 00:00:00;71.145699931;76.9024829416;78.6164229471
2008-12-29 00:00:00;71.5594522707;77.3502653525;79.0776152981
2008-12-30 00:00:00;73.1652053985;79.0869029568;80.8436445444
2008-12-31 00:00:00;73.1290841625;79.046626232;80.8098987627
2009-01-02 00:00:00;75.7166781598;81.8659969674;83.6895388076
2009-01-05 00:00:00;76.4785078646;82.6928544352;84.5331833521
2009-01-06 00:00:00;77.3257150363;83.6073730099;85.4780652418
2009-01-07 00:00:00;76.3799954028;82.5862395754;84.4319460067
2009-01-08 00:00:00;75.6772731751;81.8280894617;83.6557930259
2009-01-09 00:00:00;74.9351459626;81.024924185;82.8346456693
2009-01-12 00:00:00;73.85807638;79.8900682335;81.6872890889
2009-01-13 00:00:00;72.6956293304;78.6320128886;80.3937007874
2009-01-14 00:00:00;69.4939743211;75.1729529947;76.8616422947
2009-01-15 00:00:00;68.4398909795;74.0475739196;75.7142857143
2009-01-16 00:00:00;69.0638032378;74.7228013647;76.4004499438
2009-01-19 00:00:00;68.0786786195;73.6566527672;75.309336333
2009-01-20 00:00:00;66.6338291794;72.0953373768;73.7232845894
2009-01-21 00:00:00;66.3842642761;71.8252463988;73.4420697413
2009-01-22 00:00:00;65.6355695662;71.0173426839;72.6096737908
2009-01-23 00:00:00;65.2743572062;70.6240523124;72.2159730034
2009-01-26 00:00:00;67.4350638689;72.976686884;74.6231721035
2009-01-27 00:00:00;67.4252126227;72.9719484458;74.6231721035
2009-01-28 00:00:00;70.0916165895;75.9026724792;77.6377952756
2009-01-29 00:00:00;68.6434834007;74.3366186505;76.0292463442
2009-01-30 00:00:00;68.0031523988;73.6424374526;75.3205849269
2009-02-02 00:00:00;66.7192066463;72.2872441243;73.9482564679
2009-02-03 00:00:00;67.8619512035;73.5263457165;75.2080989876
2009-02-04 00:00:00;69.4677043313;75.2629833207;76.9853768279
2009-02-05 00:00:00;69.3199356385;75.1066148597;76.8278965129
2009-02-06 00:00:00;70.9027025252;76.8195602729;78.5826771654
2009-02-09 00:00:00;71.2803336289;77.2270659591;78.9988751406
2009-02-10 00:00:00;69.0867894789;74.8507391964;76.5691788526
2009-02-11 00:00:00;69.10977572;74.8791698256;76.5916760405
2009-02-12 00:00:00;67.6255212951;73.2704700531;74.9493813273
2009-02-13 00:00:00;67.9801661577;73.6542835481;75.3430821147
2009-02-16 00:00:00;66.9983252881;72.5905041698;74.2519685039
2009-02-17 00:00:00;64.7456736611;70.1478392722;71.7547806524
2009-02-18 00:00:00;64.5683512298;69.9583017437;71.5635545557
2009-02-19 00:00:00;64.5913374709;69.9819939348;71.5860517435
2009-02-20 00:00:00;61.8329885397;66.9991470811;68.5376827897
2009-02-23 00:00:00;61.0547400913;66.1557050796;67.6715410574
2009-02-24 00:00:00;60.5326240436;65.5942001516;67.0978627672
2009-02-25 00:00:00;60.1517091912;65.1795868082;66.6816647919
2009-02-26 00:00:00;61.540734903;66.6840409401;68.2114735658
2009-02-27 00:00:00;60.5096378025;65.5681387415;67.0753655793
2009-03-02 00:00:00;57.9220438052;62.7653525398;64.2069741282
2009-03-03 00:00:00;57.1832003415;61.9645564822;63.3858267717
2009-03-04 00:00:00;59.4391357173;64.4072213798;65.8830146232
2009-03-05 00:00:00;56.8252717302;61.578373768;62.9921259843
2009-03-06 00:00:00;55.8795520967;60.5525018954;61.9460067492
2009-03-09 00:00:00;55.6201359472;60.2729340409;61.6535433071
2009-03-10 00:00:00;58.6805897613;63.5874715694;65.0506186727
2009-03-11 00:00:00;59.0023971366;63.9452236543;65.4218222722
2009-03-12 00:00:00;59.7872130825;64.8052501895;66.2992125984
2009-03-13 00:00:00;59.9218467803;64.9545109932;66.4566929134
2009-03-16 00:00:00;61.612977375;66.7906557998;68.335208099
2009-03-17 00:00:00;61.0908613273;66.2220432146;67.7502812148
2009-03-18 00:00:00;61.2451975175;66.390257771;67.9190101237
2009-03-19 00:00:00;61.7541785703;66.9470242608;68.4926884139
2009-03-20 00:00:00;62.0727021968;67.2905610311;68.8413948256
2009-03-23 00:00:00;63.9739927101;69.3541508719;70.9561304837
2009-03-24 00:00:00;64.0396676846;69.4299658832;71.0348706412
2009-03-25 00:00:00;64.7719436509;70.2260235027;71.8560179978
2009-03-26 00:00:00;65.0149410567;70.4961144807;72.125984252
2009-03-27 00:00:00;63.9707089614;69.3707354056;70.9786276715
2009-03-30 00:00:00;61.1039963222;66.2860121304;67.8290213723
2009-03-31 00:00:00;62.9231931173;68.2619408643;69.853768279
2009-04-01 00:00:00;63.7572652941;69.1717210008;70.7874015748
2009-04-02 00:00:00;67.1493777296;72.8629643669;74.5669291339
2009-04-03 00:00:00;66.8505565954;72.5407505686;74.24071991
2009-04-06 00:00:00;66.4433717532;72.1142911296;73.8020247469
2009-04-07 00:00:00;65.9179719568;71.5456785444;73.2170978628
2009-04-08 00:00:00;66.5353167176;72.2445981804;73.9482564679
2009-04-09 00:00:00;68.2855547893;74.1873578469;75.9505061867
2009-04-14 00:00:00;69.2115719305;75.2227065959;77.0078740157
2009-04-15 00:00:00;68.8470758218;74.8317854435;76.6141732283
2009-04-16 00:00:00;70.0554953535;76.1490712661;77.9640044994
2009-04-17 00:00:00;71.3131711161;77.5232183472;79.3700787402
2009-04-20 00:00:00;68.627064657;74.6280326005;76.4116985377
2009-04-21 00:00:00;68.5843759236;74.6114480667;76.4116985377
2009-04-22 00:00:00;69.8026467015;75.9547952995;77.7840269966
2009-04-23 00:00:00;69.2279906742;75.4975360121;77.3790776153
2009-04-24 00:00:00;70.8403112994;77.3194655042;79.2688413948
2009-04-27 00:00:00;70.7352313401;77.22469674;79.1788526434
2009-04-28 00:00:00;69.6384592651;76.0448256255;77.9752530934
2009-04-29 00:00:00;71.2540636391;77.8288476118;79.8087739033
2009-04-30 00:00:00;72.3311332217;79.0845337377;81.1248593926
2009-05-01 00:00:00;72.3311332217;79.0845337377;81.1248593926
2009-05-04 00:00:00;73.9795750829;81.1481235785;83.3183352081
2009-05-05 00:00:00;73.7694151644;80.9230477635;83.0933633296
2009-05-06 00:00:00;74.7873772699;82.0626421531;84.2744656918
2009-05-07 00:00:00;74.0419663087;81.3542456406;83.5883014623
2009-05-08 00:00:00;75.5262207336;83.0008529189;85.2755905512
2009-05-11 00:00:00;74.3309361968;81.7119977255;83.9707536558
2009-05-12 00:00:00;73.9861425804;81.4608605004;83.7457817773
2009-05-13 00:00:00;71.8352871638;79.1579795299;81.3948256468
2009-05-14 00:00:00;71.881259646;79.2243176649;81.4735658043
2009-05-15 00:00:00;72.3311332217;79.7265921152;81.9910011249
2009-05-18 00:00:00;73.9106163596;81.6432903715;84.0157480315
2009-05-19 00:00:00;75.0730634092;83.0008529189;85.4443194601
2009-05-20 00:00:00;75.9465405707;84.0362016679;86.5354330709
2009-05-21 00:00:00;74.1601812629;82.0768574678;84.5219347582
2009-05-22 00:00:00;74.3079499557;82.2663949962;84.7244094488
2009-05-25 00:00:00;74.4294486586;82.4014404852;84.8706411699
2009-05-26 00:00:00;75.0599284143;83.1050985595;85.5905511811
2009-05-27 00:00:00;75.5393557285;83.6902956785;86.209223847
2009-05-28 00:00:00;74.7118510492;82.7805155421;85.2755905512
2009-05-29 00:00:00;74.6987160542;82.7805155421;85.2868391451
2009-06-01 00:00:00;77.0104751584;85.3487490523;87.9302587177
2009-06-02 00:00:00;77.1319738614;85.5406557998;88.1439820022
2009-06-03 00:00:00;75.7133944111;83.9746019712;86.5354330709
2009-06-04 00:00:00;75.6805569238;83.9414329037;86.5016872891
2009-06-05 00:00:00;76.1074442584;84.4129075057;86.9853768279
2009-06-08 00:00:00;75.0763471579;83.273313116;85.8155230596
2009-06-09 00:00:00;75.3653170459;83.5955269143;86.1417322835
2009-06-10 00:00:00;76.1107280071;84.4389689158;87.0191226097
2009-06-11 00:00:00;76.6853840344;85.0881349507;87.6940382452
2009-06-12 00:00:00;76.4029816438;84.7730288097;87.3678290214
2009-06-15 00:00:00;74.2160049913;82.3493176649;84.8706411699
2009-06-16 00:00:00;73.9565888418;82.060272934;84.5781777278
2009-06-17 00:00:00;72.436213181;80.373388931;82.8346456693
2009-06-18 00:00:00;73.0666929367;81.0817854435;83.5658042745
2009-06-19 00:00:00;73.713591436;81.7972896133;84.3082114736
2009-06-22 00:00:00;71.4609398089;79.3641015921;81.822272216
2009-06-23 00:00:00;71.4346698191;79.3356709629;81.7997750281
2009-06-24 00:00:00;73.2801366039;81.3874147081;83.9145106862
