,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight
177108,2023-12-18,2054,TR00L5,TRAISTMP91H7,FED.MOGUL IZMIT PISTON,TR,TRY,40101025.0,1.0,37293490.0,9.007997445328148e-05
177305,2023-12-18,2054,TH50JY,TH0712010Z00,ADVANCED INFORMATION TECH,TH,THB,10101010.0,0.2997602,38084277.0,9.00249365482084e-05
176648,2023-12-18,2054,MY90G9,MYL7034OO001,THONG GUAN INDS.,MY,MYR,50203030.0,1.0,99761314.0,8.977304866030781e-05
175003,2023-12-18,2054,CN25GM,CNE0000002N1,INESA INTEL.TECH. 'B',CN,USD,10101010.0,1.0,150792419.0,8.94978484617916e-05
176643,2023-12-18,2054,MY10F0,MYL9172OO007,FORMOSA PROSONIC,MY,MYR,40203010.0,1.0,105380111.0,8.934682356281339e-05
176638,2023-12-18,2054,MY9092,MYL5125OO009,PANTECH GROUP,MY,MYR,55102010.0,1.0,115012298.0,8.86301732763051e-05
177070,2023-12-18,2054,TR30SF,TRAYUNSA91B5,YUNSA YUNLU SANVETC.,TR,TRY,55101020.0,1.0,59182139.0,8.834343875364994e-05
175341,2023-12-18,2054,TW12B3,TW0004526009,TONG-TAI MACH,TW,TWD,50204000.0,1.0,139799398.0,8.81424869711358e-05
175008,2023-12-18,2054,CN24PU,CNE000000461,DAZHONG TRSP.(GROUP) 'B',CN,USD,40501015.0,1.0,118711956.0,8.813072083470838e-05
175002,2023-12-18,2054,CN2539,CNE000000NL6,HUANGSHAN TOURISM DEV. 'B',CN,USD,40501015.0,1.0,153416402.0,8.80971605953342e-05
176663,2023-12-18,2054,MY21AX,MYL5218OO002,SAPURA ENERGY,MY,MYR,60101030.0,1.0,81173605.0,8.79966047605921e-05
175005,2023-12-18,2054,CN2528,CNE000000DX2,SHAI.HAIXIN GROUP 'B',CN,USD,20103015.0,1.0,137870671.0,8.795748058209873e-05
177008,2023-12-18,2054,TR702T,TRAYATAS91B4,YATAS YAVYGN.SATT.,TR,TRY,40202015.0,1.0,106686027.0,8.769211628580453e-05
175424,2023-12-18,2054,598449,PLKGNRC00015,KOGENERACJA,PL,PLN,65101015.0,1.0,76760984.0,8.75128190922432e-05
176857,2023-12-18,2054,CN88IX,KYG8917X1218,TONGDA GROUP HOLDINGS,CN,HKD,10102015.0,1.0,104602151.0,8.742664534213216e-05
177119,2023-12-18,2054,TR12G3,TREBOMO00012,PAMEL YENILENEBILI 'B',TR,TRY,65101010.0,1.0,33570939.0,8.726705205831365e-05
177079,2023-12-18,2054,TR210N,TREHUNR00025,HUN YENILENEBILIR ENERJI URETI,TR,TRY,65101010.0,1.0,50043658.0,8.677420630688489e-05
176623,2023-12-18,2054,MY111N,MYL8907OO007,EG INDUSTRIES,MY,MYR,10102015.0,1.0,137491325.0,8.587266353805318e-05
175334,2023-12-18,2054,TW11E5,TW0006209000,KINKO OPTICAL,TW,TWD,40203060.0,1.0,157014928.0,8.570572966284719e-05
177307,2023-12-18,2054,TH901K,TH0564B10Z00,NOBLE DEVELOPMENT,TH,THB,35101010.0,0.2651855,36406834.0,8.56840473077911e-05
177016,2023-12-18,2054,TR703U,TRAERBOS91G8,ERBOSAN ERCIYAS BORU,TR,TRY,55102010.0,1.0,99439266.0,8.549747562601558e-05
175012,2023-12-18,2054,US19D9,US98741T1043,YOUDAO ADR,CN,USD,40201010.0,1.0,98536906.0,8.522078425729207e-05
177077,2023-12-18,2054,TR30G3,TRESANK00011,SANICA ISI SANAYI A S,TR,TRY,50101020.0,1.0,51447210.0,8.489863755124251e-05
175427,2023-12-18,2054,B0BV8T,PLDECOR00013,DECORA,PL,PLN,50101035.0,1.0,72980342.0,8.410258081951182e-05
177010,2023-12-18,2054,TR10H2,TREARDY00023,ARD GRUP BILISIM TEKNOLOJILERI,TR,TRY,30202000.0,1.0,105033749.0,8.3592261421127e-05
177275,2023-12-18,2054,TH12GT,TH7344010007,EKACHAI MEDICAL CARE,TH,THB,20101010.0,0.5907173,70515407.0,8.334074802687976e-05
177039,2023-12-18,2054,TR216T,TRESUWN00022,SUWEN TEKSTIL SANAYI PAZARLAMA,TR,TRY,40204020.0,1.0,78681967.0,8.32286105770404e-05
176859,2023-12-18,2054,CN24QV,CNE000000QM7,SHANDONG CHENMING PAPER B,CN,HKD,55101015.0,1.0,99821802.0,8.303155050808862e-05
176629,2023-12-18,2054,MY241R,MYL3662OO003,MALAYAN FLOUR MILLS,MY,MYR,45102020.0,1.0,125038041.0,8.296173727439821e-05
176681,2023-12-18,2054,MY60B1,MYL7216OO004,KAWAN FOOD,MY,MYR,45102020.0,1.0,59341492.0,8.271461240881361e-05
177477,2023-12-18,2054,EG20RN,EGS3G231C011,ELECTRO CABLE EGYPT,EG,EGP,50202010.0,1.0,30911526.0,8.27120500044642e-05
175408,2023-12-18,2054,PL003D,PLAMICA00010,AMICA,PL,PLN,40202020.0,1.0,107764670.0,8.188921697098399e-05
177042,2023-12-18,2054,TR30F2,TREPNLS00017,PANELSAN CATI CEPHE SIST.SANVETC.,TR,TRY,50101020.0,1.0,77814257.0,8.070973557275569e-05
176653,2023-12-18,2054,MY204Q,MYL9679OO001,WCT HOLDINGS,MY,MYR,50101015.0,1.0,94775071.0,8.063120379354894e-05
176658,2023-12-18,2054,MY17F7,MYQ0193OO001,KINERGY ADVANCEMENT BHD,MY,MYR,50101015.0,1.0,92257386.0,8.031245261882449e-05
177459,2023-12-18,2054,EG7012,EGS30AL1C012,OBOUR LAND FOR FOOD INDUSTRIES,EG,EGP,45102020.0,1.0,73917328.0,7.957271937146356e-05
175426,2023-12-18,2054,PL10JU,PLTOYA000011,TOYA,PL,PLN,50204040.0,1.0,75490614.0,7.914175084805949e-05
175450,2023-12-18,2054,EW064,PLWELTN00012,WIELTON,PL,PLN,50206015.0,1.0,47846754.0,7.903076782226801e-05
177280,2023-12-18,2054,TH80DV,TH7139010006,GOLDEN VENTURES LEASEHOLD REAL,TH,THB,35102030.0,1.0,64972227.0,7.858615506562482e-05
177482,2023-12-18,2054,EG11B7,EGS21171C011,ZAHRAA MAADI INV.& DEV.,EG,EGP,35101010.0,1.0,24278659.0,7.843596623758552e-05
177283,2023-12-18,2054,TH50KZ,TH0788010005,WORKPOINT ENTERTAINMENT,TH,THB,40301010.0,1.0,56526691.0,7.834319526049461e-05
177087,2023-12-18,2054,TR20PB,TREIMAS00017,IMAS MAKINA SANAYI,TR,TRY,50204000.0,1.0,46690459.0,7.819851897619291e-05
177038,2023-12-18,2054,B03N09,TRAGSDHO91Q9,GSD HOLDING,TR,TRY,30101010.0,1.0,79329623.0,7.806634968163697e-05
177069,2023-12-18,2054,TR00J3,TRAARENA91U1,ARENA BILGISAYAR,TR,TRY,10102030.0,1.0,62164387.0,7.76315497593595e-05
177401,2023-12-18,2054,ID90BF,ID1000150402,MNC VISION NETWORKS,ID,IDR,40301010.0,1.0,53438922.0,7.758106894847753e-05
177484,2023-12-18,2054,EG103Y,EGS39011C019,NTRL.GAS & MNG.(EGYPT GAS),EG,EGP,60101035.0,1.0,21798631.0,7.737716681147036e-05
177276,2023-12-18,2054,TH518O,TH5008010Z08,NAMYONG TERMINAL,TH,THB,50206060.0,1.0,68684291.0,7.638064765477822e-05
177469,2023-12-18,2054,EG20YU,EGS38381C017,EGYPTIAN FINL.& INDL.,EG,EGP,55201015.0,1.0,40752502.0,7.628567630213409e-05
176652,2023-12-18,2054,MY011M,MYL6483OO001,KENANGA INVESTMENT BANK,MY,MYR,30202015.0,1.0,95712400.0,7.585082112364297e-05
177397,2023-12-18,2054,ID80FI,ID1000119902,SURYA SEMESTA INTERNUSA,ID,IDR,50101010.0,1.0,97960992.0,7.577939875741573e-05
174600,2023-12-18,2054,BR167G,BRCASHACNOR8,MELIUZ ON,BR,BRL,10101020.0,1.0,117076510.0,7.531775459962764e-05
177124,2023-12-18,2054,ET016,TRAYASAS91E0,DYO BOYA FKI.SANVETC.,TR,TRY,50203010.0,1.0,31291046.0,7.510180475701785e-05
175443,2023-12-18,2054,PL907Q,PLPKBEX00072,PEKABEX,PL,PLN,50101035.0,1.0,53049280.0,7.450382782262202e-05
175010,2023-12-18,2054,CN1SD5,US44975P1030,I MAB ADR,CN,USD,20103010.0,1.0,110226563.0,7.422324955855055e-05
177288,2023-12-18,2054,TH22M0,TH0305B10Z04,NUSASIRI,TH,THB,35101010.0,0.8366058,54882435.0,7.413036581831193e-05
177462,2023-12-18,2054,EG20IE,EGS02051C018,CAIRO POULTRY,EG,EGP,45102010.0,1.0,63240759.0,7.398571412882902e-05
177073,2023-12-18,2054,TR802U,TRAKLBMO91C0,Doganlar Mobilya Grubu Imalat,TR,TRY,40202015.0,1.0,55779420.0,7.332307780224636e-05
177130,2023-12-18,2054,599914,TRAAKENR91L9,AKENERJI ELEKTRIK URETIM,TR,TRY,65101015.0,1.0,28038030.0,7.320752221272065e-05
177458,2023-12-18,2054,EG101W,EGS73541C012,QALA FOR FINANCIAL INVESTMENTS,EG,EGP,30202010.0,1.0,78635412.0,7.30206878049766e-05
176687,2023-12-18,2054,MY23RG,MYL6556OO004,ANN JOO RESOURCES,MY,MYR,55102010.0,1.0,53335364.0,7.292978376671626e-05
175465,2023-12-18,2054,PL10MX,PLANSWR00019,ANSWEAR COM,PL,PLN,40401020.0,1.0,25546842.0,7.271895079564286e-05
176665,2023-12-18,2054,MY24SI,MYL7246OO001,SIGN,MY,MYR,40202015.0,1.0,78199911.0,7.267481402463622e-05
177282,2023-12-18,2054,TH21DQ,TH0374010Z09,SAMART,TH,THB,15101010.0,0.7980456,58623057.0,7.243967467680981e-05
175425,2023-12-18,2054,PL50BQ,PLTORPL00016,TORPOL,PL,PLN,50101010.0,1.0,76014218.0,7.205084917674475e-05
176864,2023-12-18,2054,CN2D8M,KYG5322R1039,KWG LIVING GROUP HOLDINGS,CN,HKD,35101015.0,1.0,61710739.0,7.173425224104271e-05
175435,2023-12-18,2054,PL11R3,PLVOTUM00016,VOTUM SA,PL,PLN,30202000.0,1.0,60816775.0,7.150902966044269e-05
175447,2023-12-18,2054,561831,PLAGORA00067,AGORA,PL,PLN,40301030.0,0.4876784,51019320.0,7.122535026734938e-05
177123,2023-12-18,2054,TR10TE,TRADARDL91A3,DARDANEL,TR,TRY,45102020.0,1.0,31919374.0,7.042738227215063e-05
177292,2023-12-18,2054,TH51BR,TH0154010Y06,TIPCO FOODS,TH,THB,45101020.0,0.8123477,49916147.0,7.040273960821043e-05
175422,2023-12-18,2054,PL308L,PLSCPFL00018,SCOPE FLUIDICS,PL,PLN,20103010.0,1.0,78534688.0,7.011820475621961e-05
177095,2023-12-18,2054,TR00FZ,TRAALCTL91H9,ALCATEL LUCENT TLT.TKS.,TR,TRY,15101010.0,1.0,40227346.0,6.910581007369188e-05
175440,2023-12-18,2054,PL20BN,PLWTCHN00030,WITTCHEN,PL,PLN,40401020.0,1.0,55656803.0,6.821802120520968e-05
177078,2023-12-18,2054,TR215S,TRENTGZ00014,NATURELGAZ SANAYI VE TICARET,TR,TRY,65102020.0,1.0,50687639.0,6.800270784419658e-05
177486,2023-12-18,2054,EG5010,EGS3C0O1C016,ARABIAN CEMENT,EG,EGP,50101030.0,1.0,20907142.0,6.765527071270517e-05
177299,2023-12-18,2054,TH519P,TH0890A10Z06,TRC CONSTRUCTION,TH,THB,50101015.0,0.5317992,41780987.0,6.682452640038129e-05
176672,2023-12-18,2054,MY90D6,MYL5280TO001,KIP REAL ESTATE INVEST TRUST,MY,MYR,35102045.0,1.0,74108648.0,6.641332199726296e-05
176852,2023-12-18,2054,CN25MS,CNE0000009M8,CHINA NAT.ACCORD MDC.'B',CN,HKD,45201015.0,1.0,118246404.0,6.631272992347051e-05
177303,2023-12-18,2054,TH301E,TH0136010Z02,UNIVENTURES,TH,THB,35101010.0,1.0,38661990.0,6.508314792981248e-05
177096,2023-12-18,2054,468921,TRAPNSUT91A5,PINAR SUT,TR,TRY,45102020.0,1.0,39965765.0,6.507501193135869e-05
176861,2023-12-18,2054,CN2D7L,KYG5273B1077,KINTOR PHARMACEUTICAL,CN,HKD,20103010.0,1.0,80385190.0,6.436273899191988e-05
176647,2023-12-18,2054,MY21J6,MYL5703OO003,MUHIBBAH ENGINEERING (M),MY,MYR,50204020.0,1.0,99752428.0,6.37199385557715e-05
177107,2023-12-18,2054,TR12I5,TREKTSR00046,KUTAHYA SEKER FABRIKASI,TR,TRY,45102035.0,1.0,37309713.0,6.363889771515722e-05
175009,2023-12-18,2054,CN25CI,CNE000000LZ0,EASTERN COMMS. 'B',CN,USD,15101010.0,1.0,111300000.0,6.346548277794031e-05
177481,2023-12-18,2054,EG6055,EGS30031C016,ARABIAN FOOD INDS.,EG,EGP,45102020.0,1.0,26170791.0,6.341683194126015e-05
176673,2023-12-18,2054,MY21ZM,MYL1589OO000,ISKANDAR WATERFRONT CITY,MY,MYR,35101010.0,1.0,72278057.0,6.312618066895443e-05
177080,2023-12-18,2054,B07C9M,TRETRBZ00016,TRABZONSPOR SPORTIF YATIR,TR,TRY,40301010.0,1.0,48226437.0,6.284835240192545e-05
177286,2023-12-18,2054,TH22S6,TH8601010003,TEAM CNSL.ENGR.&. MAN.,TH,THB,50101015.0,0.631769,55746452.0,6.242489891884322e-05
177296,2023-12-18,2054,TH12Q3,TH0963A10Z08,ASPHERE INNOVATIONS,TH,THB,40203040.0,1.0,44012823.0,6.242473470434112e-05
177122,2023-12-18,2054,B03MX2,TRAPETUN91A5,PETUN ET VE UN,TR,TRY,45102020.0,1.0,32716487.0,6.239289454243159e-05
175456,2023-12-18,2054,PL00DN,PLMRCTR00015,MERCATOR MEDICAL,PL,PLN,20102015.0,1.0,37118471.0,6.232145112044005e-05
177464,2023-12-18,2054,EG1162,EGS597R1C017,TAALEEM MANAGEMENT SERV. CMPY.,EG,EGP,40201010.0,1.0,56584160.0,6.21237894387435e-05
177086,2023-12-18,2054,TR308V,TREMRGY00013,MARTI GAYMEN.YATOTA.,TR,TRY,35102015.0,1.0,47156471.0,6.195898892453972e-05
176679,2023-12-18,2054,MY50G5,MYL7081OO002,PHARMANIAGA,MY,MYR,20103015.0,1.0,61959731.0,6.173092998898868e-05
177062,2023-12-18,2054,TR602S,TREPGYO00013,PANORA GYM YAT,TR,TRY,35102045.0,1.0,65988995.0,6.169336569929385e-05
177058,2023-12-18,2054,TR20H3,TREINFM00017,INFO YATIRIM,TR,TRY,30202015.0,1.0,68544146.0,6.0967645101747073e-05
176680,2023-12-18,2054,MY90IB,MYL7089OO005,LII HEN INDS.,MY,MYR,40202015.0,1.0,61844194.0,6.04667253577494e-05
175445,2023-12-18,2054,PL00EO,PLCTINT00018,CI GAMES,PL,PLN,40203040.0,1.0,52225772.0,6.0390885276201896e-05
177301,2023-12-18,2054,TH10Q1,TH9992010008,NEXT CAPITAL,TH,THB,30201020.0,1.0,40007654.0,5.996010519419029e-05
177111,2023-12-18,2054,TR207T,TREANGN00028,ANATOLIA TANI VE,TR,TRY,20103010.0,1.0,36438127.0,5.9350189390874896e-05
175464,2023-12-18,2054,PL30AN,PLSTIGR00012,COLUMBUS ENERGY,PL,PLN,60102020.0,1.0,27937857.0,5.8968069277061195e-05
177117,2023-12-18,2054,461242,TRANETAS91H6,NORTEL NETAS,TR,TRY,15101010.0,1.0,33800132.0,5.812425187881698e-05
177300,2023-12-18,2054,TH304H,TH0329D10Z04,RABBIT HOLDINGS,TH,THB,35101010.0,0.6283077,40121034.0,5.796059174109374e-05
177051,2023-12-18,2054,TR00P9,TRAUSAKW91F6,USAK SERAMIK SANAYI,TR,TRY,50101035.0,1.0,71112600.0,5.795981782122852e-05
175434,2023-12-18,2054,PL10Q1,PLCRPJR00019,CREEPY JAR,PL,PLN,40203040.0,1.0,61638755.0,5.766637743449291e-05
176690,2023-12-18,2054,MY17E6,MYL6971OO005,KOBAY TECHNOLOGY,MY,MYR,50204000.0,1.0,45943446.0,5.748076166657509e-05
175451,2023-12-18,2054,PL00GQ,PLMLSTM00015,ML SYSTEM,PL,PLN,60102020.0,1.0,47095483.0,5.738033022652118e-05
175441,2023-12-18,2054,EW027,PLERBUD00012,ERBUD,PL,PLN,50101010.0,1.0,54490837.0,5.711140763056608e-05
177289,2023-12-18,2054,TH22O2,TH6651010006,WICE LOGISTICS,TH,THB,50206060.0,0.9280303,53394448.0,5.7062719118306654e-05
175423,2023-12-18,2054,EW035,PLCMP0000017,COMP SAFE SUPPORT,PL,PLN,10101010.0,1.0,78398993.0,5.612377904483137e-05
177468,2023-12-18,2054,EG00MG,EGS78021C010,EGYPTIAN MEDIA PRDN.CITY,EG,EGP,40301010.0,1.0,42694469.0,5.585028325593548e-05
177456,2023-12-18,2054,EG8024,EGS512O1C012,IBNSINA PHARMA,EG,EGP,45201015.0,1.0,86841936.0,5.580424475401341e-05
177045,2023-12-18,2054,TR10EZ,TRAKRSTL91A6,KRISTAL KOLA,TR,TRY,45101020.0,1.0,74680477.0,5.574293112659834e-05
177293,2023-12-18,2054,TH808Q,TH0088010002,BOUND AND BEYOND,TH,THB,40501025.0,0.9745426,48129001.0,5.525357070626036e-05
177082,2023-12-18,2054,TR00XH,TRAGENTS91C4,GENTAS GENEL METAL SANVETC.,TR,TRY,40202015.0,1.0,47998247.0,5.436975391751476e-05
175444,2023-12-18,2054,PL30DQ,PLXTPL000018,XTPL,PL,PLN,10102015.0,1.0,52944174.0,5.383759606805953e-05
177035,2023-12-18,2054,TR009T,TRAMTEKS91B0,ISIKLAR ENE YAPI AS,TR,TRY,40204020.0,1.0,80439122.0,5.3717132376992114e-05
176666,2023-12-18,2054,MY50TI,MYL4723OO002,JAKS RESOURCES,MY,MYR,50101010.0,1.0,78053718.0,5.324261042314915e-05
177094,2023-12-18,2054,TR20WI,TRAMMART91K7,MARTI OTEL ISLETMELERI,TR,TRY,40501025.0,1.0,40776385.0,5.276889965822043e-05
176671,2023-12-18,2054,MY24I8,MYL3557OO005,ECOFIRST CONSOLIDATED,MY,MYR,35101010.0,1.0,74503342.0,5.247713137355266e-05
177268,2023-12-18,2054,TH10KV,TH1015A10Z04,STARS MICROELECTRONICS,TH,THB,10102020.0,1.0,82814112.0,5.153548106108761e-05
177298,2023-12-18,2054,TH20MY,TH0800010Z03,SNC FORMER,TH,THB,50202010.0,0.6543803,42853774.0,5.108226433637816e-05
177294,2023-12-18,2054,TH50P4,TH0933010009,UNIQUE ENG AND CONSTRUCTION,TH,THB,50101015.0,0.9335111,44497858.0,5.0816912656090116e-05
177075,2023-12-18,2054,TR20M8,TRAESCOM91U8,ESCORT,TR,TRY,10102030.0,1.0,52782222.0,5.06857086035097e-05
175452,2023-12-18,2054,EW037,PLACTIN00018,ACTION,PL,PLN,10102030.0,1.0,45162665.0,5.049929662226598e-05
177297,2023-12-18,2054,TH50BQ,TH0352A10Z07,PROPERTY PERFECT,TH,THB,35101010.0,0.668942,43452439.0,5.030740770003433e-05
177127,2023-12-18,2054,TR10VG,TRANUGYO91Q9,NUROL GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,30282458.0,4.990654141133494e-05
175013,2023-12-18,2054,CN2607,CNE000000HF0,SHAI.JINJIANG INTL. TRAVEL 'B',CN,USD,40501015.0,1.0,82236000.0,4.982810195029233e-05
176863,2023-12-18,2054,CN25U0,CNE000000JD1,CHINA FANGDA GROUP 'B',CN,HKD,50101035.0,1.0,61936551.0,4.9784359084836786e-05
177295,2023-12-18,2054,TH50T8,TH4101010007,ANANDA DEVELOPMENT,TH,THB,35101010.0,0.8492201,44332195.0,4.9299923069387836e-05
175449,2023-12-18,2054,PL503I,PLMBION00016,MABION,PL,PLN,20103010.0,1.0,47979895.0,4.873375791479257e-05
177059,2023-12-18,2054,TR00SC,TREKTMR00015,KMC.ARU.EKIPMAN SANVETC.,TR,TRY,50206015.0,1.0,68246831.0,4.8726668539879144e-05
177471,2023-12-18,2054,EG2130,EGS21FW1C015,PIONEERS PROPERTIES,EG,EGP,35101010.0,1.0,38019836.0,4.8468216679208454e-05
176667,2023-12-18,2054,MY10XI,MYL7225OO005,PA RESOURCES,MY,MYR,55102035.0,1.0,77868230.0,4.8435938384513356e-05
177136,2023-12-18,2054,TR20OA,TREIHAS00025,IHLAS HABER AJANSI,TR,TRY,40301030.0,1.0,26701758.0,4.832208227129174e-05
177098,2023-12-18,2054,TR20YK,TRAALYAG91A8,ALTINYAG MADENCILIK VE ENJ.YAT,TR,TRY,45102020.0,1.0,39602677.0,4.8317141363084045e-05
177120,2023-12-18,2054,TR107S,TREBZMT00017,BIZIM TOPTAN SATIS MAGAZ. LTD.,TR,TRY,45201010.0,1.0,33530289.0,4.82390750134024e-05
177129,2023-12-18,2054,TR10CX,TRAEGSER91F0,EGE SERAMIK SANVETC.,TR,TRY,50101035.0,1.0,29112077.0,4.788332962244811e-05
176695,2023-12-18,2054,MY706X,MYL5253OO009,ECONPILE HOLDINGS,MY,MYR,50101015.0,1.0,40243582.0,4.7704285297724304e-05
176714,2023-12-18,2054,MY90F8,MYL5843OO007,KUMPULAN PERANGSANG SELANGOR,MY,MYR,50203000.0,1.0,29749687.0,4.767878404201661e-05
177041,2023-12-18,2054,ET023,TRAKRDMB91G1,KARDEMIR 'B',TR,TRY,55102015.0,1.0,77909830.0,4.755392696582784e-05
177105,2023-12-18,2054,TR00M6,TRAMNDRS91B0,MENDERES,TR,TRY,40204020.0,1.0,38384686.0,4.7383309711829015e-05
177466,2023-12-18,2054,EG10A5,EGS381B1C015,10TH RAMADAN PHARM.& DIAGNOS.,EG,EGP,20103015.0,1.0,52578732.0,4.737431941115071e-05
176678,2023-12-18,2054,MY20F1,MYL7164OO006,KNM GROUP,MY,MYR,60101030.0,1.0,64983540.0,4.703714450962484e-05
175446,2023-12-18,2054,PL00AK,PLBMDLB00018,SYNTHAVERSE,PL,PLN,20103015.0,1.0,51961349.0,4.696934254215162e-05
177302,2023-12-18,2054,TH80BT,TH4546010000,MONO NEXT,TH,THB,40301035.0,1.0,38569278.0,4.669974096875981e-05
176702,2023-12-18,2054,MY20J5,MYL5073OO001,NAIM HOLDINGS,MY,MYR,50101010.0,1.0,36422203.0,4.652933773938788e-05
175453,2023-12-18,2054,PL00CM,PLLUBAW00013,LUBAWA,PL,PLN,50201020.0,1.0,41118651.0,4.64700486083727e-05
176862,2023-12-18,2054,CN255B,CNE000000J10,FOSHAN ELECT.& LTG.'B',CN,HKD,45201030.0,1.0,75651556.0,4.6337056913037976e-05
176688,2023-12-18,2054,MY50XM,MYQ0099OO000,SCICOM MSC,MY,MYR,50205020.0,1.0,50111728.0,4.610949418376501e-05
176696,2023-12-18,2054,MY249Z,MYL4634OO001,POS MALAYSIA,MY,MYR,50206040.0,1.0,39159705.0,4.598125572729444e-05
175437,2023-12-18,2054,PL10HS,PLONCTH00011,MOLECURE,PL,PLN,20103010.0,1.0,57306132.0,4.5231433331791376e-05
175014,2023-12-18,2054,CN25QW,CNE0000003Y6,SHANGHAI SHIBEI HI-TECH 'B',CN,USD,35101010.0,1.0,77331100.0,4.515828549737282e-05
177304,2023-12-18,2054,TH604K,TH0954010Z08,BETTER WORLD GREEN,TH,THB,65103035.0,0.49,38126319.0,4.4943763622830096e-05
175016,2023-12-18,2054,CN26MT,CNE000000WP8,KAMA 'B',CN,USD,50206015.0,1.0,72960000.0,4.4340304948900616e-05
175448,2023-12-18,2054,456453,PLMSTZB00018,MOSTOSTAL ZABRZE,PL,PLN,50101010.0,1.0,49251113.0,4.390130082763137e-05
175457,2023-12-18,2054,PL120D,PLBMECH00012,BUMECH,PL,PLN,50204000.0,1.0,35442202.0,4.387288889540681e-05
175017,2023-12-18,2054,CN26NU,CNE0000013W9,SHANGHAI LINGYUN INDS. 'B',CN,USD,65101010.0,1.0,71944000.0,4.343707651475635e-05
175459,2023-12-18,2054,B06WK7,PLBIOTN00029,BIOTON,PL,PLN,20103010.0,1.0,31763770.0,4.313015721495643e-05
177474,2023-12-18,2054,EG20ZV,EGS693V1C014,ORASCOM INVESTMENT HOLDING,EG,EGP,15102015.0,1.0,35176188.0,4.288366033240886e-05
175020,2023-12-18,2054,CN25IO,CNE000000FY5,SHANG GONG GROUP 'B',CN,USD,50204050.0,1.0,67572419.0,4.242598740921302e-05
175018,2023-12-18,2054,CN25BH,CNE000000BY4,SHAI.JNJNG.ONLINE NETWK SEV'B',CN,USD,40401030.0,1.0,69895714.0,4.169261084147675e-05
175468,2023-12-18,2054,PL11LX,PLMRVDV00011,MARVIPOL DEVELOPMENT,PL,PLN,35101010.0,1.0,22474218.0,4.166643725773422e-05
177074,2023-12-18,2054,TR00RB,TREGREL00017,GERSAN ELEKTRIK,TR,TRY,50202040.0,1.0,53784030.0,4.1392952600815306e-05
177097,2023-12-18,2054,TR11ZL,TRETRLC00022,TURK ILAC VE SERUM SANAYI,TR,TRY,20103015.0,1.0,39830839.0,4.06767106415742e-05
175015,2023-12-18,2054,CN1PTI,CNE0000004B2,SHANGHAI ZHONGYIDA 'B',CN,USD,50204000.0,1.0,73153080.0,4.0480440347260905e-05
177071,2023-12-18,2054,TR80E6,TREADSE00015,ADESE GAYRIMENKUL YATIRIM AS,TR,TRY,45201010.0,1.0,59036128.0,4.024191862474986e-05
175455,2023-12-18,2054,PL403H,PLMDCLG00015,MEDICALGORITHMICS,PL,PLN,20102020.0,1.0,38715243.0,4.003740373607243e-05
175019,2023-12-18,2054,CN24X2,CNE000000FD9,SHANGHAI NEW POWER AUTOMOT 'B',CN,USD,50204030.0,1.0,69649055.0,3.9911892204143354e-05
175439,2023-12-18,2054,PL309M,PLBCLTX00019,BIOCELTIX,PL,PLN,20103015.0,1.0,56087322.0,3.871163625083231e-05
176697,2023-12-18,2054,MY30CZ,MYL5230OO007,TUNE PROTECT GROUP,MY,MYR,30302010.0,1.0,39205563.0,3.771939199185532e-05
176711,2023-12-18,2054,MY21H4,MYL5113OO005,RIMBUNAN SAWIT,MY,MYR,45102010.0,1.0,30843308.0,3.747913551954455e-05
176703,2023-12-18,2054,MY20OA,MYL5077OO002,MALAYSIAN BULK CARRIERS,MY,MYR,50206030.0,1.0,35662572.0,3.732514159806462e-05
177109,2023-12-18,2054,TR00AU,TRAOKANT91B5,IHLAS GAYMEN.PROJE GELISTIRME,TR,TRY,35101010.0,1.0,36940582.0,3.6957993393585096e-05
177081,2023-12-18,2054,446208,TRAIHLAS91D5,IHLAS HOLDING,TR,TRY,50203000.0,1.0,48107812.0,3.5574539095429506e-05
177485,2023-12-18,2054,EG104Z,EGS3F021C017,INDL.ENGR.FOR CON. &. DEV.SAE,EG,EGP,50101035.0,1.0,21096380.0,3.533493775465933e-05
176704,2023-12-18,2054,MY10M7,MYL5147OO003,SAMCHEM HOLDINGS,MY,MYR,55201000.0,1.0,34204590.0,3.495101783740084e-05
177050,2023-12-18,2054,TR014P,TRELKMH00013,LOKMAN HEKIM ENGR SAGLIK TURIZ,TR,TRY,20101010.0,1.0,73712711.0,3.486304831352091e-05
175463,2023-12-18,2054,PL209L,PLPLTRG00038,POLTREG,PL,PLN,20103010.0,1.0,28901246.0,3.465405545623595e-05
177479,2023-12-18,2054,EG102X,EGS696S1C016,ORASCOM FINANCIAL HOLDING,EG,EGP,15102015.0,1.0,29214823.0,3.426820712792942e-05
177116,2023-12-18,2054,TR11UG,TREMTRK00015,MATRIKS BILGI DAGITIM,TR,TRY,30202015.0,1.0,34023609.0,3.336891767151288e-05
176705,2023-12-18,2054,MY508X,MYL5219OO000,PESTECH INTERNATIONAL,MY,MYR,50101015.0,1.0,34059584.0,3.2784911027747676e-05
175462,2023-12-18,2054,PL11T5,PLWNDMB00010,AILLERON,PL,PLN,10101015.0,1.0,28990031.0,3.266448218846081e-05
