,Date,Index_Symbol,Internal_Number,ISIN,SEDOL,RIC,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Unnamed: 0,Cutoff,Internal_Number_Cutoff,Shares_Cutoff,Close_unadjusted_local_Cutoff,FX_local_to_Index_Currency_Cutoff,Capfactor_Cutoff,Mcap_Units_Index_Currency_Cutoff,InfoCode
3439,2023-09-18,SWESCGV,KR06IZ,KR7085310001,B2NP4V4,085310.KS,NK,KR,KRW,Korea Exchange,50204000,79983352.0,0.7679,1.0,,1026.0,0.0007551,63016115616,47582087.0,0.00444,53,2023-08-31,KR06IZ,79983352.0,1069.0,0.0007566,1.0,49676028.0,148886.0
3440,2023-09-18,SWESCGV,CN7CI0,CNE000001LK0,BNHPLM7,002039.ZK,Qianyuan Power 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,65101010,427558126.0,0.6173,0.0971975,,13.54,0.1371344,347348318,47633396.0,0.00444,53,2023-08-31,,,,,,,362063.0
3441,2023-09-18,SWESCGV,CN6YMP,CNE000000YS8,BNHNFW9,000906.ZK,ZHESHANG DEVELOPMENT GROUP (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50101035,688232979.0,0.5472,0.1096491,,8.42,0.1371344,347695229,47680970.0,0.00444,53,2023-08-31,,,,,,,362031.0
3442,2023-09-18,SWESCGV,TH50JY,TH0712010Z00,BP95XJ0,AIT.BK,ADVANCED INFORMATION TECH,TH,THB,Stock Exchange of Thailand,10101010,1431373734.0,1.0,0.25,,4.76,0.0279876,1703334743,47672332.0,0.00444,53,2023-08-31,TH50JY,1431373734.0,5.0,0.0285572,0.25,51094997.0,12338.0
3443,2023-09-18,SWESCGV,CN76T5,CNE100005477,BNHSVV5,605077.SH,ZHEJIANG HUAKANG PHARMA. 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,45102035,228457600.0,0.6178,0.0971188,,25.29,0.1371344,346661531,47539213.0,0.00443,53,2023-08-31,,,,,,,362115.0
3444,2023-09-18,SWESCGV,CN74DN,CNE1000019W4,BNHNJC7,002644.ZK,LANZHOU FOCI PHARM.'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,20103015,510657000.0,0.3837,0.1563722,,11.28,0.1371344,345612733,47395388.0,0.00442,53,2023-08-31,,,,,,,362105.0
3445,2023-09-18,SWESCGV,CN73V4,CNE100003ST1,BNHPC91,002986.ZK,HUNAN YUSSEN ENERGY TECH 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,55201020,319411960.0,0.6432,0.0932836,,18.03,0.1371344,345539925,47385402.0,0.00442,53,2023-08-31,,,,,,,362308.0
3446,2023-09-18,SWESCGV,CN7F4P,CNE100000XQ3,BNHNGX7,002514.ZK,JIANGSU BOAMAX TECH. GP. 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,55102015,720034264.0,0.6143,0.0976721,,8.0,0.1371344,345616280,47395873.0,0.00442,53,2023-08-31,,,,,,,362088.0
3447,2023-09-18,SWESCGV,CN36U2,CNE1000019V6,BP91M46,002645.ZK,JIANGSU HUAHONG TECH. STK 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50204050,581518931.0,0.5861,0.1023716,,9.92,0.1371344,346120037,47464955.0,0.00442,53,2023-08-31,CN36U2,581951198.0,9.73,0.13717,0.1023716,46602562.0,349017.0
3448,2023-09-18,SWESCGV,CN6Y03,CNE100000KP2,BD5CH11,002344.ZK,HAINING CHINA LTHR.MKT. 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,35101010,1282616960.0,0.4706,0.1274968,,4.48,0.1371344,344767405,47279463.0,0.00441,53,2023-08-31,,,,,,,310651.0
3449,2023-09-18,SWESCGV,CN7AR7,CNE0000000D6,BD25NN7,000040.ZK,TUNGHSU AZURE RENEW.EN. 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,35101010,1486873870.0,0.6096,0.0984252,,3.87,0.1371344,345252124,47345931.0,0.00441,53,2023-08-31,,,,,,,310048.0
3450,2023-09-18,SWESCGV,B03MV8,TRAKARTN91D4,B03MV87,KARTN.IS,KARTONSAN,TR,TRY,Istanbul Stock Exchange,50203030,75000000.0,0.2187,1.0,,77.7,0.0370138,1274474250,47173101.0,0.0044,53,2023-08-31,B03MV8,75000000.0,84.15,0.0375128,1.0,51777867.0,40486.0
3451,2023-09-18,SWESCGV,CN2YHG,CNE100002RR9,BFB4S90,603387.SH,GETEIN BIOTECH (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,20102015,507153517.0,0.6023,0.0996181,,11.32,0.1371344,344458563,47237112.0,0.0044,53,2023-08-31,CN2YHG,507153517.0,11.2,0.13717,0.0996181,46748507.0,311651.0
3452,2023-09-18,SWESCGV,CN2QMD,CNE100000FK3,BD5CK67,002285.ZK,WorldUnion 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,35101015,2033579072.0,0.544,0.1102941,,2.82,0.1371344,344081524,47185400.0,0.0044,53,2023-08-31,CN2QMD,2033579072.0,3.0,0.13717,0.1102941,50210279.0,310742.0
3453,2023-09-18,SWESCGV,CN7DBU,CNE100001SZ2,BSNBDK6,601579.SH,KUAIJISHAN SHAOXING 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,45101015,479463409.0,0.4136,0.1450677,,11.96,0.1371344,344062946,47182859.0,0.0044,53,2023-08-31,,,,,,,362185.0
3454,2023-09-18,SWESCGV,KR63J3,KR7053980009,6521293,053980.KQ,OSANGJAIEL,KR,KRW,Korea Exchange,10101010,17747882.0,0.6395,1.0,,5510.0,0.0007551,62537238210,47220497.0,0.0044,53,2023-08-31,KR63J3,17747882.0,5650.0,0.0007566,1.0,48517726.0,7038.0
3455,2023-09-18,SWESCGV,CN25TZ,CNE000000DL7,6803184,900916.SS,SHANGHAI PHOENIX ENTERPRISE B,CN,USD,Shanghai Stock Exchange,40203050,171600000.0,1.0,1.0,,0.275,1.0,47190000,47190000.0,0.0044,53,2023-08-31,CN25TZ,171600000.0,0.28,1.0,1.0,48048000.0,26087.0
3456,2023-09-18,SWESCGV,KR50CS,KR7002450005,6532057,002450.KS,SAMICK MUSICAL INSTS.,KR,KRW,Korea Exchange,40203050,90530915.0,0.6146,1.0,,1121.0,0.0007551,62372776300,47096321.0,0.00439,53,2023-08-31,KR50CS,90530915.0,1144.0,0.0007566,1.0,48159323.0,35146.0
3457,2023-09-18,SWESCGV,TR20RD,TREISBS00012,BPBMFL5,ISSEN.IS,ISBIR SENTETIK DOKUMA SANAYI,TR,TRY,Istanbul Stock Exchange,55101020,424397982.0,0.2358,1.0,,12.7,0.0370138,1270927659,47041826.0,0.00439,53,2023-08-31,TR20RD,424397982.0,13.85,0.0375128,1.0,53294174.0,347819.0
3458,2023-09-18,SWESCGV,CN6YKN,CNE1000043X2,BMGS120,605333.SH,KUNSHAN HUGUANG AUTO HARNESS ' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,40101025,436776081.0,0.2502,0.2,,15.72,0.1371344,343580643,47116717.0,0.00439,53,2023-08-31,,,,,,,362368.0
3459,2023-09-18,SWESCGV,CN34W2,CNE100003SM6,BL6CQL9,002979.ZK,CHINA LEADSHINE TECHNOLOGY 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50202010,309600000.0,0.5728,0.1047486,,18.47,0.1371344,343098709,47050629.0,0.00439,53,2023-08-31,,,,,,,339695.0
3460,2023-09-18,SWESCGV,CN2P0Q,CNE000001R68,BFYQHH4,601003.SH,LIUZHOU IRON & STEEL 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,55102010,2562793200.0,0.1735,0.2,,3.86,0.1371344,343265647,47073521.0,0.00439,53,2023-08-31,,,,,,,311430.0
3461,2023-09-18,SWESCGV,CN73IR,CNE100002XV9,BNHSS92,603081.SH,ZHEJIANG DAFENG INDL.'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,50204000,409627574.0,0.5995,0.1000834,,13.94,0.1371344,342612494,46983950.0,0.00438,53,2023-08-31,,,,,,,362230.0
3462,2023-09-18,SWESCGV,TR20M8,TRAESCOM91U8,B03MSD1,ESCOM.IS,ESCORT,TR,TRY,Istanbul Stock Exchange,10102030,49992100.0,0.6661,1.0,,38.1,0.0370138,1268720018,46960116.0,0.00438,53,2023-08-31,TR20M8,49992100.0,36.02,0.0375128,1.0,41300043.0,21916.0
3463,2023-09-18,SWESCGV,CN6ZOS,CNE000001BS4,BMF4RT8,600590.SH,TELLHOW SCI-TECH 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,50202040,852869750.0,0.5921,0.1013342,,6.68,0.1371344,341830081,46876653.0,0.00437,53,2023-08-31,,,,,,,362176.0
3464,2023-09-18,SWESCGV,CN77W9,CNE000000LV9,BP3RJC7,600736.SH,SUZHOU NEW DISTRICT 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,35101010,1151292907.0,0.5621,0.1067426,,4.94,0.1371344,341243306,46796187.0,0.00436,53,2023-08-31,,,,,,,310387.0
3465,2023-09-18,SWESCGV,CN78DR,CNE000000JB5,BP3R8F3,600880.SH,CHENGDU B-RAY MEDIA 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,40301030,1093332092.0,0.6441,0.0931532,,5.2,0.1371344,341119477,46779210.0,0.00436,53,2023-08-31,,,,,,,309582.0
3466,2023-09-18,SWESCGV,CN4CBQ,CNE100002ZJ9,BNRLFN4,603032.SH,DELIXI NEW ENERGY TECHNOLOGY 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,50206010,235456200.0,0.4614,0.130039,,24.13,0.1371344,340893457,46748211.0,0.00436,53,2023-08-31,CN4CBQ,235456200.0,24.45,0.13717,0.1302366,47380476.0,359963.0
3467,2023-09-18,SWESCGV,KR1JB6,KR7054920004,6419462,054920.KQ,HANCOM WITH,KR,KRW,Korea Exchange,10101015,28217081.0,0.6326,1.0,,3470.0,0.0007551,61939933750,46769489.0,0.00436,53,2023-08-31,KR1JB6,28217081.0,3585.0,0.0007566,1.0,48416716.0,5036.0
3468,2023-09-18,SWESCGV,TH50BQ,TH0352A10Z07,6705752,PF.BK,PROPERTY PERFECT,TH,THB,Stock Exchange of Thailand,35101010,10011339528.0,0.7325,0.668942,,0.34,0.0279876,1667889216,46680295.0,0.00435,53,2023-08-31,TH50BQ,10011339528.0,0.35,0.0285572,0.668942,49031037.0,26490.0
3469,2023-09-18,SWESCGV,CN36AI,CNE100001W51,BMTCXC3,603018.SH,CHINA DESIGN GROUP (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,50101015,683780952.0,1.0,0.06,,8.3,0.1371344,340522914,46697396.0,0.00435,53,2023-08-31,CN36AI,683780952.0,8.3,0.13717,0.06,46709532.0,326657.0
3470,2023-09-18,SWESCGV,CN7BCT,CNE100000QC7,BK92GJ7,002435.ZK,CHANGJIANGRUNFA HEALTH IND 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,20103015,1235983020.0,0.4441,0.1351047,,4.59,0.1371344,340389708,46679131.0,0.00435,53,2023-08-31,,,,,,,319832.0
3471,2023-09-18,SWESCGV,CN2ML8,CNE000001NZ4,BP3RCY0,601588.SH,BEIJING NORTH STAR 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,35101010,2660000000.0,0.5635,0.1064774,,2.13,0.1371344,339948084,46618565.0,0.00435,53,2023-08-31,CN2ML8,2660000000.0,2.24,0.13717,0.1064774,49038836.0,311044.0
3472,2023-09-18,SWESCGV,CN73R0,CNE100003L60,BK717P9,603867.SH,ZHEJIANG XINHUA CHEMICA 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,55201000,185590943.0,0.7276,0.0824629,,30.59,0.1371344,340633651,46712584.0,0.00435,53,2023-08-31,,,,,,,362376.0
3473,2023-09-18,SWESCGV,CN6Y58,CNE100000RD3,BD5CDZ7,002445.ZK,ZHONGNANHONG CULTURE GROUP 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,55102015,2391668331.0,0.7075,0.0848057,,2.37,0.1371344,340095422,46638778.0,0.00435,53,2023-08-31,,,,,,,311395.0
3474,2023-09-18,SWESCGV,CN6XZ1,CNE000001Q69,BD5CCN8,002104.ZK,Hengbao 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50205010,700649154.0,0.7945,0.0755192,,8.09,0.1371344,340095124,46638733.0,0.00435,53,2023-08-31,,,,,,,310732.0
3475,2023-09-18,SWESCGV,CN6ZPT,CNE000000GP1,BMF7KM1,600855.SH,BEIJING AEROS.CHANGFENG 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,50202020,477977475.0,0.6148,0.0975927,,11.84,0.1371344,339555153,46564684.0,0.00434,53,2023-08-31,,,,,,,362137.0
3476,2023-09-18,SWESCGV,CN32TX,CNE1000006T7,BD73L54,002169.ZK,GUANGZHOU ZHG.ELEC.'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50202040,787791994.0,0.8068,0.0743679,,7.18,0.1371344,339380914,46540789.0,0.00434,53,2023-08-31,CN32TX,787791994.0,7.24,0.13717,0.0743679,46941901.0,310656.0
3477,2023-09-18,SWESCGV,CN776J,CNE0000014Y3,BP3RL65,600308.SH,SDHP 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,55101015,1516870176.0,0.6159,0.0974184,,3.72,0.1371344,338565381,46428954.0,0.00433,53,2023-08-31,,,,,,,362140.0
3478,2023-09-18,SWESCGV,PL20BN,PLWTCHN00030,BYNSL49,WTN.WA,WITTCHEN,PL,PLN,Warsaw Stock Exchange,40401020,18360402.0,0.4,1.0,,27.5,0.229865,201964428,46424547.0,0.00433,53,2023-08-31,PL20BN,18360402.0,33.3,0.2426448,1.0,36865805.0,286205.0
3479,2023-09-18,SWESCGV,PL907Q,PLPKBEX00072,BYTHNS8,PBX.WA,PEKABEX,PL,PLN,Warsaw Stock Exchange,50101035,24826512.0,0.3772,1.0,,21.6,0.229865,202274496,46495823.0,0.00433,53,2023-08-31,,,,,,,284205.0
3480,2023-09-18,SWESCGV,CN94YA,CNE100003316,BQWRW26,002908.ZK,GUANGDONG TECSUN SCI.&TECH.'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,10101015,431432088.0,0.5519,0.1087153,,13.1,0.1371344,339105474,46503017.0,0.00433,53,2023-08-31,,,,,,,364889.0
3481,2023-09-18,SWESCGV,CN94JV,CNE000001PT2,BD5CF73,002095.ZK,ZHEJIANG NETSUN 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,10101020,252720000.0,0.5115,0.1173021,,22.3,0.1371344,338139496,46370549.0,0.00432,53,2023-08-31,,,,,,,310532.0
3482,2023-09-18,SWESCGV,CN6Z9D,CNE1000043W4,BMF7QC3,605388.SH,JUNEYAO GRAND HEALTHY DRKS 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,45102020,430000000.0,0.3292,0.18226,,13.11,0.1371344,338237955,46384052.0,0.00432,53,2023-08-31,,,,,,,362372.0
3483,2023-09-18,SWESCGV,CN75NY,CNE000001KV9,BD6QV65,002033.ZK,LIJIANG YULONG TOURISM 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,40501030,549490711.0,0.55,0.1090909,,10.24,0.1371344,337607065,46297534.0,0.00432,53,2023-08-31,,,,,,,310694.0
3484,2023-09-18,SWESCGV,CN77YB,CNE100000G86,BD6QVM1,002300.ZK,FUJIAN NANPING SUN CAB. 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50202010,722333700.0,0.4435,0.1352875,,7.8,0.1371344,338052207,46358577.0,0.00432,53,2023-08-31,,,,,,,311013.0
3485,2023-09-18,SWESCGV,CN36BJ,CNE1000008T3,BMVB2F4,002201.ZK,JIANGSU AMER NEW MATERIAL (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,55201000,651636241.0,0.5699,0.1052816,,8.64,0.1371344,337808137,46325108.0,0.00432,53,2023-08-31,CN36BJ,651636241.0,8.98,0.13717,0.1091107,48160590.0,326630.0
3486,2023-09-18,SWESCGV,CN78LZ,CNE1000019L7,BD5CFX9,002640.ZK,GLOBAL TOP E-COMMERCE (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,40401010,1558041330.0,0.8037,0.0746547,,3.61,0.1371344,337471653,46278965.0,0.00431,53,2023-08-31,,,,,,,310686.0
3487,2023-09-18,SWESCGV,KR22O3,KR7258830009,BDZV6G6,258830.KQ,SEJONG MEDICAL,KR,KRW,Korea Exchange,20102015,55365742.0,0.9386,1.0,,1177.0,0.0007551,61164317445,46183836.0,0.00431,53,2023-08-31,KR22O3,55365742.0,1356.0,0.0007566,1.0,53314613.0,306552.0
3488,2023-09-18,SWESCGV,TH50T8,TH4101010007,B7Y5QF6,ANAN.BK,ANANDA DEVELOPMENT,TH,THB,Stock Exchange of Thailand,35101010,4166250000.0,0.577,0.8492201,,0.81,0.0279876,1653584617,46279955.0,0.00431,53,2023-08-31,TH50T8,4166250000.0,0.8,0.0285572,0.8492201,46638844.0,264652.0
3489,2023-09-18,SWESCGV,CN6X35,CNE100000Z42,BD5LT89,002538.ZK,ANHUI SIERTE FTLZ.IND. 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,55201015,853555763.0,0.7037,0.0852636,,6.59,0.1371344,337495922,46282296.0,0.00431,53,2023-08-31,,,,,,,310819.0
3490,2023-09-18,SWESCGV,KR08I1,KR7109820001,B4T7W92,109820.KQ,GENEMATRIX,KR,KRW,Korea Exchange,20103010,20393640.0,0.925,1.0,,3240.0,0.0007551,61119739080,46150176.0,0.0043,53,2023-08-31,KR08I1,20393640.0,3365.0,0.0007566,1.0,48027110.0,216032.0
3491,2023-09-18,SWESCGV,TR10EZ,TRAKRSTL91A6,B03MVR6,KRSTL.IS,KRISTAL KOLA,TR,TRY,Istanbul Stock Exchange,45101020,192000000.0,0.7904,1.0,,8.21,0.0370138,1245923328,46116327.0,0.0043,53,2023-08-31,TR10EZ,192000000.0,8.49,0.0375128,1.0,48332113.0,44984.0
3492,2023-09-18,SWESCGV,CN8D3N,KYG9884T1013,B51QBN1,1628.HK,YUZHOU GROUP,CN,HKD,Stock Exchange of Hong Kong,35101010,6543909500.0,0.3097,1.0,,0.178,0.1278756,360743481,46130377.0,0.0043,53,2023-08-31,CN8D3N,6543909500.0,0.168,0.1275224,1.0,43418518.0,215894.0
3493,2023-09-18,SWESCGV,CN3AQ2,CNE000000GR7,BWH6178,600860.SH,BEIJING JIC.MCH.ELEC.'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,50204050,442265988.0,0.4444,0.1350135,,12.65,0.1371344,335679881,46033252.0,0.00429,53,2023-08-31,CN3AQ2,442265988.0,13.15,0.13717,0.1350135,47865181.0,311197.0
3494,2023-09-18,SWESCGV,CN25W2,CNE000000883,6803548,200026.SZ,FIYTA PRECISION TECHNOLOGY 'B',CN,HKD,Shenzhen Stock Exchange,40204030,49936697.0,1.0,1.0,,7.2,0.1278756,359544218,45976942.0,0.00429,53,2023-08-31,CN25W2,49936697.0,7.34,0.1275224,1.0,46741482.0,2826.0
3495,2023-09-18,SWESCGV,CN6XFH,CNE100000Z83,BP3RDP8,601700.SH,CHANGSHU FENGFAN PEQ.'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,55102010,1142246700.0,0.5365,0.111836,,4.89,0.1371344,335135260,45958565.0,0.00428,53,2023-08-31,,,,,,,311645.0
3496,2023-09-18,SWESCGV,CN7BO5,CNE100000J26,BNHPPX6,002323.ZK,SHANDONG YABO TECHNOLOGY 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,10102015,2120855142.0,0.7084,0.0846979,,2.63,0.1371344,334670899,45894884.0,0.00428,53,2023-08-31,,,,,,,362085.0
3497,2023-09-18,SWESCGV,CN25NT,CNE000000W88,6115414,900952.SS,JINZHOU PORT 'B',CN,USD,Shanghai Stock Exchange,50206030,222806970.0,1.0,1.0,,0.206,1.0,45898236,45898236.0,0.00428,53,2023-08-31,CN25NT,222806970.0,0.202,1.0,1.0,45007008.0,36871.0
3498,2023-09-18,SWESCGV,CN7CGY,CNE000001JZ2,BNHNGQ0,002014.ZK,HUANGSHAN NOVEL 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50203030,612491866.0,0.4652,0.1289768,,9.08,0.1371344,333685609,45759767.0,0.00427,53,2023-08-31,,,,,,,362061.0
3499,2023-09-18,SWESCGV,CN7B8P,CNE000000YL3,BFCCPY7,000905.ZK,XIAMEN PORT DEVELOPMENT 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50206060,741809597.0,0.4784,0.1254181,,7.48,0.1371344,332924253,45655358.0,0.00426,53,2023-08-31,,,,,,,311242.0
3500,2023-09-18,SWESCGV,CN371A,CNE1000033Q7,BQ3RQB2,002932.ZK,WUHAN EASYDIAGNOSIS BIOMED.'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,20102015,232520957.0,0.5749,0.104366,,23.81,0.1371344,332179513,45553230.0,0.00425,53,2023-08-31,CN371A,232727601.0,23.31,0.13717,0.1042934,44647847.0,355458.0
3501,2023-09-18,SWESCGV,CN2G2J,CNE000001N62,BD5CCW7,002055.ZK,Deren Electronic 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50202010,604490017.0,0.8346,0.0718907,,9.16,0.1371344,332227593,45559824.0,0.00425,53,2023-08-31,CN2G2J,604490017.0,9.16,0.13717,0.0722543,45571657.0,311387.0
3502,2023-09-18,SWESCGV,KR047M,KR7016880007,6172505,016880.KS,WOONGJIN,KR,KRW,Korea Exchange,40301030,79927080.0,0.6001,1.0,,1260.0,0.0007551,60434943660,45633102.0,0.00425,53,2023-08-31,KR047M,79927080.0,1217.0,0.0007566,1.0,44164475.0,136344.0
3503,2023-09-18,SWESCGV,CN76DP,CNE1000000Q6,BMF7KV0,601008.SH,JIANGSU LIANYUNGANG PORT 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,50206060,1240638006.0,0.4124,0.1454898,,4.47,0.1371344,332739077,45629969.0,0.00425,53,2023-08-31,,,,,,,362184.0
3504,2023-09-18,SWESCGV,KR91N8,KR7043220003,6374442,043220.KQ,TS Nexgen,KR,KRW,Korea Exchange,50204000,108799659.0,0.9149,1.0,,607.0,0.0007551,60421270456,45622777.0,0.00425,53,2023-08-31,KR91N8,107901779.0,621.0,0.0007566,1.0,46347506.0,11056.0
3505,2023-09-18,SWESCGV,PL10KV,NL0010391108,B9SKTZ2,PENP.WA,PHOTON ENERGY,PL,PLN,Warsaw Stock Exchange,65101010,61238521.0,0.3134,1.0,,10.34,0.229865,198446852,45615981.0,0.00425,53,2023-08-31,PL10KV,61238521.0,10.24,0.2426448,1.0,48218956.0,269784.0
3506,2023-09-18,SWESCGV,CN95HU,CNE100005YM9,BKS7GM6,001314.ZK,EMDOOR INFORMATION 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,10102010,141999100.0,0.5902,0.1016605,,38.93,0.1371344,331681648,45484956.0,0.00424,53,2023-08-31,,,,,,,363595.0
3507,2023-09-18,SWESCGV,KR08RA,KR7038460002,6258955,038460.KQ,BIOSMART,KR,KRW,Korea Exchange,50202040,20243611.0,0.8169,1.0,,3645.0,0.0007551,60277386870,45514135.0,0.00424,53,2023-08-31,KR08RA,20243611.0,3640.0,0.0007566,1.0,45543160.0,20231.0
3508,2023-09-18,SWESCGV,CN94CO,CNE100000YK4,BD73MC8,002533.ZK,GOLDCUP ELECTRIC APPARATUS A (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50202010,733941062.0,0.6854,0.0875401,,7.53,0.1371344,331594486,45473005.0,0.00424,53,2023-08-31,,,,,,,310792.0
3509,2023-09-18,SWESCGV,CN966K,CNE000000K33,BP3RHH8,600897.SH,XIAMEN INTL.ARPT.'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,50206060,416934000.0,0.32,0.1875,,13.23,0.1371344,330962209,45386296.0,0.00423,53,2023-08-31,,,,,,,311179.0
3510,2023-09-18,SWESCGV,CN960E,CNE000001840,BP3RJ49,600488.SH,JINYAO PHARMACEUTICAL 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,20103015,1096242680.0,0.4411,0.1360236,,5.02,0.1371344,330188350,45280175.0,0.00422,53,2023-08-31,,,,,,,311043.0
3511,2023-09-18,SWESCGV,CN7DCV,CNE000000YP4,BP3RDG9,600200.SH,JIANGSU WUZHONG PHARM. DEV.'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,20103015,712285832.0,0.8276,0.0724988,,7.73,0.1371344,330358207,45303465.0,0.00422,53,2023-08-31,,,,,,,309811.0
3512,2023-09-18,SWESCGV,CN386G,CNE100002KH5,BL4P427,002733.ZK,SHENZHEN CENTER POWER TECH 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50202010,384214913.0,0.626,0.0958466,,14.31,0.1371344,329886769,45238816.0,0.00422,53,2023-08-31,CN386G,384214913.0,14.38,0.13717,0.0958466,45471922.0,321687.0
3513,2023-09-18,SWESCGV,CN7ESC,CNE0000005L8,BZ0D1K0,600617.SH,SHANXI GUOXIN ENERGY 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,60101000,1268244778.0,0.3985,0.1505646,,4.34,0.1371344,330250902,45288752.0,0.00422,53,2023-08-31,,,,,,,311196.0
3514,2023-09-18,SWESCGV,CN7C2K,CNE000000S43,BNHPH41,000755.ZK,SHANXI ROAD AND BRIDGE 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SZSE Securities,50206060,1467310196.0,0.231,0.2,,4.86,0.1371344,329458093,45180032.0,0.00421,53,2023-08-31,,,,,,,362044.0
3515,2023-09-18,SWESCGV,PL00GQ,PLMLSTM00015,BGDYDX4,MLSP.WA,ML SYSTEM,PL,PLN,Warsaw Stock Exchange,60102020,7381091.0,0.3805,1.0,,70.0,0.229865,196595350,45190387.0,0.00421,53,2023-08-31,PL00GQ,6484243.0,70.6,0.2426448,1.0,42265844.0,307255.0
3516,2023-09-18,SWESCGV,CN95AN,CNE1000031L2,BK94842,603013.SH,YAPP AUTOMOTIVE PARTS 'A' (CCS),CN,CNY,Stock Exchange of Hong Kong - SSE Securities,40101025,512634266.0,0.2099,0.2,,15.32,0.1371344,329692320,45212152.0,0.00421,53,2023-08-31,,,,,,,319435.0
3517,2023-09-18,SWESCGV,B07DQ4,TREAKMG00018,B07DQ47,AKMGY.IS,AKMERKEZ GAYMEN.YATRIM ORTAKLI,TR,TRY,Istanbul Stock Exchange,35102045,37264000.0,0.2596,1.0,,126.0,0.0370138,1218890484,45115738.0,0.00421,53,2023-08-31,B07DQ4,37264000.0,137.0,0.0375128,1.0,49715832.0,24675.0
3518,2023-09-18,SWESCGV,KR093N,KR7127120004,B64RKY2,127120.KQ,DNA LINK,KR,KRW,Korea Exchange,20103010,17093692.0,1.0,1.0,,3500.0,0.0007551,59827922000,45174755.0,0.00421,53,2023-08-31,KR093N,17093692.0,3750.0,0.0007566,1.0,48498917.0,259005.0
