,frm_currency,to_currency,cutoff_date,exchange_rate
0,IDR,USD,2005-02-28,0.00010802052389954091
0,CNY,USD,2005-02-28,0.12082402273482808
0,INR,USD,2005-02-28,0.022935784550964698
0,ARS,USD,2005-02-28,0.34144269988849507
0,BRL,USD,2005-02-28,0.38688471644039135
0,PLN,USD,2005-02-28,0.3400608708958903
0,GRD,USD,2005-02-28,0.0038953800636629754
0,CZK,USD,2005-02-28,0.04470703568926893
0,MAD,USD,2005-02-28,0.11901362790539192
0,AUD,USD,2005-02-28,0.79385
0,RUB,USD,2005-02-28,0.03613371033801352
0,COP,USD,2005-02-28,0.0004292674735149481
0,SGD,USD,2005-02-28,0.6155929699
0,JOD,USD,2005-02-28,1.4103377758973275
0,JPY,USD,2005-02-28,0.0095891068
0,GBP,USD,2005-02-28,1.9257000001
0,PKR,USD,2005-02-28,0.016852039948704413
0,SAR,USD,2005-02-28,0.26666313960220683
0,KWD,USD,2005-02-28,3.4228995471058923
0,QAR,USD,2005-02-28,0.2748007694421545
0,AED,USD,2005-02-28,0.2722422088839874
0,KRW,USD,2005-04-29,0.0010029085752754994
0,MYR,USD,2005-04-29,0.2631579432133053
0,HKD,USD,2005-04-29,0.1282741989
0,TWD,USD,2005-04-29,0.031978513508859344
0,ILS,USD,2005-04-29,0.22878063080951236
0,EUR,USD,2005-04-29,1.29095
0,PHP,USD,2005-04-29,0.018463814680612287
0,THB,USD,2005-04-29,0.025342123738899897
0,USD,USD,2005-04-29,1.0
0,CLP,USD,2005-04-29,0.0017139430432045963
0,MXN,USD,2005-04-29,0.09017945711966814
0,ZAR,USD,2005-04-29,0.16441960422293997
0,EGP,USD,2005-04-29,0.1723395147725813
0,HUF,USD,2005-04-29,0.005114597675517648
0,TRY,USD,2005-04-29,0.720202019547291
0,IDR,USD,2005-04-29,0.00010460251046025104
0,CNY,USD,2005-04-29,0.12082548405679343
0,INR,USD,2005-04-29,0.02297266305933065
0,ARS,USD,2005-04-29,0.34290621175631314
0,BRL,USD,2005-04-29,0.39349940556012303
0,PLN,USD,2005-04-29,0.3017911303586787
0,GRD,USD,2005-04-29,0.003788554844010232
0,CZK,USD,2005-04-29,0.042281261803078486
0,MAD,USD,2005-04-29,0.11632641867774203
0,AUD,USD,2005-04-29,0.7808
0,RUB,USD,2005-04-29,0.03599583614565802
0,COP,USD,2005-04-29,0.00042498036271988965
0,SGD,USD,2005-04-29,0.6118078923
0,JOD,USD,2005-04-29,1.411432663857417
0,JPY,USD,2005-04-29,0.0095315255
0,GBP,USD,2005-04-29,1.9099
0,PKR,USD,2005-04-29,0.01682085871257487
0,SAR,USD,2005-04-29,0.2666488971841583
0,KWD,USD,2005-04-29,3.424071806894677
0,QAR,USD,2005-04-29,0.2748310242671947
0,AED,USD,2005-04-29,0.2722644750973706
0,KRW,USD,2005-08-31,0.0009610764055742432
0,MYR,USD,2005-08-31,0.265111388936064
0,HKD,USD,2005-08-31,0.1286645265
0,TWD,USD,2005-08-31,0.030534351145038167
0,ILS,USD,2005-08-31,0.2205193230056784
0,EUR,USD,2005-08-31,1.22985
0,PHP,USD,2005-08-31,0.01776041424958529
0,THB,USD,2005-08-31,0.024210148153275317
0,USD,USD,2005-08-31,1.0
0,CLP,USD,2005-08-31,0.001847916781506995
0,MXN,USD,2005-08-31,0.0924898261191269
0,ZAR,USD,2005-08-31,0.1551253484949126
0,EGP,USD,2005-08-31,0.17322766445801394
0,HUF,USD,2005-08-31,0.005033250913849619
0,TRY,USD,2005-08-31,0.7448790681384088
0,IDR,USD,2005-08-31,9.70873786407767e-05
0,CNY,USD,2005-08-31,0.12345985070839781
0,INR,USD,2005-08-31,0.022680881561411764
0,ARS,USD,2005-08-31,0.3434655675768504
0,BRL,USD,2005-08-31,0.4227436953590563
0,PLN,USD,2005-08-31,0.30530628738914367
0,GRD,USD,2005-08-31,0.003609246123407993
0,CZK,USD,2005-08-31,0.04174642320820594
0,MAD,USD,2005-08-31,0.11118524078192356
0,AUD,USD,2005-08-31,0.75115
0,RUB,USD,2005-08-31,0.03510004618815078
0,COP,USD,2005-08-31,0.0004340796073350598
0,SGD,USD,2005-08-31,0.5934894211
0,JOD,USD,2005-08-31,1.4115322979198135
0,JPY,USD,2005-08-31,0.0089980654
0,GBP,USD,2005-08-31,1.7985500001
0,PKR,USD,2005-08-31,0.016753228363858945
0,SAR,USD,2005-08-31,0.2666347273814561
0,KWD,USD,2005-08-31,3.424071806894677
0,QAR,USD,2005-08-31,0.27465364595985997
0,AED,USD,2005-08-31,0.2722718955068385
0,KRW,USD,2005-10-31,0.0009613535858488751
0,MYR,USD,2005-10-31,0.2649006833033656
0,HKD,USD,2005-10-31,0.128993144
0,TWD,USD,2005-10-31,0.029804927642726187
0,ILS,USD,2005-10-31,0.21527134953609026
0,EUR,USD,2005-10-31,1.19775
0,PHP,USD,2005-10-31,0.018219916026229025
0,THB,USD,2005-10-31,0.024512808543027544
0,USD,USD,2005-10-31,1.0
0,CLP,USD,2005-10-31,0.0018373909049150207
0,MXN,USD,2005-10-31,0.09263547938860583
0,ZAR,USD,2005-10-31,0.14923814152608147
0,EGP,USD,2005-10-31,0.1737166892385447
0,HUF,USD,2005-10-31,0.004790041694917933
0,TRY,USD,2005-10-31,0.7396453533666771
0,IDR,USD,2005-10-31,9.886307464162135e-05
0,CNY,USD,2005-10-31,0.12369349671792912
0,INR,USD,2005-10-31,0.022170493042500215
0,ARS,USD,2005-10-31,0.3325573661456601
0,BRL,USD,2005-10-31,0.44400048342772636
0,PLN,USD,2005-10-31,0.30197799208551923
0,GRD,USD,2005-10-31,0.003515041036346579
0,CZK,USD,2005-10-31,0.04039629410861254
0,MAD,USD,2005-10-31,0.10947147173446599
0,AUD,USD,2005-10-31,0.74715
0,RUB,USD,2005-10-31,0.035014008054202246
0,COP,USD,2005-10-31,0.0004371393791370597
0,SGD,USD,2005-10-31,0.5897791277
0,JOD,USD,2005-10-31,1.4100395407518136
0,JPY,USD,2005-10-31,0.0085906963
0,GBP,USD,2005-10-31,1.77025
0,PKR,USD,2005-10-31,0.016743409806457735
0,SAR,USD,2005-10-31,0.266638253694353
0,KWD,USD,2005-10-31,3.4246575342465757
0,QAR,USD,2005-10-31,0.274680050616941
0,AED,USD,2005-10-31,0.2722570550923586
0,KRW,USD,2006-02-28,0.0010298661174047373
0,MYR,USD,2006-02-28,0.2691790620035665
0,HKD,USD,2006-02-28,0.128888402
0,TWD,USD,2006-02-28,0.030816179455679032
0,ILS,USD,2006-02-28,0.2127999465787014
0,EUR,USD,2006-02-28,1.19225
0,PHP,USD,2006-02-28,0.01935734055227925
0,THB,USD,2006-02-28,0.025537572280906147
0,USD,USD,2006-02-28,1.0
0,CLP,USD,2006-02-28,0.0019330209777622172
0,MXN,USD,2006-02-28,0.09561189220715273
0,ZAR,USD,2006-02-28,0.16209426832073712
0,EGP,USD,2006-02-28,0.17440594805207218
0,HUF,USD,2006-02-28,0.004711053648819405
0,TRY,USD,2006-02-28,0.7607455884933882
0,IDR,USD,2006-02-28,0.00010890280424720937
0,CNY,USD,2006-02-28,0.12437502637527904
0,INR,USD,2006-02-28,0.022537752764277913
0,ARS,USD,2006-02-28,0.3256003256003256
0,BRL,USD,2006-02-28,0.4682744088035589
0,PLN,USD,2006-02-28,0.3156864701735161
0,GRD,USD,2006-02-28,0.0034989018346701702
0,CZK,USD,2006-02-28,0.042096932396536266
0,MAD,USD,2006-02-28,0.10928126075430056
0,AUD,USD,2006-02-28,0.74285
0,RUB,USD,2006-02-28,0.03567848999496648
0,COP,USD,2006-02-28,0.00044533511467379205
0,SGD,USD,2006-02-28,0.6168460661
0,JOD,USD,2006-02-28,1.4102384297164312
0,JPY,USD,2006-02-28,0.0086337147
0,GBP,USD,2006-02-28,1.75125
0,PKR,USD,2006-02-28,0.01670006958918998
0,SAR,USD,2006-02-28,0.26664537058973553
0,KWD,USD,2006-02-28,3.4234855766498566
0,QAR,USD,2006-02-28,0.2747554751828628
0,AED,USD,2006-02-28,0.2722496280797831
0,KRW,USD,2006-04-28,0.0010602205708320853
0,MYR,USD,2006-04-28,0.2759001698275905
0,HKD,USD,2006-04-28,0.1289715166
0,TWD,USD,2006-04-28,0.03134207616368976
0,ILS,USD,2006-04-28,0.2230251126276819
0,EUR,USD,2006-04-28,1.25965
0,PHP,USD,2006-04-28,0.019316210028242232
0,THB,USD,2006-04-28,0.02661698659352958
0,USD,USD,2006-04-28,1.0
0,CLP,USD,2006-04-28,0.0019411825190845905
0,MXN,USD,2006-04-28,0.09019572472264815
0,ZAR,USD,2006-04-28,0.165139154260629
0,EGP,USD,2006-04-28,0.1737921506358064
0,HUF,USD,2006-04-28,0.004781452935322003
0,TRY,USD,2006-04-28,0.7570027294490413
0,IDR,USD,2006-04-28,0.00011373329542223486
0,CNY,USD,2006-04-28,0.12478163214374845
0,INR,USD,2006-04-28,0.022264279941794047
0,ARS,USD,2006-04-28,0.3285421052498433
0,BRL,USD,2006-04-28,0.4781830192906203
0,PLN,USD,2006-04-28,0.32534613982498656
0,GRD,USD,2006-04-28,0.0036967007832717485
0,CZK,USD,2006-04-28,0.04423311043826652
0,MAD,USD,2006-04-28,0.1139133828608977
0,AUD,USD,2006-04-28,0.75875
0,RUB,USD,2006-04-28,0.03669550113523037
0,COP,USD,2006-04-28,0.00042120337805109194
0,SGD,USD,2006-04-28,0.6322711179
0,JOD,USD,2006-04-28,1.4115322979198135
0,JPY,USD,2006-04-28,0.0087565674
0,GBP,USD,2006-04-28,1.8176499999
0,PKR,USD,2006-04-28,0.016658337775417923
0,SAR,USD,2006-04-28,0.266631130069651
0,KWD,USD,2006-04-28,3.424071806894677
0,QAR,USD,2006-04-28,0.27470264949057216
0,AED,USD,2006-04-28,0.2722422088839874
0,KRW,USD,2006-08-31,0.0010400416016640667
0,MYR,USD,2006-08-31,0.2716653231005337
0,HKD,USD,2006-08-31,0.1285884206
0,TWD,USD,2006-08-31,0.030376671639631585
0,ILS,USD,2006-08-31,0.22914760254091693
0,EUR,USD,2006-08-31,1.28005
0,PHP,USD,2006-08-31,0.019690857863531287
0,THB,USD,2006-08-31,0.026602822022039535
0,USD,USD,2006-08-31,1.0
0,CLP,USD,2006-08-31,0.001851337899880424
0,MXN,USD,2006-08-31,0.09164432836162853
0,ZAR,USD,2006-08-31,0.1386962725140978
0,EGP,USD,2006-08-31,0.17420086875715257
0,HUF,USD,2006-08-31,0.004615037990531234
0,TRY,USD,2006-08-31,0.6823610155142283
0,IDR,USD,2006-08-31,0.00010992634934593822
0,CNY,USD,2006-08-31,0.12574346294001268
0,INR,USD,2006-08-31,0.021489206755802605
0,ARS,USD,2006-08-31,0.3228932057844897
0,BRL,USD,2006-08-31,0.46805534005507604
0,PLN,USD,2006-08-31,0.32422277074230577
0,GRD,USD,2006-08-31,0.003756567795304921
0,CZK,USD,2006-08-31,0.04532352133484659
0,MAD,USD,2006-08-31,0.11556351926879542
0,AUD,USD,2006-08-31,0.76365
0,RUB,USD,2006-08-31,0.03736851095340188
0,COP,USD,2006-08-31,0.00041718815185648727
0,SGD,USD,2006-08-31,0.6358896096
0,JOD,USD,2006-08-31,1.4112334379231364
0,JPY,USD,2006-08-31,0.0085262395
0,GBP,USD,2006-08-31,1.9021499999
0,PKR,USD,2006-08-31,0.016550811263667847
0,SAR,USD,2006-08-31,0.266638253694353
0,KWD,USD,2006-08-31,3.4584125886218224
0,QAR,USD,2006-08-31,0.27469508845181845
0,AED,USD,2006-08-31,0.27226815189306547
0,KRW,USD,2006-10-31,0.0010613458315154249
0,MYR,USD,2006-10-31,0.2737851386798387
0,HKD,USD,2006-10-31,0.1285305742
0,TWD,USD,2006-10-31,0.030066150040010526
0,ILS,USD,2006-10-31,0.23391814507027917
0,EUR,USD,2006-10-31,1.27635
0,PHP,USD,2006-10-31,0.02006420666518098
0,THB,USD,2006-10-31,0.027233125851409638
0,USD,USD,2006-10-31,1.0
0,CLP,USD,2006-10-31,0.0019053067862112032
0,MXN,USD,2006-10-31,0.09292471239801513
0,ZAR,USD,2006-10-31,0.13546189668844022
0,EGP,USD,2006-10-31,0.1743679254246517
0,HUF,USD,2006-10-31,0.00489914647682474
0,TRY,USD,2006-10-31,0.685401100493715
0,IDR,USD,2006-10-31,0.00010973936899862826
0,CNY,USD,2006-10-31,0.12691966307703167
0,INR,USD,2006-10-31,0.022207417770540038
0,ARS,USD,2006-10-31,0.3234937846330424
0,BRL,USD,2006-10-31,0.4677269350284256
0,PLN,USD,2006-10-31,0.32948391780760083
0,GRD,USD,2006-10-31,0.003745708775562636
0,CZK,USD,2006-10-31,0.04535714716607184
0,MAD,USD,2006-10-31,0.11512448099293666
0,AUD,USD,2006-10-31,0.77385
0,RUB,USD,2006-10-31,0.037445482653735894
0,COP,USD,2006-10-31,0.00043299415457891317
0,SGD,USD,2006-10-31,0.642198889
0,JOD,USD,2006-10-31,1.411432663857417
0,JPY,USD,2006-10-31,0.0085357006
0,GBP,USD,2006-10-31,1.9072499999
0,PKR,USD,2006-10-31,0.016490765171503958
0,SAR,USD,2006-10-31,0.2666488971841583
0,KWD,USD,2006-10-31,3.4578152589583784
0,QAR,USD,2006-10-31,0.2746573875682431
0,AED,USD,2006-10-31,0.27225330447448304
0,KRW,USD,2007-02-28,0.001061909358050732
0,MYR,USD,2007-02-28,0.28546964638361055
0,HKD,USD,2007-02-28,0.1280032769
0,TWD,USD,2007-02-28,0.030349016420244283
0,ILS,USD,2007-02-28,0.2371916677318549
0,EUR,USD,2007-02-28,1.32095
0,PHP,USD,2007-02-28,0.020604755338516967
0,THB,USD,2007-02-28,0.02945508360427837
0,USD,USD,2007-02-28,1.0
0,CLP,USD,2007-02-28,0.0018544274455261937
0,MXN,USD,2007-02-28,0.08958967926894822
0,ZAR,USD,2007-02-28,0.1374891859599398
0,EGP,USD,2007-02-28,0.17559263435957687
0,HUF,USD,2007-02-28,0.005179586627550429
0,TRY,USD,2007-02-28,0.706963941233481
0,IDR,USD,2007-02-28,0.00010951103323659859
0,CNY,USD,2007-02-28,0.12919062910604154
0,INR,USD,2007-02-28,0.022586112603425763
0,ARS,USD,2007-02-28,0.3223727355451047
0,BRL,USD,2007-02-28,0.4729811191140042
0,PLN,USD,2007-02-28,0.3376610449029086
0,GRD,USD,2007-02-28,0.0038765961593941593
0,CZK,USD,2007-02-28,0.04677424243501468
0,MAD,USD,2007-02-28,0.11843220442611228
0,AUD,USD,2007-02-28,0.78795
0,RUB,USD,2007-02-28,0.03825190770870423
0,COP,USD,2007-02-28,0.00044816924878632406
0,SGD,USD,2007-02-28,0.6537015852
0,JOD,USD,2007-02-28,1.4116319261226382
0,JPY,USD,2007-02-28,0.0084398869
0,GBP,USD,2007-02-28,1.9597499999
0,PKR,USD,2007-02-28,0.01648057596844273
0,SAR,USD,2007-02-28,0.2666488971841583
0,KWD,USD,2007-02-28,3.4584125886218224
0,QAR,USD,2007-02-28,0.2747441747091613
0,AED,USD,2007-02-28,0.27234233169645605
0,KRW,USD,2007-04-30,0.0010746910263299302
0,MYR,USD,2007-04-30,0.29222676797194624
0,HKD,USD,2007-04-30,0.1278568004
0,TWD,USD,2007-04-30,0.03001606670002252
0,ILS,USD,2007-04-30,0.2480158976206248
0,EUR,USD,2007-04-30,1.36475
0,PHP,USD,2007-04-30,0.02100399693459267
0,THB,USD,2007-04-30,0.028756295400079724
0,USD,USD,2007-04-30,1.0
0,CLP,USD,2007-04-30,0.0019038553069966682
0,MXN,USD,2007-04-30,0.09152270907218854
0,ZAR,USD,2007-04-30,0.14210703695288862
0,EGP,USD,2007-04-30,0.17590151063337825
0,HUF,USD,2007-04-30,0.005513472749578234
0,TRY,USD,2007-04-30,0.7324667421644554
0,IDR,USD,2007-04-30,0.0001100957833314984
0,CNY,USD,2007-04-30,0.12980439490162604
0,INR,USD,2007-04-30,0.024277744387786664
0,ARS,USD,2007-04-30,0.3237555750305326
0,BRL,USD,2007-04-30,0.4920050652905482
0,PLN,USD,2007-04-30,0.3604253148468306
0,GRD,USD,2007-04-30,0.004005135384590121
0,CZK,USD,2007-04-30,0.04845126030933804
0,MAD,USD,2007-04-30,0.12158942277075156
0,AUD,USD,2007-04-30,0.83235
0,RUB,USD,2007-04-30,0.038916562889165625
0,COP,USD,2007-04-30,0.0004749804296188486
0,SGD,USD,2007-04-30,0.6580246101
0,JOD,USD,2007-04-30,1.4104372355430184
0,JPY,USD,2007-04-30,0.0083678507
0,GBP,USD,2007-04-30,1.9998500001
0,PKR,USD,2007-04-30,0.016489408275935077
0,SAR,USD,2007-04-30,0.2666168981790066
0,KWD,USD,2007-04-30,3.4584125886218224
0,QAR,USD,2007-04-30,0.27470264949057216
0,AED,USD,2007-04-30,0.2722607316876479
0,KRW,USD,2007-08-31,0.0010658140154543032
0,MYR,USD,2007-08-31,0.28559195444054364
0,HKD,USD,2007-08-31,0.1282585693
0,TWD,USD,2007-08-31,0.030303955032809637
0,ILS,USD,2007-08-31,0.24296911760468212
0,EUR,USD,2007-08-31,1.36325
0,PHP,USD,2007-08-31,0.021486895765392665
0,THB,USD,2007-08-31,0.029146023267037205
0,USD,USD,2007-08-31,1.0
0,CLP,USD,2007-08-31,0.0019107676841644706
0,MXN,USD,2007-08-31,0.09058135111143319
0,ZAR,USD,2007-08-31,0.1394214070165803
0,EGP,USD,2007-08-31,0.1768503243726752
0,HUF,USD,2007-08-31,0.005346497122114261
0,TRY,USD,2007-08-31,0.7671657361074149
0,IDR,USD,2007-08-31,0.00010649627263045793
0,CNY,USD,2007-08-31,0.13253811875818355
0,INR,USD,2007-08-31,0.024464831804281346
0,ARS,USD,2007-08-31,0.31683168316831684
0,BRL,USD,2007-08-31,0.5100479705216755
0,PLN,USD,2007-08-31,0.35607472199555096
0,GRD,USD,2007-08-31,0.0040007329342735595
0,CZK,USD,2007-08-31,0.04920149661112392
0,MAD,USD,2007-08-31,0.12165599305645985
0,AUD,USD,2007-08-31,0.81355
0,RUB,USD,2007-08-31,0.03898712843853314
0,COP,USD,2007-08-31,0.0004628344192740173
0,SGD,USD,2007-08-31,0.6562541016
0,JOD,USD,2007-08-31,1.4116319261226382
0,JPY,USD,2007-08-31,0.0086270112
0,GBP,USD,2007-08-31,2.0170499998
0,PKR,USD,2007-08-31,0.01650573792268554
0,SAR,USD,2007-08-31,0.26660984677612176
0,KWD,USD,2007-08-31,3.5505065774021975
0,QAR,USD,2007-08-31,0.274706460351493
0,AED,USD,2007-08-31,0.27225330447448304
0,KRW,USD,2007-10-31,0.0011102476345174923
0,MYR,USD,2007-10-31,0.2998501558816013
0,HKD,USD,2007-10-31,0.12901894
0,TWD,USD,2007-10-31,0.030864203246457392
0,ILS,USD,2007-10-31,0.2524615314897162
0,EUR,USD,2007-10-31,1.44675
0,PHP,USD,2007-10-31,0.02289377656264734
0,THB,USD,2007-10-31,0.029424758332988573
0,USD,USD,2007-10-31,1.0
0,CLP,USD,2007-10-31,0.002026342451874367
0,MXN,USD,2007-10-31,0.09343000224232005
0,ZAR,USD,2007-10-31,0.152918065873341
0,EGP,USD,2007-10-31,0.1812415043044857
0,HUF,USD,2007-10-31,0.005757178337810499
0,TRY,USD,2007-10-31,0.8537891246731909
0,IDR,USD,2007-10-31,0.00010992634934593822
0,CNY,USD,2007-10-31,0.13399438300906202
0,INR,USD,2007-10-31,0.02543009474210667
0,ARS,USD,2007-10-31,0.31758640430388013
0,BRL,USD,2007-10-31,0.5748119473973493
0,PLN,USD,2007-10-31,0.39881955791968704
0,GRD,USD,2007-10-31,0.004245781497648474
0,CZK,USD,2007-10-31,0.05378455563576626
0,MAD,USD,2007-10-31,0.1276503483354618
0,AUD,USD,2007-10-31,0.92675
0,RUB,USD,2007-10-31,0.04052767026687471
0,COP,USD,2007-10-31,0.0005024115755627009
0,SGD,USD,2007-10-31,0.6902502157
0,JOD,USD,2007-10-31,1.4120305397354007
0,JPY,USD,2007-10-31,0.0086741554
0,GBP,USD,2007-10-31,2.0773500001
0,PKR,USD,2007-10-31,0.016463617849400074
0,SAR,USD,2007-10-31,0.2672939521134866
0,KWD,USD,2007-10-31,3.6101088245644513
0,QAR,USD,2007-10-31,0.27501994650917044
0,AED,USD,2007-10-31,0.272334907447254
0,KRW,USD,2008-02-29,0.001064906237508317
0,MYR,USD,2008-02-29,0.3130380341211457
0,HKD,USD,2008-02-29,0.1285239665
0,TWD,USD,2008-02-29,0.03234676351546437
0,ILS,USD,2008-02-29,0.2729108747587707
0,EUR,USD,2008-02-29,1.5181
0,PHP,USD,2008-02-29,0.024712716523863823
0,THB,USD,2008-02-29,0.03177125610615743
0,USD,USD,2008-02-29,1.0
0,CLP,USD,2008-02-29,0.002197223289828605
0,MXN,USD,2008-02-29,0.09329837754121456
0,ZAR,USD,2008-02-29,0.12876393727980723
0,EGP,USD,2008-02-29,0.1822738664843928
0,HUF,USD,2008-02-29,0.0057482020773542445
0,TRY,USD,2008-02-29,0.8276439022383713
0,IDR,USD,2008-02-29,0.00011031439602868175
0,CNY,USD,2008-02-29,0.14061731394550556
0,INR,USD,2008-02-29,0.024990628514307136
0,ARS,USD,2008-02-29,0.3165759950806623
0,BRL,USD,2008-02-29,0.5934894562740411
0,PLN,USD,2008-02-29,0.4314623185620052
0,GRD,USD,2008-02-29,0.004455172499824021
0,CZK,USD,2008-02-29,0.06047251530226763
0,MAD,USD,2008-02-29,0.1329045036618181
0,AUD,USD,2008-02-29,0.9354
0,RUB,USD,2008-02-29,0.04162054243470268
0,COP,USD,2008-02-29,0.0005406720845974472
0,SGD,USD,2008-02-29,0.7171543316
0,JOD,USD,2008-02-29,1.411432663857417
0,JPY,USD,2008-02-29,0.0096056866
0,GBP,USD,2008-02-29,1.9891999998
0,PKR,USD,2008-02-29,0.015965515763192765
0,SAR,USD,2008-02-29,0.2670584021740904
0,KWD,USD,2008-02-29,3.6730945821854912
0,QAR,USD,2008-02-29,0.27524706451758163
0,AED,USD,2008-02-29,0.2722866782272329
0,KRW,USD,2008-04-30,0.0009973570039395602
0,MYR,USD,2008-04-30,0.31655592221524564
0,HKD,USD,2008-04-30,0.1282939471
0,TWD,USD,2008-04-30,0.03284342439336964
0,ILS,USD,2008-04-30,0.29197086259258503
0,EUR,USD,2008-04-30,1.5569
0,PHP,USD,2008-04-30,0.023657445861709453
0,THB,USD,2008-04-30,0.03153580108124909
0,USD,USD,2008-04-30,1.0
0,CLP,USD,2008-04-30,0.002173441217739123
0,MXN,USD,2008-04-30,0.09516785229949323
0,ZAR,USD,2008-04-30,0.13248543713450744
0,EGP,USD,2008-04-30,0.18604651162790697
0,HUF,USD,2008-04-30,0.006175601753722684
0,TRY,USD,2008-04-30,0.7829628535801525
0,IDR,USD,2008-04-30,0.00010843634786380394
0,CNY,USD,2008-04-30,0.14311271558910926
0,INR,USD,2008-04-30,0.024682216463038382
0,ARS,USD,2008-04-30,0.3162555544753672
0,BRL,USD,2008-04-30,0.5909118117893879
0,PLN,USD,2008-04-30,0.45077551645238223
0,GRD,USD,2008-04-30,0.004569039094526109
0,CZK,USD,2008-04-30,0.06166677776964461
0,MAD,USD,2008-04-30,0.13582251083721023
0,AUD,USD,2008-04-30,0.94235
0,RUB,USD,2008-04-30,0.04222813725816843
0,COP,USD,2008-04-30,0.0005660591286119738
0,SGD,USD,2008-04-30,0.7365397363
0,JOD,USD,2008-04-30,1.4112334379231364
0,JPY,USD,2008-04-30,0.0095684623
0,GBP,USD,2008-04-30,1.98055
0,PKR,USD,2008-04-30,0.015475086070881218
0,SAR,USD,2008-04-30,0.266631130069651
0,KWD,USD,2008-04-30,3.7523452157598496
0,QAR,USD,2008-04-30,0.2747215010782819
0,AED,USD,2008-04-30,0.27226815189306547
0,KRW,USD,2008-08-29,0.000918357975939021
0,MYR,USD,2008-08-29,0.29468105991119375
0,HKD,USD,2008-08-29,0.1281271021
0,TWD,USD,2008-08-29,0.03170778611639707
0,ILS,USD,2008-08-29,0.28172985285024404
0,EUR,USD,2008-08-29,1.47225
0,PHP,USD,2008-08-29,0.021779377777986858
0,THB,USD,2008-08-29,0.0292056151533451
0,USD,USD,2008-08-29,1.0
0,CLP,USD,2008-08-29,0.0019514100459681954
0,MXN,USD,2008-08-29,0.0972058187403098
0,ZAR,USD,2008-08-29,0.13011939469394448
0,EGP,USD,2008-08-29,0.18604651162790697
0,HUF,USD,2008-08-29,0.0062264740461259694
0,TRY,USD,2008-08-29,0.8456660334601297
0,IDR,USD,2008-08-29,0.0001092896174863388
0,CNY,USD,2008-08-29,0.14630579834311902
0,INR,USD,2008-08-29,0.022760897815449998
0,ARS,USD,2008-08-29,0.33044197704888817
0,BRL,USD,2008-08-29,0.6123325239930253
0,PLN,USD,2008-08-29,0.44188168776887393
0,GRD,USD,2008-08-29,0.004320616534697035
0,CZK,USD,2008-08-29,0.05934581447026621
0,MAD,USD,2008-08-29,0.1296067134825989
0,AUD,USD,2008-08-29,0.8612
0,RUB,USD,2008-08-29,0.0406589200852585
0,COP,USD,2008-08-29,0.0005175983436853002
0,SGD,USD,2008-08-29,0.7070885628
0,JOD,USD,2008-08-29,1.4135274977320658
0,JPY,USD,2008-08-29,0.0092144667
0,GBP,USD,2008-08-29,1.82395
0,PKR,USD,2008-08-29,0.013114754098360656
0,SAR,USD,2008-08-29,0.266641780100524
0,KWD,USD,2008-08-29,3.7383178967595474
0,QAR,USD,2008-08-29,0.27468760328253883
0,AED,USD,2008-08-29,0.27225330447448304
0,KRW,USD,2008-10-31,0.0007746233394012161
0,MYR,USD,2008-10-31,0.2816108376466492
0,HKD,USD,2008-10-31,0.1290247663
0,TWD,USD,2008-10-31,0.030319109537455
0,ILS,USD,2008-10-31,0.2706909972397098
0,EUR,USD,2008-10-31,1.26805
0,PHP,USD,2008-10-31,0.020441537621454165
0,THB,USD,2008-10-31,0.028510337434954017
0,USD,USD,2008-10-31,1.0
0,CLP,USD,2008-10-31,0.0014908684308609765
0,MXN,USD,2008-10-31,0.07889235138653308
0,ZAR,USD,2008-10-31,0.10152284779303797
0,EGP,USD,2008-10-31,0.17937220052685562
0,HUF,USD,2008-10-31,0.004951386299038778
0,TRY,USD,2008-10-31,0.6528908439632668
0,IDR,USD,2008-10-31,9.174311926605505e-05
0,CNY,USD,2008-10-31,0.14620952892824982
0,INR,USD,2008-10-31,0.020222448142918997
0,ARS,USD,2008-10-31,0.2959674523408791
0,BRL,USD,2008-10-31,0.4702121761913237
0,PLN,USD,2008-10-31,0.36019168681188757
0,GRD,USD,2008-10-31,0.00372135270128713
0,CZK,USD,2008-10-31,0.05262164730382992
0,MAD,USD,2008-10-31,0.11464998020281467
0,AUD,USD,2008-10-31,0.65975
0,RUB,USD,2008-10-31,0.03689227992888054
0,COP,USD,2008-10-31,0.0004185851820845542
0,SGD,USD,2008-10-31,0.6738998585
0,JOD,USD,2008-10-31,1.4109348438049274
0,JPY,USD,2008-10-31,0.0101677682
0,GBP,USD,2008-10-31,1.6157500001
0,PKR,USD,2008-10-31,0.012285013190541512
0,SAR,USD,2008-10-31,0.26657785003577744
0,KWD,USD,2008-10-31,3.691399585293405
0,QAR,USD,2008-10-31,0.2746084001830869
0,AED,USD,2008-10-31,0.27223111419784896
0,KRW,USD,2009-02-27,0.0006521030322791001
0,MYR,USD,2009-02-27,0.2697235624786042
0,HKD,USD,2009-02-27,0.1289507279
0,TWD,USD,2009-02-27,0.02862746560846576
0,ILS,USD,2009-02-27,0.24120798696569926
0,EUR,USD,2009-02-27,1.27005
0,PHP,USD,2009-02-27,0.020496005799877738
0,THB,USD,2009-02-27,0.027639585226011513
0,USD,USD,2009-02-27,1.0
0,CLP,USD,2009-02-27,0.001678556441460344
0,MXN,USD,2009-02-27,0.06630794070743942
0,ZAR,USD,2009-02-27,0.09955697147692767
