,frm_currency,to_currency,date,exchange_rate,cutoff_date
0,MYR,USD,2000-05-30,0.2628756879,2000-05-31
0,HKD,USD,2000-05-30,0.1283318147,2000-05-31
0,TWD,USD,2000-05-30,0.0323371333,2000-05-31
0,ILS,USD,2000-05-30,0.2394417006,2000-05-31
0,EUR,USD,2000-05-30,0.9315,2000-05-31
0,PHP,USD,2000-05-30,0.0233667155,2000-05-31
0,THB,USD,2000-05-30,0.0254665498,2000-05-31
0,USD,USD,2000-05-30,1.0,2000-05-31
0,CLP,USD,2000-05-30,0.0019032632,2000-05-31
0,MXN,USD,2000-05-30,0.1049565733,2000-05-31
0,ZAR,USD,2000-05-30,0.1415416962,2000-05-31
0,EGP,USD,2000-05-30,0.2897987752,2000-05-31
0,HUF,USD,2000-05-30,0.0035886196,2000-05-31
0,TRY,USD,2000-05-30,1.6249329857,2000-05-31
0,IDR,USD,2000-05-30,0.0001154829,2000-05-31
0,CNY,USD,2000-05-30,0.1206840832,2000-05-31
0,INR,USD,2000-05-30,0.0224175931,2000-05-31
0,ARS,USD,2000-05-30,0.9990347597,2000-05-31
0,BRL,USD,2000-05-30,0.5455665499,2000-05-31
0,PLN,USD,2000-05-30,0.2257415665,2000-05-31
0,GRD,USD,2000-05-30,0.0027617443,2000-05-31
0,CZK,USD,2000-05-30,0.0256721296,2000-05-31
0,MAD,USD,2000-05-30,0.094523433,2000-05-31
0,AUD,USD,2000-05-30,0.5753,2000-05-31
0,RUB,USD,2000-05-30,0.0353916143,2000-05-31
0,COP,USD,2000-05-30,0.0004791019,2000-05-31
0,SGD,USD,2000-05-30,0.5775339301,2000-05-31
0,JOD,USD,2000-05-30,1.4049773968,2000-05-31
0,JPY,USD,2000-05-30,0.0093870271,2000-05-31
0,GBP,USD,2000-05-30,1.4981273408,2000-05-31
0,PKR,USD,2000-05-30,0.0192750201,2000-05-31
0,SAR,USD,2000-05-30,0.2666168981790066,2000-05-31
0,KWD,USD,2000-05-30,3.2552087571886403,2000-05-31
0,QAR,USD,2000-05-30,0.27467249836665997,2000-05-31
0,AED,USD,2000-05-30,0.2722570550923586,2000-05-31
0,KRW,USD,2000-08-30,0.0009014232,2000-08-31
0,MYR,USD,2000-08-30,0.2629602666,2000-08-31
0,HKD,USD,2000-08-30,0.1282084156,2000-08-31
0,TWD,USD,2000-08-30,0.0321619039,2000-08-31
0,ILS,USD,2000-08-30,0.2494412126,2000-08-31
0,EUR,USD,2000-08-30,0.89275,2000-08-31
0,PHP,USD,2000-08-30,0.02215679,2000-08-31
0,THB,USD,2000-08-30,0.0243873543,2000-08-31
0,USD,USD,2000-08-30,1.0,2000-08-31
0,CLP,USD,2000-08-30,0.0017700338,2000-08-31
0,MXN,USD,2000-08-30,0.108451382,2000-08-31
0,ZAR,USD,2000-08-30,0.1436005106,2000-08-31
0,EGP,USD,2000-08-30,0.2832778222,2000-08-31
0,HUF,USD,2000-08-30,0.0034176016,2000-08-31
0,TRY,USD,2000-08-30,1.5325087638,2000-08-31
0,IDR,USD,2000-08-30,0.0001195302,2000-08-31
0,CNY,USD,2000-08-30,0.1207022528,2000-08-31
0,INR,USD,2000-08-30,0.021814561,2000-08-31
0,ARS,USD,2000-08-30,0.9994962046,2000-08-31
0,BRL,USD,2000-08-30,0.5470953328,2000-08-31
0,PLN,USD,2000-08-30,0.2280157622,2000-08-31
0,GRD,USD,2000-08-30,0.0026523088,2000-08-31
0,CZK,USD,2000-08-30,0.0252497419,2000-08-31
0,MAD,USD,2000-08-30,0.0923407183,2000-08-31
0,AUD,USD,2000-08-30,0.5759,2000-08-31
0,RUB,USD,2000-08-30,0.0359682578,2000-08-31
0,COP,USD,2000-08-30,0.0004525691,2000-08-31
0,SGD,USD,2000-08-30,0.5810575247,2000-08-31
0,JOD,USD,2000-08-30,1.4054629127,2000-08-31
0,JPY,USD,2000-08-30,0.0093905531,2000-08-31
0,GBP,USD,2000-08-30,1.4600671631,2000-08-31
0,PKR,USD,2000-08-30,0.0182182757,2000-08-31
0,SAR,USD,2000-08-30,0.26660984677612176,2000-08-31
0,KWD,USD,2000-08-30,3.2456995535767463,2000-08-31
0,QAR,USD,2000-08-30,0.2747253200096681,2000-08-31
0,AED,USD,2000-08-30,0.2722644750973706,2000-08-31
0,KRW,USD,2000-11-29,0.0008312137,2000-11-30
0,MYR,USD,2000-11-29,0.263034698,2000-11-30
0,HKD,USD,2000-11-29,0.1282149909,2000-11-30
0,TWD,USD,2000-11-29,0.0303096118,2000-11-30
0,ILS,USD,2000-11-29,0.2436097878,2000-11-30
0,EUR,USD,2000-11-29,0.85965,2000-11-30
0,PHP,USD,2000-11-29,0.0201417559,2000-11-30
0,THB,USD,2000-11-29,0.0227840193,2000-11-30
0,USD,USD,2000-11-29,1.0,2000-11-30
0,CLP,USD,2000-11-29,0.0017240791,2000-11-30
0,MXN,USD,2000-11-29,0.1062713366,2000-11-30
0,ZAR,USD,2000-11-29,0.1287132477,2000-11-30
0,EGP,USD,2000-11-29,0.2644263711,2000-11-30
0,HUF,USD,2000-11-29,0.0032423999,2000-11-30
0,TRY,USD,2000-11-29,1.4557743081,2000-11-30
0,IDR,USD,2000-11-29,0.0001053251,2000-11-30
0,CNY,USD,2000-11-29,0.1207543279,2000-11-30
0,INR,USD,2000-11-29,0.02132566,2000-11-30
0,ARS,USD,2000-11-29,0.9997092685,2000-11-30
0,BRL,USD,2000-11-29,0.5096941195,2000-11-30
0,PLN,USD,2000-11-29,0.2223156443,2000-11-30
0,GRD,USD,2000-11-29,0.002520606,2000-11-30
0,CZK,USD,2000-11-29,0.0248275896,2000-11-30
0,MAD,USD,2000-11-29,0.0902226132,2000-11-30
0,AUD,USD,2000-11-29,0.5217,2000-11-30
0,RUB,USD,2000-11-29,0.03581144,2000-11-30
0,COP,USD,2000-11-29,0.0004598204,2000-11-30
0,SGD,USD,2000-11-29,0.5693788077,2000-11-30
0,JOD,USD,2000-11-29,1.4078774975,2000-11-30
0,JPY,USD,2000-11-29,0.0089976606,2000-11-30
0,GBP,USD,2000-11-29,1.4230823965,2000-11-30
0,PKR,USD,2000-11-29,0.0172244546,2000-11-30
0,SAR,USD,2000-11-29,0.26660984677612176,2000-11-30
0,KWD,USD,2000-11-29,3.2520330491110645,2000-11-30
0,QAR,USD,2000-11-29,0.2747177577228931,2000-11-30
0,AED,USD,2000-11-29,0.2722644750973706,2000-11-30
0,KRW,USD,2001-02-27,0.000799159,2001-02-28
0,MYR,USD,2001-02-27,0.2626687205,2001-02-28
0,HKD,USD,2001-02-27,0.1282117032,2001-02-28
0,TWD,USD,2001-02-27,0.030859408,2001-02-28
0,ILS,USD,2001-02-27,0.2425601656,2001-02-28
0,EUR,USD,2001-02-27,0.91695,2001-02-28
0,PHP,USD,2001-02-27,0.0206870221,2001-02-28
0,THB,USD,2001-02-27,0.0233076343,2001-02-28
0,USD,USD,2001-02-27,1.0,2001-02-28
0,CLP,USD,2001-02-27,0.0017559144,2001-02-28
0,MXN,USD,2001-02-27,0.1031033971,2001-02-28
0,ZAR,USD,2001-02-27,0.1297142582,2001-02-28
0,EGP,USD,2001-02-27,0.2568056077,2001-02-28
0,HUF,USD,2001-02-27,0.0034449259,2001-02-28
0,TRY,USD,2001-02-27,1.00821793,2001-02-28
0,IDR,USD,2001-02-27,0.0001012321,2001-02-28
0,CNY,USD,2001-02-27,0.1205767613,2001-02-28
0,INR,USD,2001-02-27,0.0213988193,2001-02-28
0,ARS,USD,2001-02-27,0.998203821,2001-02-28
0,BRL,USD,2001-02-27,0.4910829312,2001-02-28
0,PLN,USD,2001-02-27,0.244970792,2001-02-28
0,GRD,USD,2001-02-27,0.0026909758,2001-02-28
0,CZK,USD,2001-02-27,0.0264697823,2001-02-28
0,MAD,USD,2001-02-27,0.093029983,2001-02-28
0,AUD,USD,2001-02-27,0.5252,2001-02-28
0,RUB,USD,2001-02-27,0.0347037771,2001-02-28
0,COP,USD,2001-02-27,0.0004419524,2001-02-28
0,SGD,USD,2001-02-27,0.5745475438,2001-02-28
0,JOD,USD,2001-02-27,1.4057183356,2001-02-28
0,JPY,USD,2001-02-27,0.0086065927,2001-02-28
0,GBP,USD,2001-02-27,1.444460494,2001-02-28
0,PKR,USD,2001-02-27,0.0165393238,2001-02-28
0,SAR,USD,2001-02-27,0.266638253694353,2001-02-28
0,KWD,USD,2001-02-27,3.2615788168022712,2001-02-28
0,QAR,USD,2001-02-27,0.2747253200096681,2001-02-28
0,AED,USD,2001-02-27,0.2722570550923586,2001-02-28
0,KRW,USD,2001-05-30,0.0007754783,2001-05-31
0,MYR,USD,2001-05-30,0.2630456782,2001-05-31
0,HKD,USD,2001-05-30,0.1282075937,2001-05-31
0,TWD,USD,2001-05-30,0.0294257038,2001-05-31
0,ILS,USD,2001-05-30,0.2422953295,2001-05-31
0,EUR,USD,2001-05-30,0.85695,2001-05-31
0,PHP,USD,2001-05-30,0.0197547288,2001-05-31
0,THB,USD,2001-05-30,0.0220198838,2001-05-31
0,USD,USD,2001-05-30,1.0,2001-05-31
0,CLP,USD,2001-05-30,0.0016377357,2001-05-31
0,MXN,USD,2001-05-30,0.1091850846,2001-05-31
0,ZAR,USD,2001-05-30,0.1255898892,2001-05-31
0,EGP,USD,2001-05-30,0.2589599164,2001-05-31
0,HUF,USD,2001-05-30,0.0033783105,2001-05-31
0,TRY,USD,2001-05-30,0.8525278528,2001-05-31
0,IDR,USD,2001-05-30,8.77219e-05,2001-05-31
0,CNY,USD,2001-05-30,0.1207567196,2001-05-31
0,INR,USD,2001-05-30,0.0212837598,2001-05-31
0,ARS,USD,2001-05-30,0.9997083878,2001-05-31
0,BRL,USD,2001-05-30,0.4236455467,2001-05-31
0,PLN,USD,2001-05-30,0.250000051,2001-05-31
0,GRD,USD,2001-05-30,0.0025148937,2001-05-31
0,CZK,USD,2001-05-30,0.0250900315,2001-05-31
0,MAD,USD,2001-05-30,0.084466852,2001-05-31
0,AUD,USD,2001-05-30,0.51295,2001-05-31
0,RUB,USD,2001-05-30,0.0342995415,2001-05-31
0,COP,USD,2001-05-30,0.0004297932,2001-05-31
0,SGD,USD,2001-05-30,0.5523793742,2001-05-31
0,JOD,USD,2001-05-30,1.4087621703,2001-05-31
0,JPY,USD,2001-05-30,0.0083104795,2001-05-31
0,GBP,USD,2001-05-30,1.4264317809,2001-05-31
0,PKR,USD,2001-05-30,0.015811937,2001-05-31
0,SAR,USD,2001-05-30,0.266638253694353,2001-05-31
0,KWD,USD,2001-05-30,3.246753562995477,2001-05-31
0,QAR,USD,2001-05-30,0.2747554751828628,2001-05-31
0,AED,USD,2001-05-30,0.2722570550923586,2001-05-31
0,KRW,USD,2001-08-30,0.0007858713,2001-08-31
0,MYR,USD,2001-08-30,0.2654567789,2001-08-31
0,HKD,USD,2001-08-30,0.1282075937,2001-08-31
0,TWD,USD,2001-08-30,0.0291965979,2001-08-31
0,ILS,USD,2001-08-30,0.2371851791,2001-08-31
0,EUR,USD,2001-08-30,0.9171,2001-08-31
0,PHP,USD,2001-08-30,0.0196923899,2001-08-31
0,THB,USD,2001-08-30,0.0227836248,2001-08-31
0,USD,USD,2001-08-30,1.0,2001-08-31
0,CLP,USD,2001-08-30,0.0015264348,2001-08-31
0,MXN,USD,2001-08-30,0.1101185169,2001-08-31
0,ZAR,USD,2001-08-30,0.1204349415,2001-08-31
0,EGP,USD,2001-08-30,0.2366709677,2001-08-31
0,HUF,USD,2001-08-30,0.0036311876,2001-08-31
0,TRY,USD,2001-08-30,0.7320346204,2001-08-31
0,IDR,USD,2001-08-30,0.0001130879,2001-08-31
0,CNY,USD,2001-08-30,0.1218770031,2001-08-31
0,INR,USD,2001-08-30,0.0214034173,2001-08-31
0,ARS,USD,2001-08-30,1.0089109133,2001-08-31
0,BRL,USD,2001-08-30,0.3969099966,2001-08-31
0,PLN,USD,2001-08-30,0.237868024,2001-08-31
0,GRD,USD,2001-08-30,0.002691416,2001-08-31
0,CZK,USD,2001-08-30,0.0267785985,2001-08-31
0,MAD,USD,2001-08-30,0.0890353773,2001-08-31
0,AUD,USD,2001-08-30,0.53215,2001-08-31
0,RUB,USD,2001-08-30,0.0342643899,2001-08-31
0,COP,USD,2001-08-30,0.000437861,2001-08-31
0,SGD,USD,2001-08-30,0.5723443223,2001-08-31
0,JOD,USD,2001-08-30,1.4225221033,2001-08-31
0,JPY,USD,2001-08-30,0.0083752094,2001-08-31
0,GBP,USD,2001-08-30,1.4577259475,2001-08-31
0,PKR,USD,2001-08-30,0.0157739401,2001-08-31
0,SAR,USD,2001-08-30,0.266631130069651,2001-08-31
0,KWD,USD,2001-08-30,3.2754667540124465,2001-08-31
0,QAR,USD,2001-08-30,0.27466493898757843,2001-08-31
0,AED,USD,2001-08-30,0.2722570550923586,2001-08-31
0,KRW,USD,2001-11-29,0.000787971,2001-11-30
0,MYR,USD,2001-11-29,0.2635125342,2001-11-30
0,HKD,USD,2001-11-29,0.128223211,2001-11-30
0,TWD,USD,2001-11-29,0.0290583764,2001-11-30
0,ILS,USD,2001-11-29,0.2369488947,2001-11-30
0,EUR,USD,2001-11-29,0.8878,2001-11-30
0,PHP,USD,2001-11-29,0.0192753197,2001-11-30
0,THB,USD,2001-11-29,0.0227218662,2001-11-30
0,USD,USD,2001-11-29,1.0,2001-11-30
0,CLP,USD,2001-11-29,0.0014653594,2001-11-30
0,MXN,USD,2001-11-29,0.1080324736,2001-11-30
0,ZAR,USD,2001-11-29,0.0990947773,2001-11-30
0,EGP,USD,2001-11-29,0.2348677373,2001-11-30
0,HUF,USD,2001-11-29,0.0035319229,2001-11-30
0,TRY,USD,2001-11-29,0.6698015613,2001-11-30
0,IDR,USD,2001-11-29,9.61731e-05,2001-11-30
0,CNY,USD,2001-11-29,0.1209734644,2001-11-30
0,INR,USD,2001-11-29,0.0208789021,2001-11-30
0,ARS,USD,2001-11-29,1.0033906421,2001-11-30
0,BRL,USD,2001-11-29,0.4004512226,2001-11-30
0,PLN,USD,2001-11-29,0.2454859671,2001-11-30
0,GRD,USD,2001-11-29,0.0026054292,2001-11-30
0,CZK,USD,2001-11-29,0.0267914019,2001-11-30
0,MAD,USD,2001-11-29,0.0867364883,2001-11-30
0,AUD,USD,2001-11-29,0.51785,2001-11-30
0,RUB,USD,2001-11-29,0.0334399434,2001-11-30
0,COP,USD,2001-11-29,0.0004337727,2001-11-30
0,SGD,USD,2001-11-29,0.545553737,2001-11-30
0,JOD,USD,2001-11-29,1.4107738757,2001-11-30
0,JPY,USD,2001-11-29,0.0080726539,2001-11-30
0,GBP,USD,2001-11-29,1.4265335235,2001-11-30
0,PKR,USD,2001-11-29,0.0164695942,2001-11-30
0,SAR,USD,2001-11-29,0.26665248786504525,2001-11-30
0,KWD,USD,2001-11-29,3.260515161395501,2001-11-30
0,QAR,USD,2001-11-29,0.27468760328253883,2001-11-30
0,AED,USD,2001-11-29,0.2722570550923586,2001-11-30
0,KRW,USD,2002-02-27,0.0007535572,2002-02-28
0,MYR,USD,2002-02-27,0.263248494,2002-02-28
0,HKD,USD,2002-02-27,0.1282215669,2002-02-28
0,TWD,USD,2002-02-27,0.0284958472,2002-02-28
0,ILS,USD,2002-02-27,0.2169008947,2002-02-28
0,EUR,USD,2002-02-27,0.86435,2002-02-28
0,PHP,USD,2002-02-27,0.0194828382,2002-02-28
0,THB,USD,2002-02-27,0.0228389724,2002-02-28
0,USD,USD,2002-02-27,1.0,2002-02-28
0,CLP,USD,2002-02-27,0.0014829844,2002-02-28
0,MXN,USD,2002-02-27,0.110053604,2002-02-28
0,ZAR,USD,2002-02-27,0.0877014128,2002-02-28
0,EGP,USD,2002-02-27,0.2161739804,2002-02-28
0,HUF,USD,2002-02-27,0.0035266939,2002-02-28
0,TRY,USD,2002-02-27,0.7104739236,2002-02-28
0,IDR,USD,2002-02-27,9.82418e-05,2002-02-28
0,CNY,USD,2002-02-27,0.1208644512,2002-02-28
0,INR,USD,2002-02-27,0.0205367857,2002-02-28
0,ARS,USD,2002-02-27,0.4526342017,2002-02-28
0,BRL,USD,2002-02-27,0.4199543494,2002-02-28
0,PLN,USD,2002-02-27,0.2386982186,2002-02-28
0,GRD,USD,2002-02-27,0.0025366105,2002-02-28
0,CZK,USD,2002-02-27,0.0272472314,2002-02-28
0,MAD,USD,2002-02-27,0.0849575875,2002-02-28
0,AUD,USD,2002-02-27,0.51525,2002-02-28
0,RUB,USD,2002-02-27,0.032308537,2002-02-28
0,COP,USD,2002-02-27,0.0004330366,2002-02-28
0,SGD,USD,2002-02-27,0.5446623094,2002-02-28
0,JOD,USD,2002-02-27,1.4107230523,2002-02-28
0,JPY,USD,2002-02-27,0.0074471254,2002-02-28
0,GBP,USD,2002-02-27,1.4190435646,2002-02-28
0,PKR,USD,2002-02-27,0.0166585425,2002-02-28
0,SAR,USD,2002-02-27,0.26664537058973553,2002-02-28
0,KWD,USD,2002-02-27,3.246753562995477,2002-02-28
0,QAR,USD,2002-02-27,0.2746498365641218,2002-02-28
0,AED,USD,2002-02-27,0.2722570550923586,2002-02-28
0,KRW,USD,2002-05-30,0.0008155608,2002-05-31
0,MYR,USD,2002-05-30,0.2638846606,2002-05-31
0,HKD,USD,2002-05-30,0.1282092375,2002-05-31
0,TWD,USD,2002-05-30,0.0294846319,2002-05-31
0,ILS,USD,2002-05-30,0.2029045278,2002-05-31
0,EUR,USD,2002-05-30,0.9403,2002-05-31
0,PHP,USD,2002-05-30,0.0200534467,2002-05-31
0,THB,USD,2002-05-30,0.0236419048,2002-05-31
0,USD,USD,2002-05-30,1.0,2002-05-31
0,CLP,USD,2002-05-30,0.0015324715,2002-05-31
0,MXN,USD,2002-05-30,0.1032185187,2002-05-31
0,ZAR,USD,2002-05-30,0.1032729315,2002-05-31
0,EGP,USD,2002-05-30,0.2179900566,2002-05-31
0,HUF,USD,2002-05-30,0.0038719326,2002-05-31
0,TRY,USD,2002-05-30,0.6990397218,2002-05-31
0,IDR,USD,2002-05-30,0.0001133974,2002-05-31
0,CNY,USD,2002-05-30,0.1211570721,2002-05-31
0,INR,USD,2002-05-30,0.020473087,2002-05-31
0,ARS,USD,2002-05-30,0.2739802424,2002-05-31
0,BRL,USD,2002-05-30,0.3991934959,2002-05-31
0,PLN,USD,2002-05-30,0.2495753795,2002-05-31
0,GRD,USD,2002-05-30,0.0027595011,2002-05-31
0,CZK,USD,2002-05-30,0.0308801344,2002-05-31
0,MAD,USD,2002-05-30,0.0905963966,2002-05-31
0,AUD,USD,2002-05-30,0.56315,2002-05-31
0,RUB,USD,2002-05-30,0.0320016183,2002-05-31
0,COP,USD,2002-05-30,0.0004321458,2002-05-31
0,SGD,USD,2002-05-30,0.56000448,2002-05-31
0,JOD,USD,2002-05-30,1.4163278456,2002-05-31
0,JPY,USD,2002-05-30,0.0081089848,2002-05-31
0,GBP,USD,2002-05-30,1.4653088138,2002-05-31
0,PKR,USD,2002-05-30,0.0166795007,2002-05-31
0,SAR,USD,2002-05-30,0.26664537058973553,2002-05-31
0,KWD,USD,2002-05-30,3.2873109796186717,2002-05-31
0,QAR,USD,2002-05-30,0.274680050616941,2002-05-31
0,AED,USD,2002-05-30,0.2722644750973706,2002-05-31
0,KRW,USD,2002-08-29,0.0008329433,2002-08-30
0,MYR,USD,2002-08-29,0.2632641601,2002-08-30
0,HKD,USD,2002-08-29,0.12820595,2002-08-30
0,TWD,USD,2002-08-29,0.0292644549,2002-08-30
0,ILS,USD,2002-08-29,0.2145425947,2002-08-30
0,EUR,USD,2002-08-29,0.98445,2002-08-30
0,PHP,USD,2002-08-29,0.0193221918,2002-08-30
0,THB,USD,2002-08-29,0.0237006766,2002-08-30
0,USD,USD,2002-08-29,1.0,2002-08-30
0,CLP,USD,2002-08-29,0.0013990724,2002-08-30
0,MXN,USD,2002-08-29,0.1007563569,2002-08-30
0,ZAR,USD,2002-08-29,0.0940500416,2002-08-30
0,EGP,USD,2002-08-29,0.2159544834,2002-08-30
0,HUF,USD,2002-08-29,0.0040074755,2002-08-30
0,TRY,USD,2002-08-29,0.612994207,2002-08-30
0,IDR,USD,2002-08-29,0.0001128491,2002-08-30
0,CNY,USD,2002-08-29,0.120870027,2002-08-30
0,INR,USD,2002-08-29,0.0206311854,2002-08-30
0,ARS,USD,2002-08-29,0.2767330228,2002-08-30
0,BRL,USD,2002-08-29,0.3189535795,2002-08-30
0,PLN,USD,2002-08-29,0.2410976921,2002-08-30
0,GRD,USD,2002-08-29,0.0028890683,2002-08-30
0,CZK,USD,2002-08-29,0.0322744164,2002-08-30
0,MAD,USD,2002-08-29,0.0937741115,2002-08-30
0,AUD,USD,2002-08-29,0.55245,2002-08-30
0,RUB,USD,2002-08-29,0.0316284188,2002-08-30
0,COP,USD,2002-08-29,0.0003686096,2002-08-30
0,SGD,USD,2002-08-29,0.571297989,2002-08-30
0,JOD,USD,2002-08-29,1.4189248031,2002-08-30
0,JPY,USD,2002-08-29,0.0084627428,2002-08-30
0,GBP,USD,2002-08-29,1.5487068298,2002-08-30
0,PKR,USD,2002-08-29,0.0168631421,2002-08-30
0,SAR,USD,2002-08-29,0.26665248786504525,2002-08-30
0,KWD,USD,2002-08-29,3.3134530567863565,2002-08-30
0,QAR,USD,2002-08-29,0.27468760328253883,2002-08-30
0,AED,USD,2002-08-29,0.2722718955068385,2002-08-30
0,KRW,USD,2002-11-28,0.0008272027,2002-11-29
0,MYR,USD,2002-11-28,0.2629136545,2002-11-29
0,HKD,USD,2002-11-28,0.1282281435,2002-11-29
0,TWD,USD,2002-11-28,0.0287013222,2002-11-29
0,ILS,USD,2002-11-28,0.2146744458,2002-11-29
0,EUR,USD,2002-11-28,0.99405,2002-11-29
0,PHP,USD,2002-11-28,0.0186433091,2002-11-29
0,THB,USD,2002-11-28,0.0230338819,2002-11-29
0,USD,USD,2002-11-28,1.0,2002-11-29
0,CLP,USD,2002-11-28,0.0014185654,2002-11-29
0,MXN,USD,2002-11-28,0.0987542098,2002-11-29
0,ZAR,USD,2002-11-28,0.1073952078,2002-11-29
0,EGP,USD,2002-11-28,0.2156712004,2002-11-29
0,HUF,USD,2002-11-28,0.0041795274,2002-11-29
0,TRY,USD,2002-11-28,0.6427116672,2002-11-29
0,IDR,USD,2002-11-28,0.0001112269,2002-11-29
0,CNY,USD,2002-11-28,0.1207045298,2002-11-29
0,INR,USD,2002-11-28,0.0206980381,2002-11-29
0,ARS,USD,2002-11-28,0.2802509163,2002-11-29
0,BRL,USD,2002-11-28,0.2778694568,2002-11-29
0,PLN,USD,2002-11-28,0.2498931849,2002-11-29
0,GRD,USD,2002-11-28,0.0029172414,2002-11-29
0,CZK,USD,2002-11-28,0.0321803172,2002-11-29
0,MAD,USD,2002-11-28,0.0944851579,2002-11-29
0,AUD,USD,2002-11-28,0.56105,2002-11-29
0,RUB,USD,2002-11-28,0.0313510292,2002-11-29
0,COP,USD,2002-11-28,0.0003612123,2002-11-29
0,SGD,USD,2002-11-28,0.5670541537,2002-11-29
0,JOD,USD,2002-11-28,1.4080028727,2002-11-29
0,JPY,USD,2002-11-28,0.00817929,2002-11-29
0,GBP,USD,2002-11-28,1.5503875969,2002-11-29
0,PKR,USD,2002-11-28,0.0171107079,2002-11-29
0,SAR,USD,2002-11-28,0.26665248786504525,2002-11-29
0,KWD,USD,2002-11-28,3.3134530567863565,2002-11-29
0,QAR,USD,2002-11-28,0.2746422784323419,2002-11-29
0,AED,USD,2002-11-28,0.2722496280797831,2002-11-29
0,KRW,USD,2003-02-27,0.0008440953,2003-02-28
0,MYR,USD,2003-02-27,0.2636328342,2003-02-28
0,HKD,USD,2003-02-27,0.128224033,2003-02-28
0,TWD,USD,2003-02-27,0.0288316898,2003-02-28
0,ILS,USD,2003-02-27,0.2073271752,2003-02-28
0,EUR,USD,2003-02-27,1.07665,2003-02-28
0,PHP,USD,2003-02-27,0.0184309303,2003-02-28
0,THB,USD,2003-02-27,0.0234836993,2003-02-28
0,USD,USD,2003-02-27,1.0,2003-02-28
0,CLP,USD,2003-02-27,0.0013351295,2003-02-28
0,MXN,USD,2003-02-27,0.0907462662,2003-02-28
0,ZAR,USD,2003-02-27,0.1253055185,2003-02-28
0,EGP,USD,2003-02-27,0.1795374349,2003-02-28
0,HUF,USD,2003-02-27,0.0044283987,2003-02-28
0,TRY,USD,2003-02-27,0.6259581378,2003-02-28
0,IDR,USD,2003-02-27,0.0001125951,2003-02-28
0,CNY,USD,2003-02-27,0.1210303909,2003-02-28
0,INR,USD,2003-02-27,0.021015601,2003-02-28
0,ARS,USD,2003-02-27,0.3125798488,2003-02-28
0,BRL,USD,2003-02-27,0.2808970369,2003-02-28
0,PLN,USD,2003-02-27,0.2569447821,2003-02-28
0,GRD,USD,2003-02-27,0.0031596479,2003-02-28
0,CZK,USD,2003-02-27,0.0339932268,2003-02-28
0,MAD,USD,2003-02-27,0.1005885926,2003-02-28
0,AUD,USD,2003-02-27,0.60495,2003-02-28
0,RUB,USD,2003-02-27,0.031737122,2003-02-28
0,COP,USD,2003-02-27,0.0003387713,2003-02-28
0,SGD,USD,2003-02-27,0.5760368664,2003-02-28
0,JOD,USD,2003-02-27,1.4120000185,2003-02-28
0,JPY,USD,2003-02-27,0.008493651,2003-02-28
0,GBP,USD,2003-02-27,1.5780337699,2003-02-28
0,PKR,USD,2003-02-27,0.0172310609,2003-02-28
0,SAR,USD,2003-02-27,0.26664537058973553,2003-02-28
0,KWD,USD,2003-02-27,3.3322229255804325,2003-02-28
0,QAR,USD,2003-02-27,0.27470264949057216,2003-02-28
0,AED,USD,2003-02-27,0.2722644750973706,2003-02-28
0,KRW,USD,2003-05-29,0.000832739,2003-05-30
0,MYR,USD,2003-05-29,0.2645151419,2003-05-30
0,HKD,USD,2003-05-29,0.1282322543,2003-05-30
0,TWD,USD,2003-05-29,0.0289087424,2003-05-30
0,ILS,USD,2003-05-29,0.2282891822,2003-05-30
0,EUR,USD,2003-05-29,1.18885,2003-05-30
0,PHP,USD,2003-05-29,0.0188496475,2003-05-30
0,THB,USD,2003-05-29,0.0240525975,2003-05-30
0,USD,USD,2003-05-29,1.0,2003-05-30
0,CLP,USD,2003-05-29,0.0014186121,2003-05-30
0,MXN,USD,2003-05-29,0.0972951961,2003-05-30
0,ZAR,USD,2003-05-29,0.1243183431,2003-05-30
0,EGP,USD,2003-05-29,0.168226748,2003-05-30
0,HUF,USD,2003-05-29,0.0047728256,2003-05-30
0,TRY,USD,2003-05-29,0.699969931,2003-05-30
0,IDR,USD,2003-05-29,0.0001203781,2003-05-30
0,CNY,USD,2003-05-29,0.1214394795,2003-05-30
0,INR,USD,2003-05-29,0.0213636003,2003-05-30
0,ARS,USD,2003-05-29,0.3472058552,2003-05-30
0,BRL,USD,2003-05-29,0.3422431807,2003-05-30
0,PLN,USD,2003-05-29,0.2700090908,2003-05-30
0,GRD,USD,2003-05-29,0.0034889215,2003-05-30
0,CZK,USD,2003-05-29,0.0378856079,2003-05-30
0,MAD,USD,2003-05-29,0.1087654615,2003-05-30
0,AUD,USD,2003-05-29,0.65245,2003-05-30
0,RUB,USD,2003-05-29,0.0327173485,2003-05-30
0,COP,USD,2003-05-29,0.0003524147,2003-05-30
0,SGD,USD,2003-05-29,0.5792064871,2003-05-30
0,JOD,USD,2003-05-29,1.4177449506,2003-05-30
0,JPY,USD,2003-05-29,0.0084767314,2003-05-30
0,GBP,USD,2003-05-29,1.6545334216,2003-05-30
0,PKR,USD,2003-05-29,0.0174498952,2003-05-30
0,SAR,USD,2003-05-29,0.26665248786504525,2003-05-30
0,KWD,USD,2003-05-29,3.3489622704571027,2003-05-30
0,QAR,USD,2003-05-29,0.27476303954634207,2003-05-30
0,AED,USD,2003-05-29,0.2722718955068385,2003-05-30
0,KRW,USD,2003-08-28,0.0008460857,2003-08-29
