,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,ICB,Mcap_Units_Index_Currency,InfoCode,shares_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Source
51662,2023-12-18,1148,IN0AET,INE813H01021,B1JLL30,Torrent Pow,IN,INR,65101015.0,1987976483.0,33562.0,480616784.0,0.3669,0.3669,1.0,1991036832.615213,5426647131.684963,0.3669,MID Cap Index
51726,2023-12-18,1148,IN2119,INE699H01024,BL6LPH5,ADANI WILMAR,IN,INR,45102020.0,691703057.0,352085.0,1299678605.0,0.1206,0.1206,1.0,653324951.4632491,5417288154.753309,0.1206,MID Cap Index
51652,2023-12-18,1148,IN06ZA,INE356A01018,6151593,Mphasis,IN,INR,10101010.0,2701757212.0,45073.0,188555180.0,0.4428,0.4444,1.0,2354090754.3317566,5297233920.638516,0.4444,MID Cap Index
51758,2023-12-18,1148,IN12CK,INE513A01022,BPG9V35,Schaeffler India Ltd,IN,INR,40101025.0,1497551476.0,31652.0,156303670.0,0.2588,0.2588,1.0,1365457056.1928227,5276109181.579686,0.2588,MID Cap Index
51715,2023-12-18,1148,IN82AP,INE674K01013,BYVKT10,ADITYA BIRLA FIN. SERVICES,IN,INR,30301010.0,989287221.0,299584.0,2597992600.0,0.351,0.3517,0.5419392,1005272961.3811203,5274254321.183255,0.19060001663999998,MID Cap Index
51735,2023-12-18,1148,IN0AO3,INE686F01025,B1683V6,United Brew,IN,INR,45101010.0,1648741433.0,10356.0,264405149.0,0.304,0.304,1.0,1586064243.0864766,5217316589.100252,0.304,MID Cap Index
51629,2023-12-18,1148,IN02KR,INE084A01016,6099789,Bank of India,IN,INR,30101010.0,635689884.0,45214.0,4103566070.0,0.1154,0.1154,1.0,599081485.7990028,5191347363.942831,0.1154,MID Cap Index
51704,2023-12-18,1148,IN0AT8,INE628A01036,B0L0W35,UPL Ltd,IN,INR,55201015.0,3673069753.0,29936.0,750607641.0,0.6706,0.67,1.0,3437390236.1209383,5130433188.240206,0.67,MID Cap Index
51644,2023-12-18,1148,IN066H,INE220G01021,6743257,JINDAL STAINLESS,IN,INR,55102010.0,2656332854.0,14319.0,823434588.0,0.4373,0.4772,1.0,2420265623.9515667,5071805582.463468,0.4772,MID Cap Index
51648,2023-12-18,1148,IN11SZ,INE761H01022,B1VJS64,PAGE INDUSTRIES,IN,INR,40204020.0,2920643631.0,147872.0,11153874.0,0.5647,0.5729,1.0,2858914998.298641,4990251349.796895,0.5729,MID Cap Index
51653,2023-12-18,1148,IN087K,INE211B01039,B0SXY97,Phoenix Mills,IN,INR,35101010.0,2724135568.0,30364.0,178635211.0,0.5534,0.5535,1.0,2741187367.8450637,4952461369.187107,0.5535,MID Cap Index
51651,2023-12-18,1148,IN81HV,INE00R701025,BFN2YR2,DALMIA BHARAT,IN,INR,50101030.0,2995433305.0,44135.0,187480361.0,0.5668,0.5668,1.0,2802758388.025843,4944880712.81906,0.5668,MID Cap Index
51698,2023-12-18,1148,IN20GN,INE04I401011,BFMX0X4,KPIT TECHNOLOGIES,IN,INR,10101010.0,3314658511.0,316293.0,274143808.0,0.6716,0.6721,1.0,3297450815.2128367,4906190768.059569,0.6721,MID Cap Index
51725,2023-12-18,1148,IN311A,INE249Z01012,BLHMSY5,MAZAGON DOCK SHIPBUILDERS,IN,INR,50206030.0,783189829.0,330547.0,201690000.0,0.1517,0.1517,1.0,737449361.1378007,4861235076.715891,0.1517,MID Cap Index
51741,2023-12-18,1148,IN70IU,INE405E01023,BYVC6Y8,UNO MINDA,IN,INR,40101025.0,1812665037.0,147936.0,573063788.0,0.3985,0.3985,1.0,1847464135.018252,4636045508.201385,0.3985,MID Cap Index
51631,2023-12-18,1148,IN02W3,INE483A01010,B236VP0,Central Bank IN,IN,INR,30101010.0,365447785.0,141232.0,8680939432.0,0.0692,0.0692,1.0,320624432.96023417,4633301054.338644,0.0692,MID Cap Index
51755,2023-12-18,1148,IN00FK,INE114A01011,6121499,Steel Authority of India Ltd,IN,INR,55102010.0,1448807683.0,4570.0,4130525289.0,0.2567,0.2522,1.0,1138980149.444056,4516178229.357875,0.2522,MID Cap Index
51635,2023-12-18,1148,IN10EK,INE797F01020,BNVYT93,JUBILANT FOODWORKS,IN,INR,40501040.0,2579142596.0,228911.0,659845200.0,0.5798,0.5797,1.0,2584213579.9849443,4457846437.786691,0.5797,MID Cap Index
51673,2023-12-18,1148,IN20LS,INE417T01026,BP4DVR3,PB FINTECH,IN,INR,30302015.0,3019661207.0,346568.0,450115849.0,0.6966,0.6966,1.0,3051142553.555088,4380049603.151146,0.6966,MID Cap Index
51663,2023-12-18,1148,IN04OX,INE776C01039,B192HJ1,GMR AIRPORTS INFRASTRUCTURE,IN,INR,50206060.0,1993571714.0,32468.0,6035945275.0,0.3505,0.3505,1.0,1529229823.144516,4362995215.818876,0.3505,MID Cap Index
51727,2023-12-18,1148,IN20X4,INE317I01021,BLBJ0P7,METRO BRANDS,IN,INR,40401020.0,910024128.0,349587.0,271735056.0,0.21,0.21,1.0,907931309.0738691,4323482424.161282,0.21,MID Cap Index
51734,2023-12-18,1148,IN2018,INE498L01015,B5KYHQ1,L&T FINANCE HOLDINGS,IN,INR,30201020.0,1625593882.0,254957.0,2483069511.0,0.3398,0.3407,1.0,1470433641.2985272,4315919111.530752,0.3407,MID Cap Index
51636,2023-12-18,1148,IN827M,INE545U01014,BG1SV45,BANDHAN BANK,IN,INR,30101010.0,2566844867.0,305181.0,1610859551.0,0.5222,0.5223,1.0,2242762906.012677,4294012839.388622,0.5223,MID Cap Index
51710,2023-12-18,1148,IN044D,INE171A01029,BFT7KB7,The Federal Bank,IN,INR,30101010.0,3391040623.0,5725.0,2349203268.0,1.0,1.0,0.74,3131038791.442367,4231133501.949145,0.74,MID Cap Index
51737,2023-12-18,1148,IN01CI,INE012A01025,6155915,ACC,IN,INR,50101030.0,1863253406.0,41381.0,187787263.0,0.369,0.369,1.0,1554898753.6227024,4213817760.4951286,0.369,MID Cap Index
51646,2023-12-18,1148,IN06Y9,INE180A01020,B1TJG95,MAX FINANCIAL SVS.,IN,INR,30301010.0,2903863770.0,5137.0,345114771.0,0.6812,0.7174,1.0,3018152812.733774,4207071107.7972875,0.7174,MID Cap Index
51760,2023-12-18,1148,IN11U1,INE042A01014,6099875,Escorts Kubota Ltd,IN,INR,50204010.0,1483199223.0,41390.0,110498261.0,0.3554,0.3556,1.0,1491437755.605655,4194144419.5884557,0.3556,MID Cap Index
51724,2023-12-18,1148,IN07ZB,INE881D01027,6528443,Oracle Fin,IN,INR,10101015.0,1235508994.0,9561.0,86498409.0,0.2711,0.272,1.0,1139563631.7938504,4189572175.712685,0.272,MID Cap Index
51680,2023-12-18,1148,IN12X5,INE591G01017,B02PD81,COFORGE,IN,INR,10101010.0,4465335247.0,19496.0,61095554.0,0.6736,0.9375,1.0,3910034940.851287,4170703936.9080396,0.9375,MID Cap Index
51714,2023-12-18,1148,IN30RZ,INE415G01027,BJLJGN3,RAIL VIKAS NIGAM,IN,INR,50101010.0,987324501.0,316116.0,2085020100.0,0.2199,0.2154,1.0,891023002.8244554,4136597041.8962646,0.2154,MID Cap Index
51719,2023-12-18,1148,IN0ADS,INE470A01017,6098496,3M India,IN,INR,50203000.0,1047696696.0,4994.0,11265070.0,0.25,0.25,1.0,1019201508.7523402,4076806035.009361,0.25,MID Cap Index
51720,2023-12-18,1148,IN217F,INE825V01034,BP0BFK2,VEDANT FASHIONS,IN,INR,40204020.0,1074835310.0,352341.0,242782320.0,0.2501,0.268,1.0,1092310444.733103,4075785241.541429,0.268,MID Cap Index
51747,2023-12-18,1148,IN01IO,INE212H01026,B0QDXM5,AIA Engg,IN,INR,50204000.0,1293256104.0,30257.0,94320370.0,0.3187,0.3187,1.0,1297087372.4335783,4069932138.1662326,0.3187,MID Cap Index
51733,2023-12-18,1148,IN073F,INE774D01024,B8F8822,M&M Fin Services,IN,INR,30201020.0,1695334041.0,30162.0,1235529920.0,0.4043,0.4043,1.0,1643941817.4267316,4066143500.9318123,0.4043,MID Cap Index
51739,2023-12-18,1148,IN039H,INE169A01031,B0VDZN5,Coromandel Intl,IN,INR,55201015.0,1916784783.0,5462.0,294360519.0,0.4379,0.4379,1.0,1763007143.2882285,4026049653.5469937,0.4379,MID Cap Index
51745,2023-12-18,1148,IN07U6,INE274J01014,B409HQ9,OIL INDIA Ltd,IN,INR,60101010.0,1415046057.0,215145.0,1084405194.0,0.3281,0.3365,1.0,1353389420.2051299,4021959643.997414,0.3365,MID Cap Index
51716,2023-12-18,1148,IN30Y6,INE303R01014,BMYLJB6,KALYAN JEWELLERS INDIA,IN,INR,40204030.0,995766174.0,337493.0,1030053057.0,0.2186,0.2535,1.0,1007916918.7096363,3976003624.1011295,0.2535,MID Cap Index
51732,2023-12-18,1148,IN20Y5,INE575P01011,BMG5DV4,STAR HEALTH ALLIED INSURANCE,IN,INR,30301010.0,1722898933.0,348909.0,581983308.0,0.45,0.4524,1.0,1796435343.6166077,3970900405.872254,0.4524,MID Cap Index
51718,2023-12-18,1148,IN055F,INE671A01010,6889173,Honeywell Auto,IN,INR,50203000.0,950534204.0,4709.0,8841523.0,0.25,0.25,1.0,974309590.4352602,3897238361.7410407,0.25,MID Cap Index
51639,2023-12-18,1148,IN19CR,INE073K01018,BNR5NG5,SONA BLW PRECISION FORGINGS,IN,INR,40101025.0,2536348675.0,341399.0,585415582.0,0.6489,0.6387,1.0,2483917448.8565016,3889020586.905435,0.6387,MID Cap Index
51643,2023-12-18,1148,IN812G,INE935N01020,BNC5412,DIXON TECHNOLOGIES (INDIA),IN,INR,40203010.0,2465360790.0,299985.0,59560165.0,0.5422,0.5482,1.0,2113068330.1045382,3854557333.2808065,0.5482,MID Cap Index
51736,2023-12-18,1148,IN18O2,INE09N301011,BK10P03,GUJARAT FLUOROCHEMICALS,IN,INR,55201000.0,1608795575.0,320011.0,109850000.0,0.3625,0.3625,1.0,1388262488.4586456,3829689623.3341947,0.3625,MID Cap Index
51630,2023-12-18,1148,IN30T1,INE457A01014,B00PVH8,BANK OF MAHARASHTRA,IN,INR,30101010.0,549934661.0,18815.0,7081373639.0,0.1354,0.1354,1.0,509338025.121557,3761728398.2389736,0.1354,MID Cap Index
51717,2023-12-18,1148,IN03CK,INE007A01025,B45Z353,CRISIL Ltd,IN,INR,30201030.0,1039821397.0,2399.0,73106362.0,0.2787,0.2787,1.0,1047642522.3952637,3759033090.7616205,0.2787,MID Cap Index
51721,2023-12-18,1148,IN0A8N,INE152A01029,B10SSP1,Thermax,IN,INR,50101025.0,1167170110.0,44136.0,119156300.0,0.2717,0.2717,1.0,978652399.8453509,3601959513.6008496,0.2717,MID Cap Index
51665,2023-12-18,1148,IN80CP,INE288B01029,BNGMX23,DEEPAK NITRITE,IN,INR,55201000.0,2282044644.0,5463.0,136393041.0,0.6065,0.6013,1.0,2163429187.7842426,3597919820.030339,0.6013,MID Cap Index
51750,2023-12-18,1148,IN50IS,INE398R01022,BYXXQB6,SYNGENE INTERNATIONAL,IN,INR,20103010.0,1540686585.0,284908.0,402015000.0,0.4515,0.4521,1.0,1624220355.904677,3592613041.151685,0.4521,MID Cap Index
51752,2023-12-18,1148,IN08CP,INE347G01014,B00KT68,Petronet Lng,IN,INR,60101020.0,1563551012.0,18651.0,1500000088.0,0.5,0.5,0.8,1433200032.9930637,3583000082.482659,0.4,MID Cap Index
51722,2023-12-18,1148,IN603E,INE844O01030,BGS92Z9,GUJARAT GAS,IN,INR,65102020.0,1216724572.0,5014.0,688390125.0,0.3248,0.3248,1.0,1161328731.1319268,3575519492.4012527,0.3248,MID Cap Index
51751,2023-12-18,1148,IN18S6,INE511C01022,B084VN3,MAGMA FINCORP,IN,INR,30201020.0,1543822401.0,148601.0,768138782.0,0.3788,0.379,1.0,1343322117.3377707,3544385533.872746,0.379,MID Cap Index
51749,2023-12-18,1148,IN13EN,INE068V01023,BN8ZT55,GLAND PHARMA,IN,INR,20103015.0,1538332381.0,331858.0,164700823.0,0.4214,0.4214,1.0,1477460985.2412004,3506077326.1537743,0.4214,MID Cap Index
51666,2023-12-18,1148,IN219H,INE148O01028,BN7FZ69,DELHIVERY,IN,INR,50206040.0,2284911631.0,354974.0,733127470.0,0.717,0.7176,1.0,2454017884.9867706,3419757364.8087664,0.7176,MID Cap Index
51667,2023-12-18,1148,IN05S2,INE571A01038,BMX7Q69,IPCA Labs,IN,INR,20103015.0,2277278262.0,5201.0,253704218.0,0.6642,0.6642,1.0,2265763522.747057,3411266971.916677,0.6642,MID Cap Index
51757,2023-12-18,1148,IN02CJ,INE376G01013,6741251,Biocon,IN,INR,20103010.0,1455354851.0,18650.0,1200600000.0,0.4028,0.3964,1.0,1349390047.680099,3404112128.355447,0.3964,MID Cap Index
51728,2023-12-18,1148,IN04KT,INE159A01016,6117982,GlaxoSmith P,IN,INR,20103015.0,887327046.0,26565.0,169406034.0,0.25,0.25,1.0,828302637.9187479,3313210551.6749916,0.25,MID Cap Index
51759,2023-12-18,1148,IN05IS,INE203G01027,BD9PXD0,INDRAGAS,IN,INR,65102020.0,1479943501.0,15297.0,700000800.0,0.4302,0.4302,1.0,1409398137.4270978,3276146298.0639186,0.4302,MID Cap Index
51658,2023-12-18,1148,IN0B2I,INE226A01021,B1FCQX2,Voltas Ltd,IN,INR,50101025.0,2055639370.0,40839.0,330765340.0,0.5944,0.5944,1.0,1933562809.821877,3252965696.201004,0.5944,MID Cap Index
51743,2023-12-18,1148,IN216E,INE0FS801015,BPR9V01,MOTHERSON SUMI WIRING INDIA,IN,INR,40101025.0,1359497877.0,353454.0,4421107931.0,0.4147,0.4147,1.0,1333625092.3138187,3215879171.241424,0.4147,MID Cap Index
51723,2023-12-18,1148,IN30LT,INE281B01032,BD3GM43,LLOYDS METALS & ENERGY,IN,INR,55102010.0,1140339272.0,4523.0,504824220.0,0.2412,0.3002,1.0,953516328.5996866,3176270248.499955,0.3002,MID Cap Index
51729,2023-12-18,1148,IN06EP,INE531A01024,BWGW724,Kansai,IN,INR,50203010.0,807501159.0,5668.0,808379580.0,0.2501,0.2501,1.0,776155486.8176919,3103380595.032755,0.2501,MID Cap Index
51730,2023-12-18,1148,IN0AIX,INE092A01019,6101167,Tata Chemicals,IN,INR,55201000.0,1667968661.0,40379.0,254756278.0,0.5488,0.5263,1.0,1563236729.207237,2970238892.66053,0.5263,MID Cap Index
50782,2023-12-18,1148,IN13IR,US92932M1018,B194GX4,WNS HDG. ADR,IN,USD,50205020.0,2625807459.0,70379.0,47358289.0,0.913,0.8683,1.0,2429440634.170396,2797927714.12,0.8683,MID Cap Index
51627,2023-12-18,1148,IN505F,INE131B01039,BGSCL06,RELAXO FOOTWEARS,IN,INR,40204025.0,514080576.0,252249.0,248938586.0,0.1886,0.1887,1.0,506958988.40927863,2686587113.986638,0.1887,MID Cap Index
51746,2023-12-18,1148,IN03W4,INE548C01032,6741035,Emami,IN,INR,45201020.0,1396970903.0,27132.0,436500000.0,0.5852,0.5367,1.0,1401929268.6921148,2612128318.7853827,0.5367,MID Cap Index
51713,2023-12-18,1148,IN601C,INE647O01011,B86PGH3,ADITYA FASH.& RETAIL,IN,INR,40204020.0,977240028.0,276973.0,948865068.0,0.3663,0.3664,1.0,943015266.7602842,2573731623.2540507,0.3664,MID Cap Index
51731,2023-12-18,1148,IN20BI,INE100A01010,6139759,ATUL,IN,INR,55201000.0,1688187783.0,26551.0,29513755.0,0.6798,0.6798,1.0,1597496469.174735,2349950675.455627,0.6798,MID Cap Index
51671,2023-12-18,1148,IN60HS,INE299U01018,BD87BS8,CRMPTN.GREAVES CSM.ELEC,IN,INR,40202020.0,2262465965.0,290056.0,639679297.0,1.0,1.0,1.0,2174994416.0855975,2174994416.0855975,1.0,MID Cap Index
51511,2023-12-18,1148,TW052W,TW0002834009,6098816,Taiwan Business Bank,TW,TWD,30101010.0,2814395633.0,43380.0,8222406166.0,0.7792,0.7792,1.0,2768667339.8204684,3553217838.57863,0.7792,MID Cap Index
51519,2023-12-18,1148,TW10SI,TW0009941005,6201465,YULON FINANCE,TW,TWD,30201020.0,1989781886.0,14140.0,598386448.0,0.5291,0.6108,1.0,2170270318.4256167,3553160311.764271,0.6108,MID Cap Index
51507,2023-12-18,1148,TW08YV,TW0002368008,6107585,GOLD CIRCUIT ELECTRONICS,TW,TWD,10102015.0,2536333400.0,36747.0,491839057.0,0.7473,0.7473,1.0,2647217668.355359,3542376111.8096604,0.7473,MID Cap Index
51557,2023-12-18,1148,TW00G5,TW0002353000,6005850,Acer Inc,TW,TWD,10102030.0,3787724002.0,44014.0,3047853828.0,1.0,1.0,1.0,3448837183.77482,3448837183.77482,1.0,MID Cap Index
51514,2023-12-18,1148,TW012S,TW0001229003,6515144,Lien Hwa Ind,TW,TWD,45102020.0,2764134043.0,40395.0,1583739567.0,0.7466,0.824,1.0,2840593118.555159,3447321745.819368,0.824,MID Cap Index
51554,2023-12-18,1148,TW10J9,TW0003533006,B1GJFG8,Lotes,TW,TWD,10102015.0,3096284004.0,147594.0,111329813.0,0.811,0.8136,1.0,2661670185.829745,3271472696.447572,0.8136,MID Cap Index
51526,2023-12-18,1148,TW08VS,TW0009945006,6748423,Ruentex C D,TW,TWD,35101010.0,2248182747.0,26047.0,2844225085.0,0.6687,0.6687,1.0,2182597155.5760655,3263940714.1858315,0.6687,MID Cap Index
51572,2023-12-18,1148,TW6050,TW0005269005,B6ZZQ69,ASMEDIA TECHNOLOGY,TW,TWD,10102010.0,1881065075.0,259224.0,69364774.0,0.5177,0.5176,1.0,1672189052.5081716,3230658911.3372717,0.5176,MID Cap Index
51524,2023-12-18,1148,TW601W,TW0008464009,BSZLN15,NIEN MADE ENTERPRISE,TW,TWD,40202015.0,2186141985.0,280263.0,293020200.0,0.6478,0.6478,1.0,2090191541.6313832,3226600095.139523,0.6478,MID Cap Index
51549,2023-12-18,1148,TW060V,TW0003044004,6305721,Tripod Tech,TW,TWD,10102015.0,3199898045.0,14536.0,525605900.0,0.9206,0.9206,1.0,2950633857.0973616,3205120418.311277,0.9206,MID Cap Index
51510,2023-12-18,1148,TW01G6,TW0001504009,6879851,Teco Electric,TW,TWD,50202040.0,2638046954.0,40403.0,2138796616.0,0.8285,0.8285,1.0,2654587184.2011676,3204088333.3749757,0.8285,MID Cap Index
51550,2023-12-18,1148,TW03UM,TW0002449006,6352493,King Yuan Elec,TW,TWD,10102020.0,3336017929.0,9957.0,1222745065.0,1.0,1.0,1.0,3186027080.126804,3186027080.126804,1.0,MID Cap Index
51525,2023-12-18,1148,TW208Z,KYG989221000,B734XQ4,ZHEN DING TECH.HOLDING,TW,TWD,10102015.0,2192987144.0,259008.0,947049161.0,0.6774,0.6774,1.0,2145967525.9729893,3167947336.8364177,0.6774,MID Cap Index
51509,2023-12-18,1148,TW03A2,TW0002371002,6875677,Tatung,TW,TWD,50202010.0,2512863059.0,40402.0,2348486685.0,0.8762,0.8149,1.0,2502497314.9685116,3070925653.415771,0.8149,MID Cap Index
51508,2023-12-18,1148,TW05WQ,TW0003035002,6186045,Faraday Tech,TW,TWD,10102010.0,2512597889.0,39096.0,248550313.0,0.8622,0.8622,1.0,2606724109.7570276,3023340419.574377,0.8622,MID Cap Index
51512,2023-12-18,1148,TW027Y,TW0002027000,6873109,Ta Chen,TW,TWD,55102010.0,2722493056.0,44121.0,2434260615.0,0.8809,0.8807,1.0,2642073758.5377197,2999970203.857976,0.8807,MID Cap Index
51563,2023-12-18,1148,TW20I9,TW0006789001,BMCVYD5,VISERA TECHNOLOGIES,TW,TWD,10102010.0,949602868.0,337891.0,315777119.0,0.3235,0.3246,1.0,971203019.4202137,2991999443.685193,0.3246,MID Cap Index
51506,2023-12-18,1148,TW08JG,TW0009904003,6696157,Pou Chen,TW,TWD,40204025.0,2598504006.0,24877.0,2946787213.0,0.8721,0.8721,1.0,2541924703.632056,2914717009.0953517,0.8721,MID Cap Index
51513,2023-12-18,1148,TW036Y,TW0002360005,6212100,Chroma Ate,TW,TWD,50202025.0,2812976580.0,44287.0,425367037.0,1.0,1.0,1.0,2879806734.7930293,2879806734.7930293,1.0,MID Cap Index
51516,2023-12-18,1148,TW070W,TW0003653002,B3FJBY3,JENTECH PRECISION INDL.,TW,TWD,10102015.0,2052280983.0,216448.0,138079424.0,0.6264,0.6336,1.0,1747502735.42613,2758053559.700331,0.6336,MID Cap Index
51520,2023-12-18,1148,TW032U,TW0002352002,6054465,Qisda,TW,TWD,10102030.0,2283145878.0,43219.0,1966782000.0,0.8296,0.8296,1.0,2282419896.757811,2751229383.7485666,0.8296,MID Cap Index
51562,2023-12-18,1148,TW080X,TW0006239007,6599676,PTI,TW,TWD,10102010.0,3601527367.0,11474.0,759146634.0,1.0,1.0,1.0,2721653495.7237163,2721653495.7237163,1.0,MID Cap Index
51518,2023-12-18,1148,TW02A1,TW0002059003,B01H720,King Slide,TW,TWD,55102015.0,2034856990.0,19085.0,95297072.0,0.7196,0.7799,1.0,2093583509.8116822,2684425579.961126,0.7799,MID Cap Index
51570,2023-12-18,1148,TW02G7,TW0002201001,6988597,Yulon Motor,TW,TWD,40101020.0,1692541663.0,40408.0,1070000000.0,0.6749,0.6655,1.0,1775654369.6160512,2668150818.3562,0.6655,MID Cap Index
51521,2023-12-18,1148,TW104U,TW0002049004,B1YMYT5,HIWIN Tech,TW,TWD,50204000.0,2325466421.0,180888.0,353792240.0,0.9235,0.9185,1.0,2397659638.6950383,2610407880.996231,0.9185,MID Cap Index
51523,2023-12-18,1148,TW04D6,TW0002542008,6154075,Highwealth Const,TW,TWD,35101010.0,2132901357.0,38826.0,1886141590.0,0.8858,0.876,1.0,2160526501.329489,2466354453.5724764,0.876,MID Cap Index
51573,2023-12-18,1148,TW033V,TW0002354008,6801779,Foxconn Tech,TW,TWD,10102015.0,1766836808.0,44084.0,1414485192.0,0.7519,0.7519,1.0,1817979100.9829302,2417846922.440391,0.7519,MID Cap Index
51522,2023-12-18,1148,TW08OL,TW0009921007,6372167,GIANT MFG,TW,TWD,40203050.0,2304677059.0,2452.0,392064626.0,1.0,1.0,1.0,2328041474.545397,2328041474.545397,1.0,MID Cap Index
51564,2023-12-18,1148,TW1P8N,TW0001795003,B04S979,LOTUS PHARMACEUTICAL,TW,TWD,20103015.0,1205446809.0,228776.0,262591312.0,0.4228,0.5226,1.0,1146514113.0842159,2193865505.3276234,0.5226,MID Cap Index
51574,2023-12-18,1148,TW05MG,TW0002915006,6758422,Ruentex Ind,TW,TWD,55101020.0,1784726815.0,41423.0,1104318772.0,0.7954,0.7954,1.0,1729196295.1019945,2173995844.9861636,0.7954,MID Cap Index
51580,2023-12-18,1148,TW10WM,TW0002492006,6089694,Walsin Tech,TW,TWD,10102015.0,1476608894.0,43280.0,485804299.0,0.7412,0.7404,1.0,1606168523.2831097,2169325396.114411,0.7404,MID Cap Index
51569,2023-12-18,1148,TW1PET,KYG0097V1086,BMXC4S2,ADVANCED ENERGY SO,TW,TWD,50202010.0,806509281.0,337231.0,85418780.0,0.4021,0.4021,1.0,822390669.810587,2045239168.889796,0.4021,MID Cap Index
51576,2023-12-18,1148,TW01UK,TW0001722007,6109439,Twn Fertilizer,TW,TWD,55201015.0,1588000145.0,36770.0,980000000.0,0.7593,0.7593,1.0,1526815795.8684695,2010820223.7171993,0.7593,MID Cap Index
51504,2023-12-18,1148,TW06QL,TW0003532008,B1HKJZ7,FORMOSA SUMCO TECHNOLOGY,TW,TWD,10102010.0,367461001.0,147593.0,387848299.0,0.1643,0.1643,1.0,326368756.24852896,1986419697.1912901,0.1643,MID Cap Index
50783,2023-12-18,1148,TW1AYY,US82706C1080,B0CL646,SILICON MOTION TECH.ADR,TW,USD,10102010.0,1978712484.0,54332.0,33407268.0,1.0,1.0,1.0,1973367320.76,1973367320.76,1.0,MID Cap Index
51503,2023-12-18,1148,TW02LC,TW0002227006,B04G7V3,Yulon Nissan,TW,TWD,40101020.0,217533057.0,21874.0,300000000.0,0.1217,0.1217,1.0,223804982.32124102,1838989172.73,0.1217,MID Cap Index
51581,2023-12-18,1148,TW08MJ,TW0009914002,6584445,Merida Industry,TW,TWD,40203050.0,1479391777.0,26172.0,298983801.0,0.8372,0.8372,1.0,1522367902.2976437,1818404087.7898276,0.8372,MID Cap Index
51567,2023-12-18,1148,TW01ZP,TW0001802007,6870865,Twn Glass Ind,TW,TWD,50203020.0,731142058.0,40399.0,2908060800.0,0.4142,0.4142,1.0,728726428.5106214,1759358832.7151651,0.4142,MID Cap Index
51575,2023-12-18,1148,TW02WN,TW0002337003,6574101,Macronix,TW,TWD,10102010.0,1772733616.0,2602.0,1855827941.0,1.0,1.0,1.0,1713849435.770638,1713849435.770638,1.0,MID Cap Index
51565,2023-12-18,1148,TW1P0F,KYG7171A1085,BD5TXX6,POLARIS GROUP,TW,TWD,20103010.0,779810066.0,288082.0,743076606.0,0.4721,0.4724,1.0,794423405.1752001,1681675286.1456397,0.4724,MID Cap Index
51568,2023-12-18,1148,TW0683,TW0003189007,6687872,Kinsus,TW,TWD,10102010.0,875800839.0,20678.0,454499060.0,0.6174,0.6174,1.0,891944849.9604924,1444679057.2732303,0.6174,MID Cap Index
51566,2023-12-18,1148,TW01C2,TW0001434009,6348588,Formosa Taffeta,TW,TWD,55101020.0,779673966.0,40833.0,1684664600.0,0.5681,0.5681,1.0,781209577.5671427,1375126874.7881405,0.5681,MID Cap Index
51328,2023-12-18,1148,KR10EQ,KR7128940004,B613DJ9,HanmiPharm,KR,KRW,20103015.0,1660942227.0,241376.0,12562158.0,0.519,0.519,1.0,1533761354.3870804,2955224189.5704823,0.519,MID Cap Index
51326,2023-12-18,1148,KR04T8,KR7029780004,B1WQQ48,Samsung Card,KR,KRW,30201020.0,810465686.0,136666.0,115858891.0,0.2814,0.2814,1.0,818777607.1124597,2909657452.42523,0.2814,MID Cap Index
51269,2023-12-18,1148,KR03T7,KR7011780004,6499323,Kumho,KR,KRW,55201000.0,2453204297.0,25361.0,29314312.0,0.7529,0.7529,1.0,2182906648.0343127,2899331449.1091948,0.7529,MID Cap Index
51284,2023-12-18,1148,KR04IX,KR7021240007,6173401,COWAY,KR,KRW,40202020.0,2132111466.0,19943.0,73799619.0,0.6681,0.6681,1.0,1926165563.051224,2883049787.5336385,0.6681,MID Cap Index
51340,2023-12-18,1148,KR03U8,KR7011790003,6018085,SKC,KR,KRW,55201000.0,1334510706.0,44967.0,37868298.0,0.491,0.4916,1.0,1379472473.1195722,2806087211.390505,0.4916,MID Cap Index
51270,2023-12-18,1148,KR30BP,KR7180640005,BCGD8Q8,HANJIN KAL,KR,KRW,40501010.0,2497835639.0,268471.0,66762279.0,0.7791,0.7791,1.0,2169072755.735774,2784074901.470638,0.7791,MID Cap Index
51301,2023-12-18,1148,KR043I,KR7016360000,6408448,Samsung Sec,KR,KRW,30202015.0,1949440405.0,25252.0,89300000.0,0.7045,0.7045,1.0,1870102069.2056363,2654509679.4969997,0.7045,MID Cap Index
51312,2023-12-18,1148,KR02ZC,KR7005940002,6537085,NH INV&SEC,KR,KRW,30202015.0,1125148101.0,41511.0,331665921.0,0.4319,0.4319,1.0,1141417835.5705247,2642782670.920409,0.4319,MID Cap Index
51278,2023-12-18,1148,KR19SD,KR7035900000,B16TC34,JYP ENTERTAINMENT,KR,KRW,40301010.0,2068435625.0,4161.0,35497492.0,0.7804,0.7805,1.0,2016525209.9206603,2583632555.9521594,0.7805,MID Cap Index
51343,2023-12-18,1148,KR055L,KR7035250000,6683449,Kangwon Land,KR,KRW,40501020.0,1451391169.0,4982.0,213940500.0,0.4645,0.5347,1.0,1377912662.4920216,2576982723.942438,0.5347,MID Cap Index
