,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight,SEDOL
34433,2023-12-18,2034,CN2DCQ,KYG7339A1076,RADIANCE HOLDINGS GROUP,CN,HKD,35101010.0,1.0,289670436.0,0.00020960221550210748,BN6N8J8
34434,2023-12-18,2034,CN2I5O,CNE000001C99,Bright Dairy and Food 'A' (CCS),CN,CNY,45102020.0,0.1240695,101355860.0,7.333994142958184e-05,BP3R5J6
34435,2023-12-18,2034,CN3237,CNE000001PN5,JIANGSU GUOTAI INTL.GP. 'A' (CCS),CN,CNY,55101020.0,0.0990917,105981472.0,7.668698138519932e-05,BD5LV38
34436,2023-12-18,2034,CN37IR,CNE1000031H0,XIANHE 'A' (CCS),CN,CNY,55101015.0,0.2,74283572.0,5.375074336757762e-05,BFYX667
34437,2023-12-18,2034,CN2XXV,CNE100000P51,SHENZHEN H & T INTEL. CNTL.'A' (CCS),CN,CNY,10102015.0,0.0713691,109522890.0,7.924951095870071e-05,BD73M73
34438,2023-12-18,2034,CN2TRL,CNE000000ZR7,COFCO BIOTECHNOLOGY 'A' (CCS),CN,CNY,45102020.0,0.0982403,75976183.0,5.497549733447274e-05,BD5CBZ3
34439,2023-12-18,2034,CN2XZX,CNE1000007X7,BAOWU MAGNESIUM TECHNOLOGY 'A' (CCS),CN,CNY,55102050.0,0.096743,109719817.0,7.939200508430829e-05,BD73L65
34440,2023-12-18,2034,CN329D,CNE1000009J2,Sanquan Foods 'A' (CCS),CN,CNY,45102020.0,0.1704545,99777010.0,7.21975036215844e-05,BD5LY84
34441,2023-12-18,2034,CN32DH,CNE0000006M4,CHINA TUNGSTEN &HIGHTECH 'A' (CCS),CN,CNY,55102050.0,0.1197366,98983989.0,7.162368269310105e-05,BD5M023
34442,2023-12-18,2034,HK00WX,BMG8086V1467,SHENZHEN INTL.HDG.,CN,HKD,50206060.0,1.0,1033675158.0,0.0007479555256591356,BJVBTY1
34443,2023-12-18,2034,CN32SW,CNE1000005H4,SHENZHEN TOPBAND 'A' (CCS),CN,CNY,10102015.0,0.0720288,97617972.0,7.06352484104477e-05,BD73L43
34444,2023-12-18,2034,CN2RYQ,CNE000001CR4,JILIN ELECTRIC POWER 'A' (CCS),CN,CNY,65101015.0,0.0880799,103517620.0,7.490416624879617e-05,BD5CBM0
34445,2023-12-18,2034,CN2HCU,CNE0000011X1,CHN ENERGY CHANGYUAN EL. 'A' (CCS),CN,CNY,65101015.0,0.1846154,102694772.0,7.430876284414401e-05,BD5LSP9
34446,2023-12-18,2034,CN3103,KYG2198S1093,CIMC ENRIC HOLDINGS,CN,HKD,60101030.0,1.0,589226312.0,0.00042635742236165247,B0M6DX9
34447,2023-12-18,2034,CN2PYO,CNE100000049,MONTNETS CLOUD TECH. GP. 'A' (CCS),CN,CNY,15102015.0,0.0738007,98922755.0,7.157937447082857e-05,BD5C9X7
34448,2023-12-18,2034,CN0Q6V,CNE1000004X4,ZHUZHOU CRRC TIMES ELEC 'H',CN,HKD,50206025.0,1.0,1347994146.0,0.0009753931515657723,B1L3XL6
34449,2023-12-18,2034,HK60X4,KYG984191075,YIHAI INTL HLDG,CN,HKD,45102020.0,1.0,756434280.0,0.0005473471962107362,BD9GZX7
34450,2023-12-18,2034,CN8CCV,KYG2816P1072,DONGYUE GROUP,CN,HKD,55201000.0,1.0,1006378207.0,0.0007282037640190473,B29MXW3
34451,2023-12-18,2034,CN8DL5,KYG2157Q1029,CHINA LESSO GROUP HDG.,CN,HKD,50101035.0,1.0,464902663.0,0.0003363982514171024,BCDBKF8
34452,2023-12-18,2034,CN2IJ2,CNE000001R76,CHONGQING IRON & STEEL 'A' (CCS),CN,CNY,55102010.0,0.0858615,98704206.0,7.142123491323916e-05,BP3R9V6
34453,2023-12-18,2034,CN390B,CNE1000042H7,WUXI NCE POWER 'A' (CCS),CN,CNY,10102010.0,0.0766577,90012895.0,6.513230164696053e-05,BP91NF4
34454,2023-12-18,2034,CN2VTP,CNE100003Y65,CHINA-SG SZH. INPK.DEVGP.'A' (CCS),CN,CNY,35101010.0,0.2,63969578.0,4.6287655235672285e-05,BL6CRP0
34455,2023-12-18,2034,CN2PND,CNE000001L07,LIANCHUANG ELEC TECH 'A' (CCS),CN,CNY,50202010.0,0.0656743,88931667.0,6.434993742853226e-05,BD57ZT0
34456,2023-12-18,2034,CN2U50,CNE100000C07,Broad-Ocean 'A' (CCS),CN,CNY,50202010.0,0.0875657,97027069.0,7.02076777558199e-05,BD5CH44
34457,2023-12-18,2034,CN36GO,CNE100003SS3,BEI MO GAO FRICTION MTRL 'A' (CCS),CN,CNY,50201010.0,0.1097896,92157573.0,6.668416612628429e-05,BMXV144
34458,2023-12-18,2034,CN2SF8,CNE000001568,Changyu-A 'A' (CCS),CN,CNY,45101015.0,0.2,76270995.0,5.518881992689845e-05,BD5CGS1
34459,2023-12-18,2034,CN2FUA,CNE000000S27,Tibet Mineral 'A' (CCS),CN,CNY,55102000.0,0.075815,118118857.0,8.546945439670832e-05,BD580M1
34460,2023-12-18,2034,CN30IK,CNE000000NP7,XINYU IRON & STEEL 'A' (CCS),CN,CNY,55102010.0,0.1099304,94210571.0,6.816969200584418e-05,BF2DZ40
34461,2023-12-18,2034,CN2T60,CNE000000KT5,Financial St 'A' (CCS),CN,CNY,35101010.0,0.1393081,94797293.0,6.859423733667603e-05,BD5CMG1
34462,2023-12-18,2034,CN32UY,CNE1000009B9,TOPSEC TECHS. GP.'A' (CCS),CN,CNY,10101010.0,0.0645995,97374955.0,7.04594040878166e-05,BD73L76
34463,2023-12-18,2034,CN37EN,CNE000001048,SICHUAN HEXIE SHUANGMA 'A' (CCS),CN,CNY,50101030.0,0.1939864,113038547.0,8.179340016714411e-05,BFY8HH0
34464,2023-12-18,2034,CN2P7X,CNE1000036B2,YANGTZE OPT. FIBRE&CABLE. 'A' (CCS),CN,CNY,15101010.0,0.2,81265640.0,5.880288794192545e-05,BF0XD15
34465,2023-12-18,2034,CN2QWN,CNE000000FM0,DIGITAL CHINA INFORMATION SERVICE GROUP 'A' (CCS),CN,CNY,10101010.0,0.1081471,97316950.0,7.04174323330249e-05,BD5CLS6
34466,2023-12-18,2034,CN2WUR,CNE100001765,HENAN MINGTAI AL INDL. 'A' (CCS),CN,CNY,55102035.0,0.0685166,108547920.0,7.854403381415673e-05,BQ3RWX6
34467,2023-12-18,2034,CN35U1,CNE100003LB4,JIANGSU GUOMAO REDUCER 'A' (CCS),CN,CNY,50204000.0,0.1807229,90533504.0,6.550900836690462e-05,BK4XS44
34468,2023-12-18,2034,CN8EF0,HK0000083920,SUN ART RETAIL GROUP,CN,HKD,40401010.0,1.0,341443163.0,0.0002470643688085836,B3MPN59
34469,2023-12-18,2034,HK40IN,KYG6501M1050,NEXTEER AUTOMOTIVE GROUP,CN,HKD,40101025.0,1.0,520193417.0,0.0003764060088369241,BBPD5F0
34470,2023-12-18,2034,CN391C,CNE000001618,CNSIG INNER MON. CHE. IND. 'A' (CCS),CN,CNY,55201000.0,0.1100715,95739750.0,6.927618844616196e-05,BP91NM1
34471,2023-12-18,2034,CN2ZFF,CNE100001V11,BEIJING GEOENVIRON E&T. 'A' (CCS),CN,CNY,65103035.0,0.0724113,85748721.0,6.204679409559106e-05,BYV1VJ5
34472,2023-12-18,2034,CN2ZBB,CNE0000003F5,GUOCHENG MINING 'A' (CCS),CN,CNY,55102050.0,0.2,92432892.0,6.688338380678596e-05,BD5M1R5
34473,2023-12-18,2034,PH227,KYG2113L1068,CHINA RESOURCES BUILDING MATERIALS TECHNOLOGY HDG,CN,HKD,50101030.0,1.0,466437461.0,0.00033750881370157447,B41XC98
34474,2023-12-18,2034,CN2IM5,CNE000001F39,Tang Sanyou 'A' (CCS),CN,CNY,55201000.0,0.1082056,92218201.0,6.672803585388556e-05,BP3RB98
34475,2023-12-18,2034,CN2UE9,CNE000001PF1,ZHEJ.WANFENG AUTO WHEEL 'A' (CCS),CN,CNY,40101025.0,0.0910056,88280872.0,6.387902960748803e-05,BD5CJN7
34476,2023-12-18,2034,CN2ONC,CNE1000015C4,ANHUI JINHE INDL.'A' (CCS),CN,CNY,55201000.0,0.1070473,94464545.0,6.83534646883969e-05,BD6QVY3
34477,2023-12-18,2034,CN35Y5,CNE100003N68,BEIDA JD.BIRD 'A' (CCS),CN,CNY,50202020.0,0.1207486,85003845.0,6.150781033863512e-05,BK717G0
34478,2023-12-18,2034,CN86LY,US47759T1007,JINKOSOLAR HOLDING ADR,CN,USD,60102020.0,1.0,1196653730.0,0.0008658849569200108,B64H9N4
34479,2023-12-18,2034,CN36KS,CNE0000018Q0,INMYSHOW DIGITAL TECH. 'A' (CCS),CN,CNY,40301020.0,0.0379661,37872113.0,2.740382795069279e-05,BMQ8T71
34480,2023-12-18,2034,CN2J5P,CNE000001G04,Fangda Steel 'A' (CCS),CN,CNY,55102010.0,0.1066288,90405207.0,6.541617412460633e-05,BP3RHJ0
34481,2023-12-18,2034,CN4C6L,CNE1000043M5,WUXI PAIKE N. MTRLS TECH. 'A' (CCS),CN,CNY,55102015.0,0.128783,87197975.0,6.309545771974252e-05,BNRLFQ7
34482,2023-12-18,2034,CN0OI5,CNE1000004J3,TRAVELSKY TECHNOLOGY 'H',CN,HKD,10101010.0,1.0,1595754585.0,0.001154669772422499,6321954
34483,2023-12-18,2034,CN2EYD,CNE000000XB6,Sh Belling 'A' (CCS),CN,CNY,10102010.0,0.080032,86650661.0,6.269942756713377e-05,BP3RDB4
34484,2023-12-18,2034,CN2SNG,CNE100000WV5,PENGDU AGRI. & ANIMAL HUSB.'A' (CCS),CN,CNY,45102010.0,0.096401,86872752.0,6.286013007542523e-05,BD5CJH1
34485,2023-12-18,2034,HK90HR,KYG2163M1033,CHINA EDUCATION GROUP HOLDINGS,CN,HKD,40201010.0,1.0,613770198.0,0.000444117097645295,BF13433
34486,2023-12-18,2034,CN2IUD,CNE100001757,BEIJING JINGYUNTONG TECH.'A' (CCS),CN,CNY,10102020.0,0.1110494,87957396.0,6.364496607239617e-05,BP3RDR0
34487,2023-12-18,2034,CN37MV,CNE100003K38,BANK OF QINGDAO 'A' (CCS),CN,CNY,30101010.0,0.1133144,91425717.0,6.615460349246235e-05,BHZM366
34488,2023-12-18,2034,CN2TXR,CNE0000002R2,Csg Holding 'A' (CCS),CN,CNY,50203020.0,0.0787195,90420841.0,6.542748670825281e-05,BD5CD46
34489,2023-12-18,2034,CN2TTN,CNE100000J59,ZHEJIANG YONGTAI TECH. 'A' (CCS),CN,CNY,55201020.0,0.0833102,85174810.0,6.163151865788286e-05,BD5CCP0
34490,2023-12-18,2034,KY11J3,KYG1193D1097,Blue Moon Group Holdings Ltd,CN,HKD,45201030.0,1.0,363545351.0,0.00026305725933692213,BKY5R76
34491,2023-12-18,2034,CN2YZY,CNE1000018X4,XIAMEN KINGDOMWAY GP.'A' (CCS),CN,CNY,45102020.0,0.1305199,84460193.0,6.111442996735638e-05,BD5LX09
34492,2023-12-18,2034,CN8CK3,KYG982771092,XTEP INTERNATIONAL HDG.,CN,HKD,40204025.0,1.0,787500027.0,0.0005698260155453678,B2RJYH8
34493,2023-12-18,2034,PH047,HK0817039453,CHINA JINMAO HOLDINGS GROUP,CN,HKD,35101010.0,1.0,824555479.0,0.0005966389169338685,B23TGR6
34494,2023-12-18,2034,CN2YFE,CNE0000016D2,TIBET SUMMIT RESOURCES 'A' (CCS),CN,CNY,55102050.0,0.0714796,90523468.0,6.550174643205264e-05,BFB4HB5
34495,2023-12-18,2034,CN33CH,CNE000001QF9,SANSTEEL MINGUANG 'A' (CCS),CN,CNY,55102010.0,0.1380898,85179375.0,6.163482183968829e-05,BD6QV87
34496,2023-12-18,2034,CN2IVE,CNE000001907,Xinan Chemical 'A' (CCS),CN,CNY,55201015.0,0.0839866,83858455.0,6.067901923061207e-05,BP3RF85
34497,2023-12-18,2034,CN2HI0,CNE000001PZ9,XINJIANG TECON ANM BIO-TECH A (CCS),CN,CNY,45102010.0,0.0819784,100543236.0,7.275193599443214e-05,BD5LWR9
34498,2023-12-18,2034,CN376F,CNE1000031J6,WENCAN GROUP 'A' (CCS),CN,CNY,40101025.0,0.1099707,82435805.0,5.964960595668006e-05,BQ3RX33
34499,2023-12-18,2034,KY119T,KYG5141L1059,Jiumaojiu International Holdin,CN,HKD,40501040.0,1.0,722599962.0,0.000522865070555349,BLBFH65
34500,2023-12-18,2034,CN2USN,CNE000001P86,Gold Mantis 'A' (CCS),CN,CNY,50101035.0,0.1165049,83546468.0,6.0453269004559126e-05,BD5CN91
34501,2023-12-18,2034,CN2HGY,CNE100000BT3,JIANGSU AZURE 'A' (CCS),CN,CNY,50203000.0,0.0423446,45837107.0,3.316720654021855e-05,BD5LV83
34502,2023-12-18,2034,CN2TVP,CNE100000BQ9,Joyoung 'A' (CCS),CN,CNY,40202020.0,0.1822047,83304822.0,6.02784167218525e-05,BD5CCS3
34503,2023-12-18,2034,CN2F4K,CNE100001M04,CTS INTL.LOGISTICS 'A' (CCS),CN,CNY,50206040.0,0.110011,85444959.0,6.182699538549643e-05,BP3RJD8
34504,2023-12-18,2034,CN2L1N,CNE000000TB4,NUODE NEW MATERIALS 'A' (CCS),CN,CNY,50202010.0,0.0853121,79193472.0,5.730349086954844e-05,BP3RFK7
34505,2023-12-18,2034,CN2HBT,CNE0000009C9,HUBEI YIHUA CHM.IND.'A' (CCS),CN,CNY,55201000.0,0.0747105,79562305.0,5.757037421124469e-05,BD5LRK7
34506,2023-12-18,2034,CN3CBP,CNE100005HS1,HOLLY FUTURES 'A' (CCS),CN,CNY,30202015.0,0.2,47122262.0,3.40971300042189e-05,BN6N6R2
34507,2023-12-18,2034,CN3204,CNE0000013G2,CHENGZHI 'A' (CCS),CN,CNY,55201000.0,0.1123596,83730586.0,6.058649468422019e-05,BD5LT56
34508,2023-12-18,2034,CN31Z2,CNE1000006X9,ANHUI TRUCHUM ADMA. & TECH.'A' (CCS),CN,CNY,55102040.0,0.0847338,81621187.0,5.906015768592903e-05,BD5LSK4
34509,2023-12-18,2034,CN30QS,CNE100000C98,LIER CHEMICAL 'A' (CCS),CN,CNY,55201015.0,0.1017467,78180522.0,5.657053183125411e-05,BFY8GD9
34510,2023-12-18,2034,CN31MP,CNE1000013N6,JIANGSU SHUANGXING A (CCS),CN,CNY,50203015.0,0.0948017,75237789.0,5.444120387860394e-05,BHQPRM8
34511,2023-12-18,2034,CN367F,CNE100003PQ3,BAFANG ELECTRIC (SUZHOU) 'A' (CCS),CN,CNY,40101025.0,0.2,61238266.0,4.43113091013105e-05,BL591D8
34512,2023-12-18,2034,CN2E7M,CNE000000438,SHANGHAI WAIGAOQIAO 'A' (CCS),CN,CNY,35101010.0,0.1685867,80843821.0,5.849766453645205e-05,BP3R4L1
34513,2023-12-18,2034,CN2F3J,CNE000001C57,Jinjing 'A' (CCS),CN,CNY,50203020.0,0.0882742,77888974.0,5.6359571031908994e-05,BP3RHQ7
34514,2023-12-18,2034,CN392D,CNE100001ZW4,SHINGHWA ADVANCED MATERIAL GROUP A (CCS),CN,CNY,55201000.0,0.0948167,72790711.0,5.267052621681291e-05,BP91NN2
34515,2023-12-18,2034,CN92IS,VGG9833A1049,XINYI ENERGY HOLDINGS,CN,HKD,65101010.0,1.0,503839132.0,0.00036457223519993176,BGSN864
34516,2023-12-18,2034,CN2FT9,CNE1000016H1,ZHEJIANG AKCOME NEW ENERGY TECHNOLOGY 'A' (CCS),CN,CNY,60102020.0,0.06,76501071.0,5.535530028989229e-05,BD5LXM1
34517,2023-12-18,2034,CN8FF1,KYG2116J1085,CHINA CONCH VET.HOLDINGS,CN,HKD,65103035.0,1.0,1264791739.0,0.0009151888411669435,BH7HM06
34518,2023-12-18,2034,CN2IK3,CNE1000013D7,CAMEL GROUP 'A' (CCS),CN,CNY,40101025.0,0.0945626,76191769.0,5.513149289914002e-05,BP3R9W7
34519,2023-12-18,2034,HK60RY,KYG410121084,GREENTOWN SER GRP,CN,HKD,35101015.0,1.0,523062412.0,0.00037848198081586804,BD20C13
34520,2023-12-18,2034,KY11DX,KYG0405D1051,ANGELALIGN TECHNOLOGY,CN,HKD,20102015.0,1.0,266876790.0,0.00019310899387085082,BKP5JH9
34521,2023-12-18,2034,CN35HO,CNE100004FX8,GUANGDONG SHUNKONG DEV. 'A' (CCS),CN,CNY,65102030.0,0.2,54682171.0,3.9567393719340736e-05,BP91N32
34522,2023-12-18,2034,CN2QRI,CNE000000073,JINKE PROPERTY GROUP 'A' (CCS),CN,CNY,35101010.0,0.065775,86698989.0,6.273439715536883e-05,BD5CKX4
34523,2023-12-18,2034,CN38R1,CNE100000YT5,XIZI CLEAN ENERGY EQUIPMENT'A' (CCS),CN,CNY,50202010.0,0.0636121,19812839.0,1.4336343767530905e-05,BNR4M21
34524,2023-12-18,2034,CN346C,CNE1000036C0,MILKYWAY CHEM. SUPPLY CHAIN'A' (CCS),CN,CNY,50206060.0,0.0977517,69680293.0,5.041986331541267e-05,BFYX656
34525,2023-12-18,2034,CN92FP,KYG5140J1013,JINXIN FERTILITY GROUP,CN,HKD,20101010.0,1.0,896284165.0,0.000648540974003493,BJ9JY53
34526,2023-12-18,2034,CN8EXI,KYG7956A1094,SEAZEN GROUP,CN,HKD,35101010.0,1.0,438707562.0,0.0003174437758388577,BMWYQP0
34527,2023-12-18,2034,680206,HK0604011236,SHENZHEN INVESTMENT,CN,HKD,35101010.0,1.0,323697384.0,0.00023422372602303275,6535261
34528,2023-12-18,2034,CN2KJ4,CNE000001782,Capital Dev 'A' (CCS),CN,CNY,35101010.0,0.1267159,70095115.0,5.072002377168724e-05,BP3R938
34529,2023-12-18,2034,CN2P8Y,CNE000001P11,JIANGSU SHAGANG 'A' (CCS),CN,CNY,55102010.0,0.0819672,70133333.0,5.074767787951639e-05,BD5CN35
34530,2023-12-18,2034,CN2V40,CNE100000080,NANJI E-COMMERCE A (CCS),CN,CNY,10101020.0,0.0799361,82196019.0,5.947609954870687e-05,BD5LSJ3
34531,2023-12-18,2034,CN2U61,CNE1000008B1,SHENZHEN JINJIA GP.'A' (CCS),CN,CNY,50203030.0,0.0878092,68880630.0,4.984123631167155e-05,BD5CH55
34532,2023-12-18,2034,CN366E,CNE100003Q57,GRG METROLOGY & TEST GROUP 'A' (CCS),CN,CNY,40201070.0,0.1230517,71040067.0,5.140378023464623e-05,BL6CND0
34533,2023-12-18,2034,CN2H1J,CNE1000005Y9,RiseSun Real Est 'A' (CCS),CN,CNY,35101010.0,0.1056524,67673150.0,4.896751758956322e-05,BD5CMZ0
34534,2023-12-18,2034,CN34U0,CNE0000004Q0,GANSU SHANGFENG CMT.'A' (CCS),CN,CNY,50101030.0,0.1364877,64345291.0,4.655951686670509e-05,BL61WF2
34535,2023-12-18,2034,CN93KV,CNE100000353,HISENSE HOME APPLIANCES GROUP 'H',CN,HKD,40202020.0,1.0,672788865.0,0.0004868223302883015,6391935
34536,2023-12-18,2034,CN1AU4,CNE1000003J5,JIANGSU EXPRESSWAY H,CN,HKD,50206060.0,1.0,1092538021.0,0.000790548020309149,6005504
34537,2023-12-18,2034,CN57U5,CNE100001ZT0,LEGEND HOLDINGS 'H',CN,HKD,10102030.0,1.0,565634924.0,0.00040928696374029067,BYMW733
34538,2023-12-18,2034,CN36Y6,CNE100005568,JIANGSU BOQIAN NEW MATLS. 'A' (CCS),CN,CNY,55201000.0,0.0918038,47691406.0,3.450895609523128e-05,BP91NK9
34539,2023-12-18,2034,CN534B,BMG202981087,CGN NEW ENERGY HOLDINGS,CN,HKD,65101015.0,1.0,289358364.0,0.0002093764037710264,BQWJ9K9
34540,2023-12-18,2034,CN1IDV,CNE100000X44,CHONGQING RUR.COML.BK. 'H',CN,HKD,30101010.0,1.0,957501862.0,0.000692837399611582,B4Q1Y57
34541,2023-12-18,2034,608071,CNE1000002Z3,DATANG INTL.PWR.GNRTN. 'H',CN,HKD,65101015.0,1.0,429066207.0,0.0003104674015966402,6080716
34542,2023-12-18,2034,CN1SF7,US23344D1081,DADA NEXUS 1 ADS,CN,USD,10101020.0,1.0,793408694.0,0.0005741014594289963,BMH5F39
34543,2023-12-18,2034,HK00LM,CNE1000004F1,SINOTRANS 'H',CN,HKD,50206060.0,1.0,787700557.0,0.00056997111676058,6579010
34544,2023-12-18,2034,CN24GL,CNE000000J85,INNER MONGOLIA EERDUOSI 'B',CN,USD,40204020.0,1.0,394365732.0,0.0002853585346393802,6460200
34545,2023-12-18,2034,CN24OT,CNE0000004K3,LAO FENG XIANG 'B',CN,USD,40204030.0,1.0,681062891.0,0.0004928093208996666,6196077
34546,2023-12-18,2034,CN12Y0,CNE100000TW9,CHINA SUNTIEN GRN.EN.'H',CN,HKD,65102020.0,1.0,625116949.0,0.0004523274769342286,B3ZXLP6
34547,2023-12-18,2034,CN427C,CNE100005KF2,AIM VACCINE H 'H',CN,HKD,20103015.0,1.0,309921443.0,0.00022425561262458322,BQ0QV84
34548,2023-12-18,2034,HK009A,CNE1000004C8,SINOPEC SHAI.PETROCHEM. 'H',CN,HKD,60101020.0,1.0,464090125.0,0.00033581030821056934,6797458
34549,2023-12-18,2034,CN24IN,CNE000000SJ9,SHAI.ZHENHUA HEAVY IND. 'B',CN,USD,50204020.0,1.0,196657848.0,0.00014229937029775692,6018256
34550,2023-12-18,2034,CN24EJ,CNE000000HH6,SHAI.LJZ.FN&T.ZONE DEV. 'B',CN,USD,35101010.0,1.0,348933312.0,0.00025248415498531617,6798666
34551,2023-12-18,2034,B018L7,CNE100000536,COSCO SHIPPING DEVELOPMENT 'H',CN,HKD,50206030.0,1.0,377223033.0,0.00027295427364642974,B018L76
34552,2023-12-18,2034,CN24CH,CNE0000002M3,CSG HOLDING 'B',CN,HKD,50203020.0,1.0,352907049.0,0.0002553595056442377,6196174
34553,2023-12-18,2034,CN249E,CNE000000T59,YANTAI CHANGYU PION.WINE 'B',CN,HKD,45101015.0,1.0,250461953.0,0.00018123140549898824,6043645
34554,2023-12-18,2034,CN24MR,CNE000000HW5,GUANGDONG ELEC.PWR.DEV. 'B',CN,HKD,65101015.0,1.0,224285662.0,0.00016229054062167684,6393210
34555,2023-12-18,2034,CN0P0O,CNE100000F20,BBMG 'H',CN,HKD,50101030.0,1.0,218998902.0,0.00015846510153258762,B3NFC51
34556,2023-12-18,2034,CN299J,CNE100004BP3,JOINN LAB. 'H',CN,HKD,20103010.0,1.0,181028406.0,0.00013099008476797063,BNK9Q76
34557,2023-12-18,2034,CN24RW,CNE000000J36,WEIFU HIGH TECH.GP.'B',CN,HKD,40101025.0,1.0,161405569.0,0.00011679122427522525,6944953
34558,2023-12-18,2034,CN6319,CNE0000007C3,CHINA MERCHANTS PORT GR.'B',CN,HKD,50206060.0,1.0,122241450.0,8.845251555526398e-05,6803441
34559,2023-12-18,2034,CN257D,CNE0000004L1,SHANGHAI HUAYI GROUP 'B',CN,USD,40101015.0,1.0,94809000.0,6.860270838802241e-05,6800817
34560,2023-12-18,2034,CN24TY,CNE000000FG2,SHANGHAI BAILIAN GROUP 'B',CN,USD,45201010.0,1.0,92375153.0,6.68416045265529e-05,6802835
34561,2023-12-18,2034,CN267E,CNE000000GW7,SHANGHAI LINGANG HOLDINGS 'B',CN,USD,35101010.0,1.0,76116241.0,5.5076841701899984e-05,6798763
34562,2023-12-18,2034,CN258E,CNE000000RN3,BENGANG STL.PLATES 'B',CN,HKD,55102010.0,1.0,68969417.0,4.990548156971296e-05,6008291
34563,2023-12-18,2034,CN25EK,CNE000000K58,HUADIAN ENERGY 'B',CN,USD,65101015.0,1.0,54000000.0,3.907378258343839e-05,6419172
34564,2023-12-18,2034,CN26KR,CNE000000Q52,ADAMA 'B',CN,HKD,55201015.0,1.0,44278536.0,3.2039442384758325e-05,6442156
34565,2023-12-18,2034,IN0AET,INE813H01021,Torrent Pow,IN,INR,65101015.0,1.0,1987976483.0,0.0014384770532913057,B1JLL30
34566,2023-12-18,2034,IN043C,INE188A01015,FERT.& CHEMS.TRAVANCORE,IN,INR,55201015.0,1.0,627433074.0,0.00045400339850248906,6418889
34567,2023-12-18,2034,IN12CK,INE513A01022,Schaeffler India Ltd,IN,INR,40101025.0,1.0,1497551476.0,0.0010836111255690972,BPG9V35
34568,2023-12-18,2034,IN2119,INE699H01024,ADANI WILMAR,IN,INR,45102020.0,1.0,691703057.0,0.0005005084233614388,BL6LPH5
34569,2023-12-18,2034,IN06ZA,INE356A01018,Mphasis,IN,INR,10101010.0,1.0,2701757212.0,0.00195496062768379,6151593
34570,2023-12-18,2034,IN82AP,INE674K01013,ADITYA BIRLA FIN. SERVICES,IN,INR,30301010.0,0.5419392,989287221.0,0.000715836921961629,BYVKT10
34571,2023-12-18,2034,IN0AO3,INE686F01025,United Brew,IN,INR,45101010.0,1.0,1648741433.0,0.0011930104498027528,B1683V6
34572,2023-12-18,2034,IN0AT8,INE628A01036,UPL Ltd,IN,INR,55201015.0,1.0,3673069753.0,0.0026577912767134395,B0L0W35
34573,2023-12-18,2034,IN02KR,INE084A01016,Bank of India,IN,INR,30101010.0,1.0,635689884.0,0.00045997793181309574,6099789
34574,2023-12-18,2034,IN087K,INE211B01039,Phoenix Mills,IN,INR,35101010.0,1.0,2724135568.0,0.001971153350219323,B0SXY97
34575,2023-12-18,2034,IN81HV,INE00R701025,DALMIA BHARAT,IN,INR,50101030.0,1.0,2995433305.0,0.0021674612907918575,BFN2YR2
34576,2023-12-18,2034,IN11SZ,INE761H01022,PAGE INDUSTRIES,IN,INR,40204020.0,1.0,2920643631.0,0.002113344337803668,B1VJS64
34577,2023-12-18,2034,IN066H,INE220G01021,JINDAL STAINLESS,IN,INR,55102010.0,1.0,2656332854.0,0.0019220920816007479,6743257
34578,2023-12-18,2034,IN20GN,INE04I401011,KPIT TECHNOLOGIES,IN,INR,10101010.0,1.0,3314658511.0,0.0023984489999473633,BFMX0X4
34579,2023-12-18,2034,IN311A,INE249Z01012,MAZAGON DOCK SHIPBUILDERS,IN,INR,50206030.0,1.0,783189829.0,0.0005667072055538202,BLHMSY5
34580,2023-12-18,2034,IN70IU,INE405E01023,UNO MINDA,IN,INR,40101025.0,1.0,1812665037.0,0.0013116236954136722,BYVC6Y8
34581,2023-12-18,2034,IN02W3,INE483A01010,Central Bank IN,IN,INR,30101010.0,1.0,365447785.0,0.00026443383882757663,B236VP0
34582,2023-12-18,2034,IN00FK,INE114A01011,Steel Authority of India Ltd,IN,INR,55102010.0,1.0,1448807683.0,0.00104834067427328,6121499
34583,2023-12-18,2034,IN20LS,INE417T01026,PB FINTECH,IN,INR,30302015.0,1.0,3019661207.0,0.002184992323665947,BP4DVR3
34584,2023-12-18,2034,IN10EK,INE797F01020,JUBILANT FOODWORKS,IN,INR,40501040.0,1.0,2579142596.0,0.0018662380934775717,BNVYT93
34585,2023-12-18,2034,IN20X4,INE317I01021,METRO BRANDS,IN,INR,40401020.0,1.0,910024128.0,0.0006584830541325019,BLBJ0P7
34586,2023-12-18,2034,IN2018,INE498L01015,L&T FINANCE HOLDINGS,IN,INR,30201020.0,1.0,1625593882.0,0.0011762611465599186,B5KYHQ1
34587,2023-12-18,2034,IN827M,INE545U01014,BANDHAN BANK,IN,INR,30101010.0,1.0,2566844867.0,0.0018573395973809784,BG1SV45
34588,2023-12-18,2034,IN04OX,INE776C01039,GMR AIRPORTS INFRASTRUCTURE,IN,INR,50206060.0,1.0,1993571714.0,0.0014425256984690485,B192HJ1
34589,2023-12-18,2034,IN01CI,INE012A01025,ACC,IN,INR,50101030.0,1.0,1863253406.0,0.0013482288608128714,6155915
34590,2023-12-18,2034,IN06Y9,INE180A01020,MAX FINANCIAL SVS.,IN,INR,30301010.0,1.0,2903863770.0,0.002101202622238958,B1TJG95
