,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Weight,SEDOL,Capfactor,Mcap_Units_Index_Currency
1613,2019-06-24,1312,ID0151,ID1000126907,JAPFA COMFEED INDONESIA,ID,IDR,45102010.0,0.0006626071085486645,B9DG2Q7,1.0,595182361.0
1614,2019-06-24,1312,BR10BE,BRBRSRACNPB4,BANRISUL,BR,BRL,30101010.0,0.0014426955065961209,B23F8S9,1.0,1295891497.0
1607,2019-06-24,1312,KR032G,KR7006260004,Ls,KR,KRW,10102010.0,0.0014723679612170173,6375780,1.0,1322544579.0
1597,2019-06-24,1312,TH21R4,TH0212010Z01,TPI POLENE,TH,THB,50101030.0,0.0004152325709518732,BRKPM41,0.5457026,372979853.0
1596,2019-06-24,1312,TW06QL,TW0003532008,FORMOSA SUMCO TECHNOLOGY,TW,TWD,10102010.0,0.0002874612169012855,B1HKJZ7,1.0,258210097.0
1595,2019-06-24,1312,ID20A7,ID1000115306,CIPUTRA DEVELOPMENT,ID,IDR,35101010.0,0.0008668897652905908,6291767,1.0,778677878.0
1578,2019-06-24,1312,KR02N0,KR7004800009,HYOSUNG,KR,KRW,50203000.0,0.0007105431315800562,6896838,1.0,638240570.0
1579,2019-06-24,1312,MY24D3,MYL5212TO004,PAVILION REIT.TST.,MY,MYR,35102045.0,0.00023150335566510174,B79YDV3,1.0,207946326.0
1580,2019-06-24,1312,IN30EM,INE031B01049,AJANTA PHARMA,IN,INR,20103015.0,0.0003197397428803719,BWFGD74,0.7384615,287204065.0
1581,2019-06-24,1312,MY22OC,MYL5176TO001,SUNWAY RLST.INV.TRUST,MY,MYR,35102045.0,0.00048750372042124645,B62QFR9,1.0,437896925.0
1582,2019-06-24,1312,HK1ACO,KYG2R55E1030,CHINA EVERBRIGHT GREENTECH,CN,HKD,65103035.0,0.00036119281931995686,BF0LS58,1.0,324439011.0
1583,2019-06-24,1312,KR03WA,KR7012450003,HANWHA AEROSPACE,KR,KRW,50201010.0,0.0016331337931915452,6772671,1.0,1466951402.0
1584,2019-06-24,1312,CN87XB,BMG9880L1028,YUEXIU TRANSPORT INFRASTR.,CN,HKD,50206060.0,0.0008095663808474,6398787,1.0,727187535.0
1585,2019-06-24,1312,CN659J,HK0000255361,GENERTEC UNIVERSAL MED.GRP.,CN,HKD,20101030.0,0.0009453006881624843,BYW7534,1.0,849109960.0
1586,2019-06-24,1312,ID8069,ID1000138803,PELAYARAN TAMARIN SAMUDRA,ID,IDR,50206030.0,0.0008902682566496107,BF0TC49,1.0,799677450.0
1587,2019-06-24,1312,ZA21HT,ZAE000180865,VUKILE PROPERTY FUND,ZA,ZAR,35102045.0,0.0012127369518564483,BTLK2B6,1.0,1089332778.0
1588,2019-06-24,1312,ZA701H,ZAE000171963,KAP INDUSTRIAL,ZA,ZAR,50203000.0,0.001012750439851191,B95CZJ7,1.0,909696244.0
1589,2019-06-24,1312,MY309W,MYL7293OO003,YINSON HOLDINGS,MY,MYR,50206050.0,0.0012181942041248485,6986717,1.0,1094234718.0
1590,2019-06-24,1312,TH204G,TH0420010Y01,BANGCHAK CORP,TH,THB,60101020.0,0.0003820094678748119,BYYH5C1,0.3308629,343137425.0
1591,2019-06-24,1312,TW4070,KYG8190F1028,SILERGY,TW,TWD,10102010.0,0.0016697497366918198,BH4DMW9,1.0,1499841426.0
1592,2019-06-24,1312,TW08NK,TW0009917005,Taiwan Secom,TW,TWD,50202020.0,0.0009206973225802951,6877811,1.0,827010153.0
1593,2019-06-24,1312,IN0AS7,INE692A01016,Union Bank,IN,INR,30101010.0,0.00035789658524501414,6579634,0.8707009,321478191.0
1594,2019-06-24,1312,TH20NZ,TH0808010Y07,BANGKOK CHAIN HOSPITAL,TH,THB,20101010.0,0.0007296480556056396,B7Z0713,0.9010666,655401439.0
1615,2019-06-24,1312,KR033H,KR7006280002,Green Cross,KR,KRW,20103015.0,0.000699472495616284,6771708,1.0,628296446.0
1577,2019-06-24,1312,PH703G,PHY9584X1055,WILCON DEPOT,PH,PHP,40401025.0,0.0005313169181374432,BYXYHM7,1.0,477251834.0
1616,2019-06-24,1312,MY207T,MYL5031OO009,TIME DOTCOM,MY,MYR,15102015.0,0.000683579601303172,6336538,1.0,614020761.0
1618,2019-06-24,1312,KR03IW,KR7010120004,LS Industrial Sy,KR,KRW,50202010.0,0.0007859816881052746,6378217,1.0,706002744.0
1640,2019-06-24,1312,IN11BI,INE371A01025,GRAPHITE INDIA,IN,INR,55201020.0,0.00025499359737713475,B1KMXR0,0.6185567,229046277.0
1641,2019-06-24,1312,KR10W8,KR7034230003,Paradise,KR,KRW,40501020.0,0.0008923178228502159,6560939,1.0,801518459.0
1642,2019-06-24,1312,RU103P,RU000A0JPGA0,M VIDEO,RU,RUB,40401030.0,0.0006309153946624787,B59SPB5,1.0,566715493.0
1643,2019-06-24,1312,CN8CYH,HK0000056264,CHINA SOUTH CITY HDG.,CN,HKD,35101010.0,0.0007176137274544693,B4LVMD6,1.0,644591685.0
1644,2019-06-24,1312,BR705E,BRARZZACNOR3,AREZZO INDUSTRIA E ON,BR,BRL,40204025.0,0.000643965495548416,B3NS1W0,1.0,578437658.0
1645,2019-06-24,1312,KR51UB,KR7214320004,INNOCEAN WORLDWIDE,KR,KRW,40301020.0,0.0006246613726972385,BYX20P5,1.0,561097860.0
1646,2019-06-24,1312,TW5060,TW0008454000,MOMO.COM,TW,TWD,40401010.0,0.0003763330121773319,BJYP111,1.0,338038587.0
1639,2019-06-24,1312,KR00X8,KR7000080002,HITEJINRO,KR,KRW,45101015.0,0.0006867498539133892,B05R492,1.0,616868419.0
1647,2019-06-24,1312,BR703C,BRSAPRACNPR6,CIA SANEAMENTO PN,BR,BRL,65102030.0,0.0014312892900411908,2762085,1.0,1285645940.0
1649,2019-06-24,1312,HK1AO0,KYG212151016,CHINA RENAISSANCE HOLDINGS,CN,HKD,30202015.0,0.00035755958966965953,BDVPTD0,1.0,321175487.0
1650,2019-06-24,1312,MY50NC,MYQ0166OO007,INARI AMERTRON,MY,MYR,10102010.0,0.0009826040056026331,B54JP79,1.0,882617413.0
1651,2019-06-24,1312,ZA20P0,ZAE000118279,PIONEER FOOD GROUP,ZA,ZAR,45102020.0,0.0007302031658181431,B2QZG93,1.0,655900063.0
1652,2019-06-24,1312,MX11M7,MX01Q0000008,QUALITAS CONTROLADORA,MX,MXN,30302025.0,0.0005713085953361744,BYMXF65,1.0,513174088.0
1653,2019-06-24,1312,IN12X5,INE591G01017,NIIT TECHNOLOGIES,IN,INR,10101010.0,0.0006434203470027829,B02PD81,0.6401881,577947982.0
1654,2019-06-24,1312,PH406G,PHY2105Y1083,DOUBLEDRAGON PROPERTIES,PH,PHP,35101015.0,0.00040188952269256897,BKX3XF1,1.0,360994550.0
1655,2019-06-24,1312,CN8FZL,KYG989761062,ZHOU HEI YA INTL.HDG.,CN,HKD,45102020.0,0.0003403803878855873,BYXBG32,1.0,305744385.0
1648,2019-06-24,1312,BR804E,BRBKBRACNOR4,BK BRA.OPEAS.A RTR. ON,BR,BRL,40501040.0,0.001186734977374615,BFB3ZZ2,1.0,1065976680.0
1638,2019-06-24,1312,CN8FSE,KYG211511160,CHINA MAPLE LEAF EDUCATIONAL S,CN,HKD,40201010.0,0.0006609223544420122,BD3JR69,1.0,593669042.0
1637,2019-06-24,1312,CN87P3,KYG2110A1114,CHINASOFT INTERNATIONAL,CN,HKD,10101010.0,0.0011244687592253516,BC9S4J5,1.0,1010046470.0
1636,2019-06-24,1312,TW02G7,TW0002201001,Yulon Motor,TW,TWD,40101020.0,0.0006849936614739929,6988597,1.0,615290931.0
1619,2019-06-24,1312,ID00OJ,ID1000106602,ANEKA TAMBANG,ID,IDR,55102000.0,0.0005265081817377909,6053859,1.0,472932419.0
1620,2019-06-24,1312,BR03JO,BRHGTXACNOR9,CIA HERING,BR,BRL,40204020.0,0.0011716872650343283,B010V16,1.0,1052460174.0
1621,2019-06-24,1312,KR308M,KR7032500001,KMW,KR,KRW,15101010.0,0.0010589765774987815,6219888,1.0,951218560.0
1622,2019-06-24,1312,TW10D3,TW0002809001,Kings Town Bank,TW,TWD,30101010.0,0.0010824156114782456,6575159,1.0,972272514.0
1623,2019-06-24,1312,MX408V,MXCFTE0B0005,TERRA '13',MX,MXN,35102020.0,0.001398052744057619,B87Y2V5,1.0,1255791437.0
1624,2019-06-24,1312,MY23J8,MYL7153OO009,KOSSAN RUBBER,MY,MYR,20102015.0,0.0005713106081539775,B0DD1H9,1.0,513175896.0
1625,2019-06-24,1312,TW012S,TW0001229003,Lien Hwa Ind,TW,TWD,45102020.0,0.001143906076509477,6515144,1.0,1027505909.0
1626,2019-06-24,1312,KR12N1,KR7009420001,Han All Biopharm,KR,KRW,20103015.0,0.0008698384520826918,B13G6L4,1.0,781326516.0
1627,2019-06-24,1312,TW032U,TW0002352002,Qisda,TW,TWD,10102030.0,0.0010776438283204822,6054465,1.0,967986292.0
1628,2019-06-24,1312,KR05UA,KR7056190002,SFA Engineering,KR,KRW,50204050.0,0.0007968582574835367,6430140,1.0,715772549.0
1629,2019-06-24,1312,TH214H,TH0307010Z09,SINO-THAI ENGR.CON.,TH,THB,50101010.0,0.0006966817359785422,6541406,0.5788541,625789665.0
1630,2019-06-24,1312,IN506G,INE191H01014,PVR,IN,INR,40301010.0,0.0005135961614890808,B0LX4M7,0.7903877,461334284.0
1631,2019-06-24,1312,CN8FYK,KYG5139G1001,JIAYUAN INTL.GP.,CN,HKD,35101010.0,0.0005851455844085428,BD39D16,1.0,525603070.0
1632,2019-06-24,1312,KR05P5,KR7051600005,KEPCO Plant S&E,KR,KRW,50101015.0,0.0006983471556787869,B29ZGV2,1.0,627285617.0
1633,2019-06-24,1312,595018,TRASODAS91E5,SODA SANAYI,TR,TRY,55201020.0,0.0004951888480514348,B03MXL4,1.0,444800039.0
1634,2019-06-24,1312,KR30AO,KR7181710005,NHN,KR,KRW,40203040.0,0.0009086972613162798,BCDYQ37,1.0,816231179.0
1635,2019-06-24,1312,KR20MZ,KR7161890009,KOLMAR KOREA,KR,KRW,40204035.0,0.0007960251635503711,B8K27N3,1.0,715024228.0
1617,2019-06-24,1312,CO1034,COB51PA00076,BANCO DAVIVIENDA - PREF,CO,COP,30101010.0,0.0014981269291406522,B4KC973,1.0,1345682398.0
1576,2019-06-24,1312,EV006,RU000A0DQZE3,SISTEMA,RU,RUB,15102015.0,0.0005833689375988508,B5B6XH9,1.0,524007209.0
1575,2019-06-24,1312,HK01SU,HK1883037637,CITIC TELECOM INT L HOLDINGS,CN,HKD,15102015.0,0.0006551749291044293,B1VKZ88,1.0,588506456.0
1574,2019-06-24,1312,BR307C,BRALPAACNPR7,ALPARGATAS PREF,BR,BRL,40204020.0,0.0012008048821973462,B07C796,1.0,1078614877.0
1516,2019-06-24,1312,TH203F,TH0418G10Z03,JASMINE INTERNATIONAL,TH,THB,15101010.0,0.0008809146099360119,BYSXDN2,1.0,791275600.0
1517,2019-06-24,1312,CN8EJ4,KYG2114R1103,CHINA FIRST CAPITAL GP.,CN,HKD,40101025.0,0.0011142048056407858,BDZQKJ2,1.0,1000826943.0
1518,2019-06-24,1312,ID80MP,ID1000142805,BK.TBPNSU.NASL. SYARIAH,ID,IDR,30101010.0,0.0003655158810416045,BFNBJ41,1.0,328322172.0
1519,2019-06-24,1312,IN11RY,INE093A01033,Hexaware Tech,IN,INR,10101010.0,0.0007050526945367268,B07LTC0,1.0,633308822.0
1520,2019-06-24,1312,CN87O2,KYG5727E1035,LVGEM CHINA REAL ESTATE INV,CN,HKD,35101010.0,0.0002988143620859239,BR2X2H6,1.0,268407983.0
1521,2019-06-24,1312,TH123G,TH3226010009,LOTUS S RET.GW. FREEHOLD&LEASEHOLD PR.,TH,THB,35102045.0,0.0008309804277144528,B7HJYW8,0.8032787,746422558.0
1522,2019-06-24,1312,CN8BL3,BMG760581097,ROAD KING INFR.,CN,HKD,35101010.0,0.0005175973493744326,6750848,1.0,464928324.0
1515,2019-06-24,1312,CN91MV,HK0000145638,BEIJING TGRT.CHS.MDCIN.,CN,HKD,20103015.0,0.0004942325770164009,B7TWG07,1.0,443941075.0
1523,2019-06-24,1312,TH219M,TH0371010Z05,SUPALAI,TH,THB,35101010.0,0.0006203560578387534,6554697,0.5341065,557230640.0
1525,2019-06-24,1312,CN2506,CNE000000HL8,HUAXIN CEMENT 'B',CN,USD,50101030.0,0.000769230671003993,6802686,1.0,690956256.0
1526,2019-06-24,1312,ZA703J,ZAE000227831,DIS-CHEM PHARMACIES,ZA,ZAR,45201015.0,0.0007374525584722111,BYMPX12,1.0,662411781.0
1527,2019-06-24,1312,457746,HU0000073507,MAGYAR TELEKOM,HU,HUF,15102015.0,0.0006896992598870723,4577469,1.0,619517703.0
1528,2019-06-24,1312,CL00PM,CLP9796J1008,Vina Concha y Toro SA,CL,CLP,45101015.0,0.0013639765001391075,2932220,1.0,1225182681.0
1529,2019-06-24,1312,KR066N,KR7069620003,Daewoong Pharma,KR,KRW,20103015.0,0.0008918922521586872,6562979,1.0,801136193.0
1530,2019-06-24,1312,HK10GI,HK0000065737,CHINA OVERSEAS GRAND OCEANS GR,CN,HKD,35101010.0,0.0008797762044953422,6803247,1.0,790253035.0
1531,2019-06-24,1312,CL0096,CLP256251073,CAP,CL,CLP,55102010.0,0.0009166036185527611,2174312,1.0,823333011.0
1524,2019-06-24,1312,BR5018,BRSMLSACNOR1,SMILES FIDELIDADE ON,BR,BRL,40201070.0,0.0007291120281973185,BF2JKY3,1.0,654919956.0
1514,2019-06-24,1312,CY001B,US37949E2046,GLOBALTRANS INVESTMENT GDR,RU,USD,50206020.0,0.0011286389904076304,B2QTGT5,1.0,1013792352.0
1513,2019-06-24,1312,589866,GRS393503008,MYTILINEOS HLDG,GR,EUR,50203000.0,0.001366902161987734,5898664,1.0,1227810637.0
1512,2019-06-24,1312,CN8FUG,KYG982971072,XIABUXIABU CATER.MAN. (CHINA),CN,HKD,40501040.0,0.0006021484898492352,BTF4P59,1.0,540875815.0
1495,2019-06-24,1312,KR03M0,KR7010620003,Hyundai Mipo Dk,KR,KRW,50206060.0,0.0011134047495290373,6451066,1.0,1000108298.0
1496,2019-06-24,1312,KR11HU,KR7009240003,Hansem,KR,KRW,40202015.0,0.0013052112479127707,6536684,1.0,1172397190.0
1497,2019-06-24,1312,TH70AR,TH7534010007,TPI POLENE POWER,TH,THB,65101015.0,0.0005566064664454306,BYNGF85,1.0,499968000.0
1498,2019-06-24,1312,MX00K3,MX01CH170002,Grupo Comercial Chedraui SA de,MX,MXN,40401010.0,0.000561391194871675,B457NQ0,1.0,504265850.0
1499,2019-06-24,1312,IN60OZ,INE095N01031,NBCC (INDIA),IN,INR,50101010.0,0.0004519983246515282,BDT5493,1.0,406004443.0
1500,2019-06-24,1312,CN878M,US7477981069,QUDIAN ADR 1:1,CN,USD,30201020.0,0.00188446498062666,BF8FK89,1.0,1692707944.0
1501,2019-06-24,1312,KR19WH,KR7031430002,SHINSEGAE INTERNATIONAL,KR,KRW,40401020.0,0.0005001457414234554,B6SKWR4,1.0,449252535.0
1502,2019-06-24,1312,IN01TZ,INE438A01022,Apollo Tyres,IN,INR,40101015.0,0.0008207775299743394,6168902,0.6098387,737257874.0
1503,2019-06-24,1312,521620,RU0009062285,AEROFLOT RUSS.AIRL.,RU,RUB,40501010.0,0.0009619551000287793,B58X588,1.0,864069673.0
1504,2019-06-24,1312,BR1047,BRFLRYACNOR5,FLEURY ON,BR,BRL,20101025.0,0.0016304471590234465,B4X4D29,1.0,1464538151.0
1505,2019-06-24,1312,MX204P,MX01R0000006,REGIONAL S.A.B. DE C.V.,MX,MXN,30101010.0,0.001288062872967728,BG1Z6X0,1.0,1156993778.0
1506,2019-06-24,1312,B1TLR6,HK0606037437,CHINA AGRI- INDUSTRIES HLDGS,CN,HKD,45102010.0,0.0007967199831348616,B1TLR65,1.0,715648345.0
1507,2019-06-24,1312,KR82DY,KR7294870001,HDC Hyundai Development,KR,KRW,50101010.0,0.0012839471448392002,BD0BBZ5,1.0,1153296853.0
1508,2019-06-24,1312,ET017,TRETKHO00012,TEKFEN HOLDING,TR,TRY,50101015.0,0.0010093283857377294,B29D241,1.0,906622407.0
1509,2019-06-24,1312,MY301O,MYL5227TO002,IGB REAL ESTATE INV.TST.,MY,MYR,35102045.0,0.0007485046994458498,B89JCF2,1.0,672339292.0
1510,2019-06-24,1312,BR02JN,BRCPLEACNPB9,COPEL - CIA PR DE ENERGIA,BR,BRL,65101010.0,0.0014223363276644923,2200154,1.0,1277604002.0
1511,2019-06-24,1312,HK522A,KYG2118M1096,CHINA OVERSEAS PROPERTY HLDGS,CN,HKD,35101015.0,0.0007784678325669479,BYYMZN7,1.0,699253474.0
1532,2019-06-24,1312,HK1A5H,KYG212081064,SOUTHERN ENERGY HOLDINGS GROUP,CN,HKD,60101040.0,0.00035154907524049986,BD9GZS2,1.0,315776583.0
1533,2019-06-24,1312,IN617J,INE951I01027,V-GUARD INDUSTRIES,IN,INR,50202010.0,0.000292331298599278,BD0F6Q3,0.462431,262584615.0
1534,2019-06-24,1312,TW4081,TW0006409006,VOLTRONIC POWER TECH.,TW,TWD,10102015.0,0.0013670675926774868,B96HCH8,1.0,1227959234.0
1535,2019-06-24,1312,TW07VR,TW0006176001,Radiant,TW,TWD,10102015.0,0.0017231695738389359,6520278,1.0,1547825434.0
1557,2019-06-24,1312,CN8H0O,KYG9722R1011,WISE TALENT INFORMATION TECHNO,CN,HKD,50205025.0,0.000492735372329651,BFFK731,1.0,442596221.0
1558,2019-06-24,1312,PH404E,PHY1973T1008,D&L INDUSTRIES,PH,PHP,55201020.0,0.0005970801266718154,B99R1B2,1.0,536323192.0
1559,2019-06-24,1312,CN872G,US40522L1089,HAILIANG EDUCATION GP. 1:16 ADR,CN,USD,40201010.0,0.0017574899142208608,BYVTYT0,1.0,1578653448.0
1560,2019-06-24,1312,CL00MJ,CL0000001173,RIPLEY CORPORATION,CL,CLP,40401010.0,0.0008859524713533837,B0D6PM1,1.0,795800825.0
1561,2019-06-24,1312,TW1AYY,US82706C1080,SILICON MOTION TECH.ADR 1:4,TW,USD,10102010.0,0.0016456250176245877,B0CL646,1.0,1478171560.0
1562,2019-06-24,1312,TW11B2,TW0001477008,Makalot,TW,TWD,40204020.0,0.0015967577535264503,6580432,1.0,1434276870.0
1563,2019-06-24,1312,KR401G,KR7064350002,HYUNDAI ROTEM,KR,KRW,50206025.0,0.0010242390316426795,BFPM3C8,1.0,920015794.0
1564,2019-06-24,1312,TW04YR,TW0002812005,Taichung Comm Bk,TW,TWD,30101010.0,0.00113112925349196,6869971,1.0,1016029214.0
1565,2019-06-24,1312,CN1RZQ,US44852D1081,HUYA ADR 1:1,CN,USD,40203040.0,0.0014071768070804149,BF4NQP6,1.0,1263987065.0
1566,2019-06-24,1312,CN1IM4,CNE100000WS1,HUANENG RENEWS. 'H',CN,HKD,60102020.0,0.001549127529621035,B4WTBY3,1.0,1391493343.0
1567,2019-06-24,1312,IN07LX,INE139A01034,National Alum,IN,INR,55102035.0,0.000389872679782778,6139447,0.55517,350200502.0
1568,2019-06-24,1312,BR02X1,BRECORACNOR8,EcoRodovias Infr,BR,BRL,50206060.0,0.0006329900977066538,B5720R0,1.0,568579081.0
1569,2019-06-24,1312,KR059P,KR7036490001,SK MATERIALS,KR,KRW,55201020.0,0.0007592120852533776,6199571,1.0,681957129.0
1570,2019-06-24,1312,IN04OX,INE776C01039,GMR,IN,INR,50206060.0,0.0003944440584281771,B192HJ1,0.7198566,354306712.0
1571,2019-06-24,1312,CO8019,COT60PA00038,CELSIA ESP,CO,COP,65101015.0,0.00041300202259476155,BJ0K875,1.0,370976278.0
1572,2019-06-24,1312,CN806D,CNE100002QY7,ZHONGAN ONL.P & C IN. CORP.'H',CN,HKD,30302025.0,0.0012761439300424285,BYZQ099,1.0,1146287668.0
1573,2019-06-24,1312,KR18O8,KR7020150009,ILJIN MATERIALS,KR,KRW,10102015.0,0.0007403287504248783,B45LHQ0,1.0,664995301.0
1556,2019-06-24,1312,TH00OY,TH7595010003,PRUKSA HOLDING,TH,THB,35101010.0,0.0006640909115204185,BYVGNF0,1.0,596515177.0
1657,2019-06-24,1312,CN1O5T,KYG3165D1097,C D INTERNATIONAL INVESTMENT GROUP,CN,HKD,35101010.0,0.00032532422794491944,BZBY9R5,1.0,292220291.0
1555,2019-06-24,1312,546703,RU0008958863,MOSENERGO,RU,RUB,65101015.0,0.00034444864334998024,B59MBC0,1.0,309398668.0
1553,2019-06-24,1312,MY22XL,MYL1171OO007,MALAYSIA BUILDING SOC.,MY,MYR,30201025.0,0.0005695485988047246,6556789,1.0,511593183.0
1536,2019-06-24,1312,EV030,RU000A0B90N8,RASPADSKAYA,RU,RUB,60101040.0,0.00028232076857301135,B5800Q2,1.0,253592724.0
1537,2019-06-24,1312,KR62ZI,KR7145020004,HUGEL,KR,KRW,20103015.0,0.0010500577183564634,BZ1G175,1.0,943207255.0
1538,2019-06-24,1312,KR05GW,KR7039490008,KIWOOM,KR,KRW,30202015.0,0.000937957811922279,B00VS64,1.0,842514271.0
1539,2019-06-24,1312,BR5029,BRLINXACNOR0,LINX,BR,BRL,15102015.0,0.0014674428354091607,B9DL3B4,1.0,1318120618.0
1540,2019-06-24,1312,BR20BF,BRQUALACNOR6,QUALICORP,BR,BRL,30302010.0,0.0017651014905049258,B4LHBQ0,1.0,1585490495.0
1541,2019-06-24,1312,KR15O5,KR7068760008,Celltrion Pharm,KR,KRW,20103015.0,0.0007456566758095828,B0V3YP0,1.0,669781074.0
1542,2019-06-24,1312,MX103N,MX01GE0E0004,GENTERA,MX,MXN,30101010.0,0.0010760981011426127,BHWQZW1,1.0,966597853.0
1543,2019-06-24,1312,CN8BEW,KYG4100M1050,GREENTOWN CHINA HDG.,CN,HKD,35101010.0,0.0004802698391557012,B17N9P6,1.0,431399140.0
1544,2019-06-24,1312,MY707Y,MYL5279OO004,SERBA DINAMIK HDG,MY,MYR,60101030.0,0.0006415169060309117,BYVNW76,1.0,576238229.0
1545,2019-06-24,1312,KR076O,KR7111770004,Youngone,KR,KRW,40204020.0,0.0008189255694896622,B622C10,1.0,735594363.0
1546,2019-06-24,1312,TH20CO,TH0530010Z06,CH KARNCHANG,TH,THB,50101010.0,0.0004353124324483883,6713658,0.3581662,391016453.0
1547,2019-06-24,1312,BR10TW,BRCESPACNPB4,CESP,BR,BRL,65101010.0,0.0014333717448831327,B17MHG0,1.0,1287516491.0
1548,2019-06-24,1312,TW05XR,TW0003037008,Unimicron Tech.,TW,TWD,10102015.0,0.001621259851439494,6137720,1.0,1456285714.0
1549,2019-06-24,1312,ID3031,ID1000107600,WIJAYA KARYA,ID,IDR,50101010.0,0.0005801062066981136,B28V4M8,1.0,521076483.0
1550,2019-06-24,1312,MY244U,MYL2488OO004,ALLIANCE BANK MALAYSIA BERHAD,MY,MYR,30101010.0,0.00031026257394680805,6556938,0.3392952,278691262.0
1551,2019-06-24,1312,TH517N,TH4536010Z09,CK POWER,TH,THB,65101010.0,0.0005377934343998085,BWX5FX3,1.0,483069321.0
1552,2019-06-24,1312,CN8CCV,KYG2816P1072,DONGYUE GROUP,CN,HKD,55201000.0,0.0008229198705990573,B29MXW3,1.0,739182217.0
1554,2019-06-24,1312,CL00SP,CL0000001256,Inversiones Aguas Metropolitan,CL,CLP,65102030.0,0.0007240067307038409,B0LD0L8,1.0,650334157.0
1985,2019-06-24,1312,TW05TN,TW0003019006,ASIA OPTICAL,TW,TWD,50202025.0,0.0007318756181345723,6295866,1.0,657402332.0
1398,2019-06-24,1312,CN89VB,KYG8406X1034,SSY GROUP,CN,HKD,20103015.0,0.0014341471539963521,BYP9J68,1.0,1288212997.0
1987,2019-06-24,1312,ID30GE,ID1000123904,BANK PMBGN.DAERAH JAWA TIMUR,ID,IDR,30101010.0,0.0003501060106768572,B8FQLP0,1.0,314480360.0
2420,2019-06-24,1312,CN257D,CNE0000004L1,SHANGHAI HUAYI GROUP 'B',CN,USD,3357.0,0.00021786470484965392,6800817,1.0,195695500.0
2421,2019-06-24,1312,CN24TY,CNE000000FG2,SHANGHAI BAILIAN GROUP 'B',CN,USD,5373.0,0.00018037166040574062,6802835,1.0,162017626.0
2422,2019-06-24,1312,CN25V1,CNE000000L24,DONGXU 'B',CN,HKD,2733.0,0.00012437282474519868,6782089,1.0,111717050.0
2423,2019-06-24,1312,ID00E9,ID1000109309,INCO,ID,IDR,1755.0,0.00048387984458465535,B0217K9,1.0,434641803.0
2424,2019-06-24,1312,ID5099,ID1000135700,MITRA KELUARGA KARYASEHAT,ID,IDR,4533.0,0.0008583563084331915,BYYMZ37,1.0,771012758.0
2425,2019-06-24,1312,ID00TO,ID1000113707,BANK TABUNGAN NEGARA,ID,IDR,8779.0,0.0008835611536273936,B548673,1.0,793652840.0
2426,2019-06-24,1312,ID20IF,ID1000110802,BUMI SERPONG DAMAI,ID,IDR,8633.0,0.0011153906247415286,B2RJPM0,1.0,1001892097.0
2419,2019-06-24,1312,CN1B4F,CNE100000304,DONGFANG ELECTRIC 'H',CN,CNY,2757.0,0.0002549322698913415,6278566,1.0,228991190.0
2427,2019-06-24,1312,ID5022,ID1000126105,WASKITA KARYA,ID,IDR,2357.0,0.0007186570962775664,B7VW3S2,1.0,645528884.0
2429,2019-06-24,1312,ID00KF,ID1000066004,Astra Agro Lestari Tbk PT,ID,IDR,3573.0,0.00031642316131041503,6092498,1.0,284224968.0
2430,2019-06-24,1312,ID00JE,ID1000108509,INDO TAMBANGRAYA MEGAH,ID,IDR,1771.0,0.0004522508676020387,B29SK75,0.8564716,406231288.0
2431,2019-06-24,1312,ID20XU,ID1000116908,TOWER BERSAMA INFR.,ID,IDR,9578.0,0.0006203266738160251,B4MW045,1.0,557204246.0
2432,2019-06-24,1312,ID20NK,ID1000115702,BANK PMBGN.DJB.DAN BAT.,ID,IDR,8355.0,0.0006178790818011489,B3Z3L12,1.0,555005713.0
2433,2019-06-24,1312,ID609A,ID1000127806,SEMEN BATURAJA (PERSERO),ID,IDR,2353.0,0.00016599377108018171,BBPKZ95,1.0,149102784.0
2434,2019-06-24,1312,599623,GRS426003000,MOTOR OIL (HELLAS),GR,EUR,533.0,0.0017353599899989948,5996234,1.0,1558775393.0
2435,2019-06-24,1312,462595,GRS003003035,NATIONAL BANK OF GREECE,GR,EUR,8355.0,0.0016212819523570966,BG087C6,1.0,1456305566.0
2428,2019-06-24,1312,ID2063,ID1000125305,SURYA CITRA MEDIA,ID,IDR,5553.0,0.00036385121392146745,B8HWJY1,0.5107252,326826896.0
2418,2019-06-24,1312,CN24MR,CNE000000HW5,GUANGDONG ELEC.PWR.DEV. 'B',CN,HKD,7537.0,0.00029363289257535596,6393210,1.0,263753763.0
2417,2019-06-24,1312,CN25AG,CNE0000009V9,SHAI.WAI GAOQIAO FR TR Z D.'B',CN,USD,2797.0,0.0003279946371093338,6663195,1.0,294618968.0
2416,2019-06-24,1312,CN24V0,CNE000000HM6,SHANGHAI JIN JIANG INT H.D.'B',CN,USD,5753.0,0.000354465230755487,6808725,1.0,318396000.0
2399,2019-06-24,1312,HK00NO,CNE1000004D6,SINOPEC OILFIELD SERVICE 'H',CN,HKD,573.0,0.0003973688040439209,6984669,1.0,356933845.0
2400,2019-06-24,1312,CN24IN,CNE000000SJ9,SHAI.ZHENHUA HEAVY IND. 'B',CN,USD,2753.0,0.0004309945697638757,6018256,1.0,387137962.0
2401,2019-06-24,1312,678204,CNE1000002S8,COSCO SHIP.EN.TRSP.'H',CN,CNY,2773.0,0.000674270478163907,6782045,1.0,605658904.0
